rep,source_root,phase,dataset,mode,baseline,seed,path,n_requests,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,throughput_rps,prompt_tokens_total,total_tokens_total,cached_tokens_total_response_usage,vllm_prefix_cache_queries_delta,vllm_prefix_cache_hits_delta,vllm_prompt_tokens_cached_delta,vllm_local_cache_hit_tokens_delta,gpu_energy_j,idle_adjusted_gpu_energy_j,gpu_joules_per_request,idle_adjusted_joules_per_request,gpu_joules_per_prompt_token,energy_source,energy_error,admission_controller_enabled,admission_selected_preset,admission_allow_total,admission_bypass_total,admission_write_through_bypass_total,admission_bypass_store_successes
4,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,rag,lmcache_meritkv,789,/home/benchmark/gemma4_lmcache_5rep/full/rep_789/ag_news/rag/lmcache_meritkv/benchmark_lmcache_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,12.631348,11.62084,12.979085,14.925948,79.16401,40000,40256,0,40000.0,24400.0,0.0,0.0,1618.219,1391.668,6.321168,5.436204,0.040455,nvml,,True,balanced,200,56,56,0
5,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,rag,lmcache_meritkv,999,/home/benchmark/gemma4_lmcache_5rep/full/rep_999/ag_news/rag/lmcache_meritkv/benchmark_lmcache_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,12.632172,11.621598,12.980037,14.927043,79.158843,40000,40256,0,40000.0,24400.0,0.0,0.0,1618.296,1391.735,6.321469,5.436463,0.040457,nvml,,True,balanced,200,56,56,0
1,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,lmcache_no_cache,42,/home/benchmark/gemma4_lmcache_5rep/full/rep_42/ag_news/templated/lmcache_no_cache/benchmark_lmcache_no_cache_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,15.198541,13.982658,15.654497,18.002672,65.792007,40000,40256,0,0.0,0.0,0.0,0.0,2017.865,1735.364,7.882285,6.778765,0.050447,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,lmcache_no_cache,123,/home/benchmark/gemma4_lmcache_5rep/full/rep_123/ag_news/templated/lmcache_no_cache/benchmark_lmcache_no_cache_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,15.026225,13.824127,15.439496,17.75542,66.546488,40000,40256,0,0.0,0.0,0.0,0.0,2001.033,1720.888,7.816535,6.72222,0.050026,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,lmcache_no_cache,456,/home/benchmark/gemma4_lmcache_5rep/full/rep_456/ag_news/templated/lmcache_no_cache/benchmark_lmcache_no_cache_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,15.024974,13.822976,15.438409,17.75417,66.552027,40000,40256,0,0.0,0.0,0.0,0.0,2000.834,1720.717,7.815758,6.721552,0.050021,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,lmcache_no_cache,789,/home/benchmark/gemma4_lmcache_5rep/full/rep_789/ag_news/templated/lmcache_no_cache/benchmark_lmcache_no_cache_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,15.023722,13.821824,15.437321,17.752919,66.557574,40000,40256,0,0.0,0.0,0.0,0.0,2000.636,1720.547,7.814984,6.720887,0.050016,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,lmcache_no_cache,999,/home/benchmark/gemma4_lmcache_5rep/full/rep_999/ag_news/templated/lmcache_no_cache/benchmark_lmcache_no_cache_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,15.021639,13.819908,15.435305,17.750601,66.566804,40000,40256,0,0.0,0.0,0.0,0.0,2000.338,1720.291,7.81382,6.719885,0.050008,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,lmcache,42,/home/benchmark/gemma4_lmcache_5rep/full/rep_42/ag_news/templated/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,12.647663,11.63585,13.027093,14.981157,79.061444,40000,40256,0,40000.0,24400.0,0.0,0.0,1614.608,1388.563,6.307062,5.424074,0.040365,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,lmcache,123,/home/benchmark/gemma4_lmcache_5rep/full/rep_123/ag_news/templated/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,12.496207,11.49651,12.839867,14.765847,78.303939,40000,40256,0,40000.0,24400.0,0.0,0.0,1600.105,1376.09,6.25041,5.375353,0.040003,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,lmcache,456,/home/benchmark/gemma4_lmcache_5rep/full/rep_456/ag_news/templated/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,12.496998,11.497238,12.840845,14.766972,78.307895,40000,40256,0,40000.0,24400.0,0.0,0.0,1600.181,1376.156,6.250707,5.375608,0.040005,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,lmcache,789,/home/benchmark/gemma4_lmcache_5rep/full/rep_789/ag_news/templated/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,12.497789,11.497966,12.841823,14.768096,78.311851,40000,40256,0,40000.0,24400.0,0.0,0.0,1600.257,1376.221,6.251004,5.375863,0.040006,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,lmcache,999,/home/benchmark/gemma4_lmcache_5rep/full/rep_999/ag_news/templated/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,12.498288,11.498425,12.842439,14.768805,78.314346,40000,40256,0,40000.0,24400.0,0.0,0.0,1600.304,1376.261,6.251188,5.376021,0.040008,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,lmcache_meritkv,42,/home/benchmark/gemma4_lmcache_5rep/full/rep_42/ag_news/templated/lmcache_meritkv/benchmark_lmcache_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,12.621108,11.611419,12.999741,14.949702,79.227791,40000,40256,0,40000.0,24400.0,0.0,0.0,1612.235,1386.522,6.297793,5.416102,0.040306,nvml,,True,balanced,200,56,56,0
2,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,lmcache_meritkv,123,/home/benchmark/gemma4_lmcache_5rep/full/rep_123/ag_news/templated/lmcache_meritkv/benchmark_lmcache_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,12.468817,11.471312,12.81175,14.733512,80.195461,40000,40256,0,40000.0,24400.0,0.0,0.0,1597.652,1373.981,6.240828,5.367112,0.039941,nvml,,True,balanced,200,56,56,0
3,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,lmcache_meritkv,456,/home/benchmark/gemma4_lmcache_5rep/full/rep_456/ag_news/templated/lmcache_meritkv/benchmark_lmcache_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,12.469865,11.472276,12.812992,14.734941,80.188719,40000,40256,0,40000.0,24400.0,0.0,0.0,1597.751,1374.066,6.241215,5.367445,0.039944,nvml,,True,balanced,200,56,56,0
4,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,lmcache_meritkv,789,/home/benchmark/gemma4_lmcache_5rep/full/rep_789/ag_news/templated/lmcache_meritkv/benchmark_lmcache_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,12.470914,11.473241,12.814234,14.736369,80.181976,40000,40256,0,40000.0,24400.0,0.0,0.0,1597.85,1374.151,6.241602,5.367777,0.039946,nvml,,True,balanced,200,56,56,0
5,/home/benchmark/gemma4_lmcache_5rep,full,ag_news,templated,lmcache_meritkv,999,/home/benchmark/gemma4_lmcache_5rep/full/rep_999/ag_news/templated/lmcache_meritkv/benchmark_lmcache_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,12.471727,11.473989,12.815174,14.73745,80.176746,40000,40256,0,40000.0,24400.0,0.0,0.0,1597.926,1374.216,6.241898,5.368033,0.039948,nvml,,True,balanced,200,56,56,0
1,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,lmcache_no_cache,42,/home/benchmark/gemma4_lmcache_5rep/full/rep_42/daily_dialog/rag/lmcache_no_cache/benchmark_lmcache_no_cache_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,17.079429,15.713075,17.591812,20.230584,58.547048,40000,40256,0,0.0,0.0,0.0,0.0,2218.218,1907.667,8.664914,7.451826,0.055455,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,lmcache_no_cache,123,/home/benchmark/gemma4_lmcache_5rep/full/rep_123/daily_dialog/rag/lmcache_no_cache/benchmark_lmcache_no_cache_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,16.885701,15.534845,17.350114,19.952631,59.218752,40000,40256,0,0.0,0.0,0.0,0.0,2199.704,1891.745,8.592594,7.389631,0.054993,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,lmcache_no_cache,456,/home/benchmark/gemma4_lmcache_5rep/full/rep_456/daily_dialog/rag/lmcache_no_cache/benchmark_lmcache_no_cache_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,16.884316,15.533571,17.348913,19.95125,59.223612,40000,40256,0,0.0,0.0,0.0,0.0,2199.488,1891.56,8.59175,7.388905,0.054987,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,lmcache_no_cache,789,/home/benchmark/gemma4_lmcache_5rep/full/rep_789/daily_dialog/rag/lmcache_no_cache/benchmark_lmcache_no_cache_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,16.774438,15.432483,17.236233,19.821668,59.611546,40000,40256,0,0.0,0.0,0.0,0.0,2185.14,1879.22,8.535703,7.340705,0.054628,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,lmcache_no_cache,999,/home/benchmark/gemma4_lmcache_5rep/full/rep_999/daily_dialog/rag/lmcache_no_cache/benchmark_lmcache_no_cache_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,16.880611,15.530162,17.34547,19.94729,59.236608,40000,40256,0,0.0,0.0,0.0,0.0,2198.948,1891.095,8.589641,7.387091,0.054974,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,lmcache,42,/home/benchmark/gemma4_lmcache_5rep/full/rep_42/daily_dialog/rag/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,14.099055,12.971131,14.522027,16.700331,70.923204,40000,40256,256,40000.0,24400.0,256.0,256.0,1760.709,1514.21,6.87777,5.914882,0.044018,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,lmcache,123,/home/benchmark/gemma4_lmcache_5rep/full/rep_123/daily_dialog/rag/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,13.930219,12.815801,14.313316,16.460313,70.243673,40000,40256,256,40000.0,24400.0,256.0,256.0,1744.894,1500.609,6.815992,5.861753,0.043622,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,lmcache,456,/home/benchmark/gemma4_lmcache_5rep/full/rep_456/daily_dialog/rag/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,13.9311,12.816612,14.314406,16.461567,70.247222,40000,40256,256,40000.0,24400.0,256.0,256.0,1744.976,1500.679,6.816313,5.862029,0.043624,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,lmcache,789,/home/benchmark/gemma4_lmcache_5rep/full/rep_789/daily_dialog/rag/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,13.931982,12.817423,14.315496,16.46282,70.250771,40000,40256,256,40000.0,24400.0,256.0,256.0,1745.059,1500.751,6.816637,5.862308,0.043626,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,lmcache,999,/home/benchmark/gemma4_lmcache_5rep/full/rep_999/daily_dialog/rag/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,13.932538,12.817935,14.316183,16.46361,70.253009,40000,40256,256,40000.0,24400.0,256.0,256.0,1745.111,1500.795,6.81684,5.862482,0.043628,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,lmcache_meritkv,42,/home/benchmark/gemma4_lmcache_5rep/full/rep_42/daily_dialog/rag/lmcache_meritkv/benchmark_lmcache_meritkv_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,14.053315,12.92905,14.474915,16.646152,71.154041,40000,40256,256,40000.0,24400.0,256.0,256.0,1756.711,1510.771,6.862152,5.901451,0.043918,nvml,,True,balanced,200,56,56,0
2,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,lmcache_meritkv,123,/home/benchmark/gemma4_lmcache_5rep/full/rep_123/daily_dialog/rag/lmcache_meritkv/benchmark_lmcache_meritkv_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,13.88374,12.773041,14.265588,16.405426,72.023114,40000,40256,256,40000.0,24400.0,256.0,256.0,1740.821,1497.106,6.800082,5.848071,0.043521,nvml,,True,balanced,200,56,56,0
3,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,lmcache_meritkv,456,/home/benchmark/gemma4_lmcache_5rep/full/rep_456/daily_dialog/rag/lmcache_meritkv/benchmark_lmcache_meritkv_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,13.884908,12.774115,14.266972,16.407018,72.017055,40000,40256,256,40000.0,24400.0,256.0,256.0,1740.928,1497.198,6.8005,5.84843,0.043523,nvml,,True,balanced,200,56,56,0
4,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,lmcache_meritkv,789,/home/benchmark/gemma4_lmcache_5rep/full/rep_789/daily_dialog/rag/lmcache_meritkv/benchmark_lmcache_meritkv_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,13.898853,12.786945,14.281484,16.423707,71.944797,40000,40256,256,40000.0,24400.0,256.0,256.0,1742.156,1498.254,6.805297,5.852555,0.043554,nvml,,True,balanced,200,56,56,0
5,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,rag,lmcache_meritkv,999,/home/benchmark/gemma4_lmcache_5rep/full/rep_999/daily_dialog/rag/lmcache_meritkv/benchmark_lmcache_meritkv_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,13.886982,12.776023,14.269402,16.409812,72.006296,40000,40256,256,40000.0,24400.0,256.0,256.0,1741.119,1497.362,6.801246,5.849072,0.043528,nvml,,True,balanced,200,56,56,0
1,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,lmcache_no_cache,42,/home/benchmark/gemma4_lmcache_5rep/full/rep_42/daily_dialog/templated/lmcache_no_cache/benchmark_lmcache_no_cache_google_gemma-4-E4B-it_public_dataset_daily_dialog_templated.json,256,16.598643,15.270752,17.096602,19.661092,60.243231,40000,40256,0,0.0,0.0,0.0,0.0,2163.703,1860.785,8.451965,7.26869,0.054093,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,lmcache_no_cache,123,/home/benchmark/gemma4_lmcache_5rep/full/rep_123/daily_dialog/templated/lmcache_no_cache/benchmark_lmcache_no_cache_google_gemma-4-E4B-it_public_dataset_daily_dialog_templated.json,256,16.410358,15.097529,16.861697,19.390952,60.934433,40000,40256,0,0.0,0.0,0.0,0.0,2145.642,1845.252,8.381414,7.208016,0.053641,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,lmcache_no_cache,456,/home/benchmark/gemma4_lmcache_5rep/full/rep_456/daily_dialog/templated/lmcache_no_cache/benchmark_lmcache_no_cache_google_gemma-4-E4B-it_public_dataset_daily_dialog_templated.json,256,16.303684,14.999389,16.752304,19.26515,61.333123,40000,40256,0,0.0,0.0,0.0,0.0,2131.66,1833.228,8.326797,7.161045,0.053291,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,lmcache_no_cache,789,/home/benchmark/gemma4_lmcache_5rep/full/rep_789/daily_dialog/templated/lmcache_no_cache/benchmark_lmcache_no_cache_google_gemma-4-E4B-it_public_dataset_daily_dialog_templated.json,256,16.302331,14.998145,16.751129,19.263798,61.338213,40000,40256,0,0.0,0.0,0.0,0.0,2131.449,1833.046,8.325973,7.160336,0.053286,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,lmcache_no_cache,999,/home/benchmark/gemma4_lmcache_5rep/full/rep_999/daily_dialog/templated/lmcache_no_cache/benchmark_lmcache_no_cache_google_gemma-4-E4B-it_public_dataset_daily_dialog_templated.json,256,16.405419,15.092985,16.857192,19.385771,60.952778,40000,40256,0,0.0,0.0,0.0,0.0,2144.906,1844.619,8.378539,7.205544,0.053623,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,lmcache,42,/home/benchmark/gemma4_lmcache_5rep/full/rep_42/daily_dialog/templated/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_daily_dialog_templated.json,256,13.689158,12.594025,14.099833,16.214808,73.047287,40000,40256,256,40000.0,24400.0,256.0,256.0,1715.807,1475.594,6.702371,5.764039,0.042895,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,lmcache,123,/home/benchmark/gemma4_lmcache_5rep/full/rep_123/daily_dialog/templated/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_daily_dialog_templated.json,256,13.52523,12.443212,13.897189,15.981767,72.347405,40000,40256,256,40000.0,24400.0,256.0,256.0,1700.395,1462.34,6.642168,5.712264,0.04251,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,lmcache,456,/home/benchmark/gemma4_lmcache_5rep/full/rep_456/daily_dialog/templated/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_daily_dialog_templated.json,256,13.526086,12.443999,13.898248,15.982985,72.35106,40000,40256,256,40000.0,24400.0,256.0,256.0,1700.476,1462.409,6.642484,5.712537,0.042512,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,lmcache,789,/home/benchmark/gemma4_lmcache_5rep/full/rep_789/daily_dialog/templated/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_daily_dialog_templated.json,256,13.526943,12.444788,13.899306,15.984202,72.354716,40000,40256,256,40000.0,24400.0,256.0,256.0,1700.556,1462.478,6.642797,5.712805,0.042514,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,lmcache,999,/home/benchmark/gemma4_lmcache_5rep/full/rep_999/daily_dialog/templated/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_daily_dialog_templated.json,256,13.527483,12.445284,13.899974,15.98497,72.357021,40000,40256,256,40000.0,24400.0,256.0,256.0,1700.607,1462.522,6.642996,5.712977,0.042515,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,lmcache_meritkv,42,/home/benchmark/gemma4_lmcache_5rep/full/rep_42/daily_dialog/templated/lmcache_meritkv/benchmark_lmcache_meritkv_google_gemma-4-E4B-it_public_dataset_daily_dialog_templated.json,256,13.642892,12.551461,14.052179,16.160006,73.295006,40000,40256,256,40000.0,24400.0,256.0,256.0,1711.748,1472.103,6.686516,5.750403,0.042794,nvml,,True,balanced,200,56,56,0
2,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,lmcache_meritkv,123,/home/benchmark/gemma4_lmcache_5rep/full/rep_123/daily_dialog/templated/lmcache_meritkv/benchmark_lmcache_meritkv_google_gemma-4-E4B-it_public_dataset_daily_dialog_templated.json,256,13.478269,12.400007,13.848966,15.926311,74.190229,40000,40256,256,40000.0,24400.0,256.0,256.0,1696.264,1458.787,6.626031,5.698387,0.042407,nvml,,True,balanced,200,56,56,0
3,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,lmcache_meritkv,456,/home/benchmark/gemma4_lmcache_5rep/full/rep_456/daily_dialog/templated/lmcache_meritkv/benchmark_lmcache_meritkv_google_gemma-4-E4B-it_public_dataset_daily_dialog_templated.json,256,13.491808,12.412463,13.863055,15.942513,74.115781,40000,40256,256,40000.0,24400.0,256.0,256.0,1697.461,1459.816,6.630707,5.702408,0.042437,nvml,,True,balanced,200,56,56,0
4,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,lmcache_meritkv,789,/home/benchmark/gemma4_lmcache_5rep/full/rep_789/daily_dialog/templated/lmcache_meritkv/benchmark_lmcache_meritkv_google_gemma-4-E4B-it_public_dataset_daily_dialog_templated.json,256,13.492942,12.413507,13.864399,15.944059,74.109547,40000,40256,256,40000.0,24400.0,256.0,256.0,1697.566,1459.907,6.631117,5.702761,0.042439,nvml,,True,balanced,200,56,56,0
5,/home/benchmark/gemma4_lmcache_5rep,full,daily_dialog,templated,lmcache_meritkv,999,/home/benchmark/gemma4_lmcache_5rep/full/rep_999/daily_dialog/templated/lmcache_meritkv/benchmark_lmcache_meritkv_google_gemma-4-E4B-it_public_dataset_daily_dialog_templated.json,256,13.481417,12.402904,13.852668,15.930568,74.172905,40000,40256,256,40000.0,24400.0,256.0,256.0,1696.555,1459.037,6.627168,5.699364,0.042414,nvml,,True,balanced,200,56,56,0
1,/home/benchmark/gemma4_lmcache_5rep,full,dolly,rag,lmcache_no_cache,42,/home/benchmark/gemma4_lmcache_5rep/full/rep_42/dolly/rag/lmcache_no_cache/benchmark_lmcache_no_cache_google_gemma-4-E4B-it_public_dataset_dolly_rag.json,256,17.104884,15.736493,17.61803,20.260734,58.460037,40000,40256,0,0.0,0.0,0.0,0.0,2244.691,1930.434,8.768324,7.540759,0.056117,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_lmcache_5rep,full,dolly,rag,lmcache_no_cache,123,/home/benchmark/gemma4_lmcache_5rep/full/rep_123/dolly/rag/lmcache_no_cache/benchmark_lmcache_no_cache_google_gemma-4-E4B-it_public_dataset_dolly_rag.json,256,16.910908,15.558035,17.376013,19.982415,59.1306,40000,40256,0,0.0,0.0,0.0,0.0,2225.961,1914.326,8.69516,7.477838,0.055649,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_lmcache_5rep,full,dolly,rag,lmcache_no_cache,456,/home/benchmark/gemma4_lmcache_5rep/full/rep_456/dolly/rag/lmcache_no_cache/benchmark_lmcache_no_cache_google_gemma-4-E4B-it_public_dataset_dolly_rag.json,256,17.003465,15.643188,17.471341,20.092042,58.808726,40000,40256,0,0.0,0.0,0.0,0.0,2238.109,1924.774,8.742613,7.518647,0.055953,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_lmcache_5rep,full,dolly,rag,lmcache_no_cache,789,/home/benchmark/gemma4_lmcache_5rep/full/rep_789/dolly/rag/lmcache_no_cache/benchmark_lmcache_no_cache_google_gemma-4-E4B-it_public_dataset_dolly_rag.json,256,17.002074,15.641908,17.470135,20.090655,58.813538,40000,40256,0,0.0,0.0,0.0,0.0,2237.89,1924.585,8.741758,7.517912,0.055947,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_lmcache_5rep,full,dolly,rag,lmcache_no_cache,999,/home/benchmark/gemma4_lmcache_5rep/full/rep_999/dolly/rag/lmcache_no_cache/benchmark_lmcache_no_cache_google_gemma-4-E4B-it_public_dataset_dolly_rag.json,256,16.905779,15.553317,17.37133,19.97703,59.148539,40000,40256,0,0.0,0.0,0.0,0.0,2225.193,1913.666,8.69216,7.475258,0.05563,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_lmcache_5rep,full,dolly,rag,lmcache,42,/home/benchmark/gemma4_lmcache_5rep/full/rep_42/dolly/rag/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_dolly_rag.json,256,14.173347,13.039479,14.598547,16.788329,70.551588,40000,40256,768,40000.0,24400.0,768.0,768.0,1788.445,1538.063,6.986113,6.008057,0.044711,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_lmcache_5rep,full,dolly,rag,lmcache,123,/home/benchmark/gemma4_lmcache_5rep/full/rep_123/dolly/rag/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_dolly_rag.json,256,14.003621,12.883331,14.388736,16.547046,69.875618,40000,40256,768,40000.0,24400.0,768.0,768.0,1772.381,1524.248,6.923363,5.954092,0.04431,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_lmcache_5rep,full,dolly,rag,lmcache,456,/home/benchmark/gemma4_lmcache_5rep/full/rep_456/dolly/rag/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_dolly_rag.json,256,14.004507,12.884146,14.389832,16.548307,69.879148,40000,40256,768,40000.0,24400.0,768.0,768.0,1772.465,1524.32,6.923691,5.954375,0.044312,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_lmcache_5rep,full,dolly,rag,lmcache,789,/home/benchmark/gemma4_lmcache_5rep/full/rep_789/dolly/rag/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_dolly_rag.json,256,14.005394,12.884962,14.390927,16.549566,69.882679,40000,40256,768,40000.0,24400.0,768.0,768.0,1772.549,1524.392,6.92402,5.954657,0.044314,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_lmcache_5rep,full,dolly,rag,lmcache,999,/home/benchmark/gemma4_lmcache_5rep/full/rep_999/dolly/rag/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_dolly_rag.json,256,14.005953,12.885477,14.391618,16.550361,69.884905,40000,40256,768,40000.0,24400.0,768.0,768.0,1772.601,1524.437,6.924223,5.954831,0.044315,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_lmcache_5rep,full,dolly,rag,lmcache_meritkv,42,/home/benchmark/gemma4_lmcache_5rep/full/rep_42/dolly/rag/lmcache_meritkv/benchmark_lmcache_meritkv_google_gemma-4-E4B-it_public_dataset_dolly_rag.json,256,14.13489,13.004099,14.558936,16.742776,70.743541,40000,40256,768,40000.0,24400.0,768.0,768.0,1785.048,1535.141,6.972844,5.996646,0.044626,nvml,,True,balanced,200,56,56,0
2,/home/benchmark/gemma4_lmcache_5rep,full,dolly,rag,lmcache_meritkv,123,/home/benchmark/gemma4_lmcache_5rep/full/rep_123/dolly/rag/lmcache_meritkv/benchmark_lmcache_meritkv_google_gemma-4-E4B-it_public_dataset_dolly_rag.json,256,13.964328,12.847182,14.348392,16.500651,71.60761,40000,40256,768,40000.0,24400.0,768.0,768.0,1768.902,1521.256,6.909773,5.942405,0.044223,nvml,,True,balanced,200,56,56,0
