rep,source_root,phase,dataset,mode,baseline,seed,path,n_requests,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,throughput_rps,prompt_tokens_total,total_tokens_total,cached_tokens_total_response_usage,vllm_prefix_cache_queries_delta,vllm_prefix_cache_hits_delta,vllm_prompt_tokens_cached_delta,vllm_local_cache_hit_tokens_delta,gpu_energy_j,idle_adjusted_gpu_energy_j,gpu_joules_per_request,idle_adjusted_joules_per_request,gpu_joules_per_prompt_token,energy_source,energy_error,admission_controller_enabled,admission_selected_preset,admission_allow_total,admission_bypass_total,admission_write_through_bypass_total,admission_bypass_store_successes
5,/home/benchmark/gemma4_vllm_5rep,full,xsum,rag,vllm_apc_meritkv,999,/home/benchmark/gemma4_vllm_5rep/full/rep_999/xsum/rag/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E2B-it_public_dataset_xsum_rag.json,256,11.406992,10.494433,14.551516,16.734243,87.656768,105097,105353,30316,105097.0,64109.17,30316.0,30316.0,1242.377,1068.444,4.853035,4.17361,0.011821,nvml,,True,balanced,200,56,56,0
1,/home/benchmark/gemma4_vllm_5rep,full,xsum,templated,vllm_no_cache,42,/home/benchmark/gemma4_vllm_5rep/full/rep_42/xsum/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_xsum_templated.json,256,13.399811,12.327826,16.723611,19.232153,74.623192,101769,102025,0,0.0,0.0,0.0,0.0,1534.288,1319.488,5.993313,5.154249,0.015076,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_vllm_5rep,full,xsum,templated,vllm_no_cache,123,/home/benchmark/gemma4_vllm_5rep/full/rep_123/xsum/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_xsum_templated.json,256,13.2077,12.151084,16.433745,18.898807,75.708613,101769,102025,0,0.0,0.0,0.0,0.0,1519.953,1307.16,5.937316,5.106092,0.014935,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_vllm_5rep,full,xsum,templated,vllm_no_cache,456,/home/benchmark/gemma4_vllm_5rep/full/rep_456/xsum/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_xsum_templated.json,256,13.280275,12.217853,16.524314,19.002961,75.294874,101769,102025,0,0.0,0.0,0.0,0.0,1528.265,1314.308,5.969785,5.134015,0.015017,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_vllm_5rep,full,xsum,templated,vllm_no_cache,789,/home/benchmark/gemma4_vllm_5rep/full/rep_789/xsum/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_xsum_templated.json,256,13.279399,12.217047,16.523491,19.002015,75.299844,101769,102025,0,0.0,0.0,0.0,0.0,1528.123,1314.186,5.96923,5.133538,0.015016,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_vllm_5rep,full,xsum,templated,vllm_no_cache,999,/home/benchmark/gemma4_vllm_5rep/full/rep_999/xsum/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E2B-it_public_dataset_xsum_templated.json,256,13.204246,12.147906,16.430146,18.894668,75.728417,101769,102025,0,0.0,0.0,0.0,0.0,1519.449,1306.726,5.935348,5.104399,0.01493,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_vllm_5rep,full,xsum,templated,vllm_apc,42,/home/benchmark/gemma4_vllm_5rep/full/rep_42/xsum/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E2B-it_public_dataset_xsum_templated.json,256,10.686,9.83112,13.336644,15.337141,93.574455,101769,102025,29344,101769.0,62079.09,29344.0,29344.0,1176.495,1011.786,4.595684,3.952288,0.01156,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_vllm_5rep,full,xsum,templated,vllm_apc,123,/home/benchmark/gemma4_vllm_5rep/full/rep_123/xsum/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E2B-it_public_dataset_xsum_templated.json,256,10.526019,9.683937,13.09705,15.061607,92.453724,101769,102025,29344,101769.0,62079.09,29344.0,29344.0,1164.753,1001.688,4.549816,3.912842,0.011445,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_vllm_5rep,full,xsum,templated,vllm_apc,456,/home/benchmark/gemma4_vllm_5rep/full/rep_456/xsum/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E2B-it_public_dataset_xsum_templated.json,256,10.526854,9.684706,13.098302,15.063047,92.459577,101769,102025,29344,101769.0,62079.09,29344.0,29344.0,1164.814,1001.74,4.550055,3.913047,0.011446,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_vllm_5rep,full,xsum,templated,vllm_apc,789,/home/benchmark/gemma4_vllm_5rep/full/rep_789/xsum/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E2B-it_public_dataset_xsum_templated.json,256,10.52769,9.685475,13.099553,15.064486,92.46543,101769,102025,29344,101769.0,62079.09,29344.0,29344.0,1164.876,1001.793,4.550297,3.913255,0.011446,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_vllm_5rep,full,xsum,templated,vllm_apc,999,/home/benchmark/gemma4_vllm_5rep/full/rep_999/xsum/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E2B-it_public_dataset_xsum_templated.json,256,10.528217,9.68596,13.100342,15.065393,92.469121,101769,102025,29344,101769.0,62079.09,29344.0,29344.0,1164.914,1001.826,4.550445,3.913383,0.011447,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_vllm_5rep,full,xsum,templated,vllm_apc_meritkv,42,/home/benchmark/gemma4_vllm_5rep/full/rep_42/xsum/templated/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E2B-it_public_dataset_xsum_templated.json,256,10.654212,9.801875,13.296971,15.291517,93.853645,101769,102025,29513,101769.0,62079.09,29513.0,29513.0,1174.045,1009.679,4.586113,3.944057,0.011536,nvml,,True,balanced,200,56,56,0
2,/home/benchmark/gemma4_vllm_5rep,full,xsum,templated,vllm_apc_meritkv,123,/home/benchmark/gemma4_vllm_5rep/full/rep_123/xsum/templated/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E2B-it_public_dataset_xsum_templated.json,256,10.494687,9.655112,13.058065,15.016775,95.280277,101769,102025,29513,101769.0,62079.09,29513.0,29513.0,1162.326,999.6,4.540336,3.904689,0.011421,nvml,,True,balanced,200,56,56,0
3,/home/benchmark/gemma4_vllm_5rep,full,xsum,templated,vllm_apc_meritkv,456,/home/benchmark/gemma4_vllm_5rep/full/rep_456/xsum/templated/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E2B-it_public_dataset_xsum_templated.json,256,10.495726,9.656068,13.059569,15.018504,95.270843,101769,102025,29513,101769.0,62079.09,29513.0,29513.0,1162.403,999.667,4.540637,3.904948,0.011422,nvml,,True,balanced,200,56,56,0
4,/home/benchmark/gemma4_vllm_5rep,full,xsum,templated,vllm_apc_meritkv,789,/home/benchmark/gemma4_vllm_5rep/full/rep_789/xsum/templated/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E2B-it_public_dataset_xsum_templated.json,256,10.496563,9.656838,13.060823,15.019946,95.263241,101769,102025,29513,101769.0,62079.09,29513.0,29513.0,1162.465,999.72,4.540879,3.905156,0.011423,nvml,,True,balanced,200,56,56,0
5,/home/benchmark/gemma4_vllm_5rep,full,xsum,templated,vllm_apc_meritkv,999,/home/benchmark/gemma4_vllm_5rep/full/rep_999/xsum/templated/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E2B-it_public_dataset_xsum_templated.json,256,10.496893,9.657142,13.061365,15.02057,95.260253,101769,102025,29513,101769.0,62079.09,29513.0,29513.0,1162.488,999.74,4.540969,3.905233,0.011423,nvml,,True,balanced,200,56,56,0
1,/home/benchmark/gemma4_vllm_5rep,full,ag_news,rag,vllm_no_cache,42,/home/benchmark/gemma4_vllm_5rep/full/rep_42/ag_news/rag/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,13.441625,12.366295,14.235912,16.371299,74.390942,43476,43732,0,0.0,0.0,0.0,0.0,1450.317,1247.273,5.665301,4.872159,0.033359,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_vllm_5rep,full,ag_news,rag,vllm_no_cache,123,/home/benchmark/gemma4_vllm_5rep/full/rep_123/ag_news/rag/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,13.27391,12.211997,14.020935,16.124075,75.330864,43476,43732,0,0.0,0.0,0.0,0.0,1438.564,1237.165,5.619391,4.832676,0.033089,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_vllm_5rep,full,ag_news,rag,vllm_no_cache,456,/home/benchmark/gemma4_vllm_5rep/full/rep_456/ag_news/rag/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,13.34674,12.279001,14.098091,16.212805,74.9198,43476,43732,0,0.0,0.0,0.0,0.0,1446.419,1243.92,5.650074,4.859064,0.033269,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_vllm_5rep,full,ag_news,rag,vllm_no_cache,789,/home/benchmark/gemma4_vllm_5rep/full/rep_789/ag_news/rag/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,13.345862,12.278193,14.09739,16.211998,74.924733,43476,43732,0,0.0,0.0,0.0,0.0,1446.285,1243.805,5.649551,4.858614,0.033266,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_vllm_5rep,full,ag_news,rag,vllm_no_cache,999,/home/benchmark/gemma4_vllm_5rep/full/rep_999/ag_news/rag/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,13.270443,12.208808,14.017866,16.120546,75.350547,43476,43732,0,0.0,0.0,0.0,0.0,1438.088,1236.756,5.617531,4.831077,0.033078,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_vllm_5rep,full,ag_news,rag,vllm_apc,42,/home/benchmark/gemma4_vllm_5rep/full/rep_42/ag_news/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,10.947363,10.071574,11.594261,13.3334,91.340269,43476,43732,25312,43476.0,26520.36,25312.0,25312.0,1135.762,976.755,4.43657,3.81545,0.026124,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_vllm_5rep,full,ag_news,rag,vllm_apc,123,/home/benchmark/gemma4_vllm_5rep/full/rep_123/ag_news/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,10.803824,9.939518,11.411838,13.123614,90.38216,43476,43732,25312,43476.0,26520.36,25312.0,25312.0,1125.834,968.217,4.397789,3.782099,0.025896,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_vllm_5rep,full,ag_news,rag,vllm_apc,456,/home/benchmark/gemma4_vllm_5rep/full/rep_456/ag_news/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,10.80468,9.940306,11.412926,13.124865,90.387873,43476,43732,25312,43476.0,26520.36,25312.0,25312.0,1125.894,968.269,4.398023,3.7823,0.025897,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_vllm_5rep,full,ag_news,rag,vllm_apc,789,/home/benchmark/gemma4_vllm_5rep/full/rep_789/ag_news/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,10.805535,9.941092,11.414014,13.126116,90.393586,43476,43732,25312,43476.0,26520.36,25312.0,25312.0,1125.953,968.32,4.398254,3.782498,0.025898,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_vllm_5rep,full,ag_news,rag,vllm_apc,999,/home/benchmark/gemma4_vllm_5rep/full/rep_999/ag_news/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,10.806075,9.941589,11.4147,13.126905,90.397189,43476,43732,25312,43476.0,26520.36,25312.0,25312.0,1125.99,968.351,4.398398,3.782623,0.025899,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_vllm_5rep,full,ag_news,rag,vllm_apc_meritkv,42,/home/benchmark/gemma4_vllm_5rep/full/rep_42/ag_news/rag/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,10.90238,10.03019,11.546619,13.278612,91.717144,43476,43732,25606,43476.0,26520.36,25606.0,25606.0,1132.495,973.946,4.423809,3.804475,0.026049,nvml,,True,balanced,200,56,56,0
2,/home/benchmark/gemma4_vllm_5rep,full,ag_news,rag,vllm_apc_meritkv,123,/home/benchmark/gemma4_vllm_5rep/full/rep_123/ag_news/rag/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,10.759401,9.898649,11.364916,13.069653,92.935945,43476,43732,25606,43476.0,26520.36,25606.0,25606.0,1122.594,965.431,4.385133,3.771214,0.025821,nvml,,True,balanced,200,56,56,0
3,/home/benchmark/gemma4_vllm_5rep,full,ag_news,rag,vllm_apc_meritkv,456,/home/benchmark/gemma4_vllm_5rep/full/rep_456/ag_news/rag/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,10.760546,9.899702,11.366307,13.071253,92.926061,43476,43732,25606,43476.0,26520.36,25606.0,25606.0,1122.674,965.5,4.385445,3.771483,0.025823,nvml,,True,balanced,200,56,56,0
4,/home/benchmark/gemma4_vllm_5rep,full,ag_news,rag,vllm_apc_meritkv,789,/home/benchmark/gemma4_vllm_5rep/full/rep_789/ag_news/rag/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,10.761404,9.900492,11.367398,13.072508,92.918645,43476,43732,25606,43476.0,26520.36,25606.0,25606.0,1122.734,965.551,4.38568,3.771685,0.025824,nvml,,True,balanced,200,56,56,0
5,/home/benchmark/gemma4_vllm_5rep,full,ag_news,rag,vllm_apc_meritkv,999,/home/benchmark/gemma4_vllm_5rep/full/rep_999/ag_news/rag/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,10.761664,9.900731,11.367788,13.072956,92.916401,43476,43732,25606,43476.0,26520.36,25606.0,25606.0,1122.751,965.566,4.385746,3.771742,0.025825,nvml,,True,balanced,200,56,56,0
1,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_no_cache,42,/home/benchmark/gemma4_vllm_5rep/full/rep_42/ag_news/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,13.458298,12.381634,14.792156,17.010979,74.298496,40916,41172,0,0.0,0.0,0.0,0.0,1359.664,1169.311,5.311187,4.567621,0.033231,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_no_cache,123,/home/benchmark/gemma4_vllm_5rep/full/rep_123/ag_news/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,13.29033,12.227104,14.56873,16.754039,75.237506,40916,41172,0,0.0,0.0,0.0,0.0,1348.641,1159.831,5.268129,4.530591,0.032961,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_no_cache,456,/home/benchmark/gemma4_vllm_5rep/full/rep_456/ag_news/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,13.204237,12.147898,14.474589,16.645777,75.72806,40916,41172,0,0.0,0.0,0.0,0.0,1339.869,1152.287,5.233863,4.501122,0.032747,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_no_cache,789,/home/benchmark/gemma4_vllm_5rep/full/rep_789/ag_news/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,13.203355,12.147087,14.473855,16.644933,75.73312,40916,41172,0,0.0,0.0,0.0,0.0,1339.744,1152.18,5.233375,4.500703,0.032744,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_no_cache,999,/home/benchmark/gemma4_vllm_5rep/full/rep_999/ag_news/templated/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,13.286891,12.22394,14.565577,16.750414,75.256978,40916,41172,0,0.0,0.0,0.0,0.0,1348.198,1159.45,5.266398,4.529103,0.03295,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_apc,42,/home/benchmark/gemma4_vllm_5rep/full/rep_42/ag_news/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,10.858089,9.989442,11.934239,13.724375,92.09091,40916,41172,25184,40916.0,24958.76,25184.0,25184.0,1054.779,907.11,4.12023,3.543398,0.025779,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_apc,123,/home/benchmark/gemma4_vllm_5rep/full/rep_123/ag_news/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,10.71572,9.858462,11.746467,13.508437,91.124927,40916,41172,25184,40916.0,24958.76,25184.0,25184.0,1045.559,899.181,4.084215,3.512425,0.025554,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_apc,456,/home/benchmark/gemma4_vllm_5rep/full/rep_456/ag_news/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,10.716569,9.859243,11.747587,13.509725,91.130687,40916,41172,25184,40916.0,24958.76,25184.0,25184.0,1045.614,899.228,4.08443,3.51261,0.025555,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_apc,789,/home/benchmark/gemma4_vllm_5rep/full/rep_789/ag_news/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,10.717418,9.860025,11.748707,13.511013,91.136447,40916,41172,25184,40916.0,24958.76,25184.0,25184.0,1045.669,899.275,4.084645,3.512794,0.025556,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_apc,999,/home/benchmark/gemma4_vllm_5rep/full/rep_999/ag_news/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,10.717953,9.860517,11.749413,13.511825,91.14008,40916,41172,25184,40916.0,24958.76,25184.0,25184.0,1045.704,899.305,4.084781,3.512912,0.025557,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_apc_meritkv,42,/home/benchmark/gemma4_vllm_5rep/full/rep_42/ag_news/templated/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,10.813425,9.948351,11.885149,13.667921,92.471282,40916,41172,25494,40916.0,24958.76,25494.0,25494.0,1051.742,904.498,4.108367,3.533196,0.025705,nvml,,True,balanced,200,56,56,0
2,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_apc_meritkv,123,/home/benchmark/gemma4_vllm_5rep/full/rep_123/ag_news/templated/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,10.671613,9.817884,11.698118,13.452836,93.700107,40916,41172,25494,40916.0,24958.76,25494.0,25494.0,1042.547,896.59,4.072449,3.502306,0.02548,nvml,,True,balanced,200,56,56,0
3,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_apc_meritkv,456,/home/benchmark/gemma4_vllm_5rep/full/rep_456/ag_news/templated/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,10.672219,9.818441,11.698971,13.453817,93.694786,40916,41172,25494,40916.0,24958.76,25494.0,25494.0,1042.585,896.623,4.072598,3.502434,0.025481,nvml,,True,balanced,200,56,56,0
4,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_apc_meritkv,789,/home/benchmark/gemma4_vllm_5rep/full/rep_789/ag_news/templated/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,10.673071,9.819225,11.700093,13.455107,93.687307,40916,41172,25494,40916.0,24958.76,25494.0,25494.0,1042.641,896.671,4.072816,3.502622,0.025482,nvml,,True,balanced,200,56,56,0
5,/home/benchmark/gemma4_vllm_5rep,full,ag_news,templated,vllm_apc_meritkv,999,/home/benchmark/gemma4_vllm_5rep/full/rep_999/ag_news/templated/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,10.673858,9.819949,11.701074,13.456235,93.6804,40916,41172,25494,40916.0,24958.76,25494.0,25494.0,1042.692,896.715,4.073016,3.502793,0.025484,nvml,,True,balanced,200,56,56,0
1,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_no_cache,42,/home/benchmark/gemma4_vllm_5rep/full/rep_42/daily_dialog/rag/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,13.566001,12.480721,15.289213,17.582595,73.709073,53705,53961,0,0.0,0.0,0.0,0.0,1454.009,1250.448,5.679723,4.884561,0.027074,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_no_cache,123,/home/benchmark/gemma4_vllm_5rep/full/rep_123/daily_dialog/rag/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,13.322378,12.256588,14.974752,17.220965,75.056971,53705,53961,0,0.0,0.0,0.0,0.0,1434.221,1233.43,5.602426,4.818086,0.026706,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_no_cache,456,/home/benchmark/gemma4_vllm_5rep/full/rep_456/daily_dialog/rag/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,13.395837,12.32417,15.057564,17.316199,74.64538,53705,53961,0,0.0,0.0,0.0,0.0,1442.091,1240.198,5.633168,4.844524,0.026852,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_no_cache,789,/home/benchmark/gemma4_vllm_5rep/full/rep_789/daily_dialog/rag/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,13.394945,12.323349,15.056804,17.315325,74.650349,53705,53961,0,0.0,0.0,0.0,0.0,1441.957,1240.083,5.632645,4.844074,0.02685,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_no_cache,999,/home/benchmark/gemma4_vllm_5rep/full/rep_999/daily_dialog/rag/vllm_no_cache/benchmark_vllm_no_cache_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,13.393234,12.321775,15.055033,17.313288,74.659889,53705,53961,0,0.0,0.0,0.0,0.0,1441.748,1239.903,5.631828,4.843372,0.026846,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_apc,42,/home/benchmark/gemma4_vllm_5rep/full/rep_42/daily_dialog/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,11.005177,10.124763,12.403103,14.263568,90.86063,53705,53961,33760,53705.0,32760.05,33760.0,33760.0,1134.172,975.388,4.430359,3.810109,0.021119,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_apc,123,/home/benchmark/gemma4_vllm_5rep/full/rep_123/daily_dialog/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,10.860879,9.992009,12.207954,14.039147,89.907552,53705,53961,33760,53705.0,32760.05,33760.0,33760.0,1124.258,966.862,4.391633,3.776804,0.020934,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_apc,456,/home/benchmark/gemma4_vllm_5rep/full/rep_456/daily_dialog/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,10.86174,9.992801,12.209117,14.040485,89.913236,53705,53961,33760,53705.0,32760.05,33760.0,33760.0,1124.317,966.913,4.391863,3.777002,0.020935,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_apc,789,/home/benchmark/gemma4_vllm_5rep/full/rep_789/daily_dialog/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,10.8626,9.993592,12.210281,14.041823,89.918919,53705,53961,33760,53705.0,32760.05,33760.0,33760.0,1124.377,966.964,4.392098,3.777204,0.020936,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_apc,999,/home/benchmark/gemma4_vllm_5rep/full/rep_999/daily_dialog/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,10.863143,9.994092,12.211015,14.042667,89.922503,53705,53961,33760,53705.0,32760.05,33760.0,33760.0,1124.414,966.996,4.392242,3.777328,0.020937,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_apc_meritkv,42,/home/benchmark/gemma4_vllm_5rep/full/rep_42/daily_dialog/rag/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,10.959686,10.082911,12.351833,14.204608,91.237771,53705,53961,34184,53705.0,32760.05,34184.0,34184.0,1130.89,972.565,4.417539,3.799084,0.021057,nvml,,True,balanced,200,56,56,0
2,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_apc_meritkv,123,/home/benchmark/gemma4_vllm_5rep/full/rep_123/daily_dialog/rag/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,10.816205,9.950909,12.157738,13.981399,92.448079,53705,53961,34184,53705.0,32760.05,34184.0,34184.0,1121.021,964.078,4.378988,3.76593,0.020874,nvml,,True,balanced,200,56,56,0
3,/home/benchmark/gemma4_vllm_5rep,full,daily_dialog,rag,vllm_apc_meritkv,456,/home/benchmark/gemma4_vllm_5rep/full/rep_456/daily_dialog/rag/vllm_apc_meritkv/benchmark_vllm_apc_meritkv_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,10.816819,9.951473,12.158625,13.982419,92.442824,53705,53961,34184,53705.0,32760.05,34184.0,34184.0,1121.063,964.114,4.379152,3.766071,0.020874,nvml,,True,balanced,200,56,56,0
