model_slug,model,rep,dataset,mode,baseline,runner_baseline,seed,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,throughput_rps,idle_adjusted_joules_per_request,gpu_energy_j,prompt_tokens_total,completion_tokens_total,cached_tokens_total,cached_tokens_mean,admission_plans_total,admission_allow_total,admission_bypass_total,admission_bypass_store_successes,store_successes,lmcache_retrieve_events,lmcache_store_events,benchmark_path
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,2,dolly,templated,sglang_radix_attention,sglang_radix_attention,20262060,43.695585098703305,42.87633299827576,48.89538773568347,55.26742603979073,22.88560726995908,16.895184560354227,5474.995,49539,256,31889,124.56640625,0,0,0,0,0,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_2/dolly/templated/sglang_radix_attention/benchmark_sglang_radix_attention_Qwen_Qwen2_5-14B-Instruct_public_dataset_dolly_templated.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,2,dolly,templated,sglang_radix_attention_shadowkv_plus,sglang_radix_attention_shadowkv_plus,20262060,43.085329235054814,42.20096697099507,48.20827997173183,54.88249143236317,23.209756493780866,16.967539880080682,5480.024,49539,256,31889,124.56640625,256,255,1,1,256,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_2/dolly/templated/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_Qwen_Qwen2_5-14B-Instruct_public_dataset_dolly_templated.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,2,samsum,rag,lmcache_no_native_radix,lmcache,20262021,53.06871916491218,51.166218996513635,68.3005100581795,72.99513521720654,18.84349228200663,25.374347080263057,7818.428,71946,256,768,3.0,0,0,0,0,0,3,131,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_2/samsum/rag/lmcache_no_native_radix/benchmark_lmcache_Qwen_Qwen2_5-14B-Instruct_public_dataset_samsum_rag.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,2,samsum,rag,sglang_radix_attention,sglang_radix_attention,20262021,45.937692160805454,44.526685029268265,55.7643705396913,57.349541736766696,21.76861642286007,19.46476784722809,6107.132,71946,256,39727,155.18359375,0,0,0,0,0,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_2/samsum/rag/sglang_radix_attention/benchmark_sglang_radix_attention_Qwen_Qwen2_5-14B-Instruct_public_dataset_samsum_rag.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,2,samsum,rag,sglang_radix_attention_shadowkv_plus,sglang_radix_attention_shadowkv_plus,20262021,45.16221953645072,43.8940295134671,54.822464007884264,56.05229034554213,22.142401552981546,19.31487149811018,6132.943,71946,256,39727,155.18359375,256,255,1,1,256,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_2/samsum/rag/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_Qwen_Qwen2_5-14B-Instruct_public_dataset_samsum_rag.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,2,samsum,templated,lmcache_no_native_radix,lmcache,20262020,52.54832021819311,49.00143947452307,70.48507701256312,72.63313465518877,19.030104023263966,24.856019119636283,7677.486,69275,256,1280,5.0,0,0,0,0,0,5,122,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_2/samsum/templated/lmcache_no_native_radix/benchmark_lmcache_Qwen_Qwen2_5-14B-Instruct_public_dataset_samsum_templated.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,2,samsum,templated,sglang_radix_attention,sglang_radix_attention,20262020,46.15727806231007,44.699949969071895,55.58549478882924,57.02243460109457,21.665055696093017,19.58296555166613,6181.392,69275,256,35887,140.18359375,0,0,0,0,0,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_2/samsum/templated/sglang_radix_attention/benchmark_sglang_radix_attention_Qwen_Qwen2_5-14B-Instruct_public_dataset_samsum_templated.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,2,samsum,templated,sglang_radix_attention_shadowkv_plus,sglang_radix_attention_shadowkv_plus,20262020,45.30288884052425,44.022016518283635,54.93201198987663,56.00655936868861,22.07364752213069,19.697829201637663,6186.853,69275,256,35887,140.18359375,256,255,1,1,256,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_2/samsum/templated/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_Qwen_Qwen2_5-14B-Instruct_public_dataset_samsum_templated.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,2,xsum,rag,lmcache_no_native_radix,lmcache,20262081,64.10853921397575,66.25587807502598,78.49048168282025,80.49893858260475,15.598546032413708,31.474680814647105,9684.765,111518,256,2048,8.0,0,0,0,0,0,8,236,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_2/xsum/rag/lmcache_no_native_radix/benchmark_lmcache_Qwen_Qwen2_5-14B-Instruct_public_dataset_xsum_rag.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,2,xsum,rag,sglang_radix_attention,sglang_radix_attention,20262081,54.23599953701341,55.89784652693197,65.47170600970276,69.00567171396686,18.43793805842094,25.76018019483129,7966.888,111518,256,35913,140.28515625,0,0,0,0,0,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_2/xsum/rag/sglang_radix_attention/benchmark_sglang_radix_attention_Qwen_Qwen2_5-14B-Instruct_public_dataset_xsum_rag.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,2,xsum,rag,sglang_radix_attention_shadowkv_plus,sglang_radix_attention_shadowkv_plus,20262081,52.90198607053753,54.49482396943495,63.14481279696338,64.39712377032265,18.902881995141684,25.618914960557994,7976.099,111518,256,35913,140.28515625,256,255,1,1,256,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_2/xsum/rag/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_Qwen_Qwen2_5-14B-Instruct_public_dataset_xsum_rag.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,2,xsum,templated,lmcache_no_native_radix,lmcache,20262080,63.94812669896055,66.34940998628736,77.2088594676461,80.64246813883074,15.637674653200664,31.557103334565284,9697.211,110224,256,2560,10.0,0,0,0,0,0,8,236,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_2/xsum/templated/lmcache_no_native_radix/benchmark_lmcache_Qwen_Qwen2_5-14B-Instruct_public_dataset_xsum_templated.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,2,xsum,templated,sglang_radix_attention,sglang_radix_attention,20262080,54.68235397347598,55.78488245373592,65.2832497144118,67.52919728169218,18.28743511087793,26.174269643063244,8097.869,110224,256,32121,125.47265625,0,0,0,0,0,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_2/xsum/templated/sglang_radix_attention/benchmark_sglang_radix_attention_Qwen_Qwen2_5-14B-Instruct_public_dataset_xsum_templated.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,2,xsum,templated,sglang_radix_attention_shadowkv_plus,sglang_radix_attention_shadowkv_plus,20262080,53.57862177424977,54.54459594329819,63.844798190984875,65.5355786147993,18.66416057160706,26.462876213391826,8127.228,110224,256,32121,125.47265625,256,255,1,1,256,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_2/xsum/templated/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_Qwen_Qwen2_5-14B-Instruct_public_dataset_xsum_templated.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,ag_news,rag,lmcache_no_native_radix,lmcache,20263041,46.9750480770017,46.83195898542181,49.096797534730285,58.125997747993,21.28789731861042,21.716045094833618,6792.222,48886,256,0,0.0,0,0,0,0,0,0,3,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/ag_news/rag/lmcache_no_native_radix/benchmark_lmcache_Qwen_Qwen2_5-14B-Instruct_public_dataset_ag_news_rag.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,ag_news,rag,sglang_radix_attention,sglang_radix_attention,20263041,43.41042920532345,43.208012473769486,45.53424325422384,48.71154560823924,23.03593901986505,16.868092674420254,5440.395,48886,256,33213,129.73828125,0,0,0,0,0,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/ag_news/rag/sglang_radix_attention/benchmark_sglang_radix_attention_Qwen_Qwen2_5-14B-Instruct_public_dataset_ag_news_rag.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,ag_news,rag,sglang_radix_attention_shadowkv_plus,sglang_radix_attention_shadowkv_plus,20263041,42.76069167735841,42.56962344516069,45.131704973755404,46.9497733283788,23.38596408929221,16.83653749826999,5412.661,48886,256,33213,129.73828125,256,255,1,1,256,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/ag_news/rag/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_Qwen_Qwen2_5-14B-Instruct_public_dataset_ag_news_rag.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,ag_news,templated,lmcache_no_native_radix,lmcache,20263040,46.68728619617468,46.51918646413833,48.947812989354134,52.44920630357221,21.419107458893915,21.771700016678516,6716.879,46599,256,0,0.0,0,0,0,0,0,0,1,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/ag_news/templated/lmcache_no_native_radix/benchmark_lmcache_Qwen_Qwen2_5-14B-Instruct_public_dataset_ag_news_templated.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,ag_news,templated,sglang_radix_attention,sglang_radix_attention,20263040,43.2567353086597,43.14185300609097,45.554112730314955,46.78828513133339,23.117787157640787,16.80365516302176,5421.244,46599,256,30389,118.70703125,0,0,0,0,0,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/ag_news/templated/sglang_radix_attention/benchmark_sglang_radix_attention_Qwen_Qwen2_5-14B-Instruct_public_dataset_ag_news_templated.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,ag_news,templated,sglang_radix_attention_shadowkv_plus,sglang_radix_attention_shadowkv_plus,20263040,42.60845408180103,42.5118085113354,44.795414549298584,46.87002887367271,23.469520815755697,16.851660269298257,5432.956,46599,256,30389,118.70703125,256,255,1,1,256,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/ag_news/templated/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_Qwen_Qwen2_5-14B-Instruct_public_dataset_ag_news_templated.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,daily_dialog,rag,lmcache_no_native_radix,lmcache,20263001,49.309291648114595,47.27289651054889,61.281642207177356,63.607555977068834,20.2801534269908,22.961625639418507,7168.089,58234,256,512,2.0,0,0,0,0,0,2,65,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/daily_dialog/rag/lmcache_no_native_radix/benchmark_lmcache_Qwen_Qwen2_5-14B-Instruct_public_dataset_daily_dialog_rag.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,daily_dialog,rag,sglang_radix_attention,sglang_radix_attention,20263001,43.78572834411898,43.50088455248624,47.69284828216769,49.469992320518934,22.838491851519322,17.233725633856274,5547.801,58234,256,39936,156.0,0,0,0,0,0,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/daily_dialog/rag/sglang_radix_attention/benchmark_sglang_radix_attention_Qwen_Qwen2_5-14B-Instruct_public_dataset_daily_dialog_rag.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,daily_dialog,rag,sglang_radix_attention_shadowkv_plus,sglang_radix_attention_shadowkv_plus,20263001,43.1025525053883,42.834400490392,46.3379122375045,49.20682115480303,23.20048214951977,17.39956134896751,5529.98,58234,256,39936,156.0,256,255,1,1,256,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/daily_dialog/rag/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_Qwen_Qwen2_5-14B-Instruct_public_dataset_daily_dialog_rag.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,daily_dialog,templated,lmcache_no_native_radix,lmcache,20263000,48.32578144578292,46.895877458155155,60.837545548565686,67.55367390578604,20.692888352398562,22.36770078155655,6983.629,54188,256,0,0.0,0,0,0,0,0,0,37,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/daily_dialog/templated/lmcache_no_native_radix/benchmark_lmcache_Qwen_Qwen2_5-14B-Instruct_public_dataset_daily_dialog_templated.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,daily_dialog,templated,sglang_radix_attention,sglang_radix_attention,20263000,43.73229436259862,43.41634252341464,47.58904402842745,51.21542699052952,22.86639689444775,17.359513683278436,5512.133,54188,256,36233,141.53515625,0,0,0,0,0,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/daily_dialog/templated/sglang_radix_attention/benchmark_sglang_radix_attention_Qwen_Qwen2_5-14B-Instruct_public_dataset_daily_dialog_templated.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,daily_dialog,templated,sglang_radix_attention_shadowkv_plus,sglang_radix_attention_shadowkv_plus,20263000,43.04035296308939,42.744781996589154,46.591820049798116,48.57552683097308,23.234010205668653,17.01577986444248,5484.026,54188,256,36233,141.53515625,256,255,1,1,256,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/daily_dialog/templated/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_Qwen_Qwen2_5-14B-Instruct_public_dataset_daily_dialog_templated.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,dolly,rag,lmcache_no_native_radix,lmcache,20263061,48.832347929419484,46.11075751017779,63.5380964668002,70.77729905140586,20.47822892819661,22.690773407986597,7049.93,53751,256,512,2.0,0,0,0,0,0,2,59,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/dolly/rag/lmcache_no_native_radix/benchmark_lmcache_Qwen_Qwen2_5-14B-Instruct_public_dataset_dolly_rag.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,dolly,rag,sglang_radix_attention,sglang_radix_attention,20263061,43.90099708416528,43.02586248377338,49.58912174333818,56.01614465704188,22.778525920102428,17.06325685750918,5455.153,53751,256,36431,142.30859375,0,0,0,0,0,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/dolly/rag/sglang_radix_attention/benchmark_sglang_radix_attention_Qwen_Qwen2_5-14B-Instruct_public_dataset_dolly_rag.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,dolly,rag,sglang_radix_attention_shadowkv_plus,sglang_radix_attention_shadowkv_plus,20263061,43.216856627168454,42.35372500261292,47.894083720166236,54.96336338692345,23.13911927068166,17.166055677223227,5481.218,53751,256,36431,142.30859375,256,255,1,1,256,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/dolly/rag/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_Qwen_Qwen2_5-14B-Instruct_public_dataset_dolly_rag.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,dolly,templated,lmcache_no_native_radix,lmcache,20263060,48.38126722142988,45.69539800286293,62.64768625260331,70.796755165793,20.669156833433714,22.477529410621365,6988.729,50131,256,768,3.0,0,0,0,0,0,3,58,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/dolly/templated/lmcache_no_native_radix/benchmark_lmcache_Qwen_Qwen2_5-14B-Instruct_public_dataset_dolly_templated.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,dolly,templated,sglang_radix_attention,sglang_radix_attention,20263060,43.76949977040567,42.72624646546319,49.978005030425265,55.46462571946904,22.84695976069026,16.94443252802613,5468.549,50131,256,31846,124.3984375,0,0,0,0,0,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/dolly/templated/sglang_radix_attention/benchmark_sglang_radix_attention_Qwen_Qwen2_5-14B-Instruct_public_dataset_dolly_templated.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,dolly,templated,sglang_radix_attention_shadowkv_plus,sglang_radix_attention_shadowkv_plus,20263060,43.13366580709044,42.0992985018529,48.357981751905754,53.600052162073546,23.18374711002692,17.12873446511287,5530.077,50131,256,31846,124.3984375,256,255,1,1,256,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/dolly/templated/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_Qwen_Qwen2_5-14B-Instruct_public_dataset_dolly_templated.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,samsum,rag,lmcache_no_native_radix,lmcache,20263021,53.34726263072298,53.67452901555225,70.09441949776374,72.7921185491141,18.74510426002804,25.02020145580277,7783.167,72788,256,1792,7.0,0,0,0,0,0,7,138,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/samsum/rag/lmcache_no_native_radix/benchmark_lmcache_Qwen_Qwen2_5-14B-Instruct_public_dataset_samsum_rag.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,samsum,rag,sglang_radix_attention,sglang_radix_attention,20263021,46.13217542464554,44.81489455793053,55.568470066646114,57.434069353621446,21.676844648990095,19.745762961507488,6194.49,72788,256,39697,155.06640625,0,0,0,0,0,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/samsum/rag/sglang_radix_attention/benchmark_sglang_radix_attention_Qwen_Qwen2_5-14B-Instruct_public_dataset_samsum_rag.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,samsum,rag,sglang_radix_attention_shadowkv_plus,sglang_radix_attention_shadowkv_plus,20263021,45.32100654887472,44.14344945689663,54.602911055553705,56.32507519330829,22.06482327177769,19.72446746127979,6195.634,72788,256,39697,155.06640625,256,255,1,1,256,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/samsum/rag/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_Qwen_Qwen2_5-14B-Instruct_public_dataset_samsum_rag.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,samsum,templated,lmcache_no_native_radix,lmcache,20263020,52.296335569735675,48.38441003812477,68.4762082528323,71.7163252586033,19.12179867108525,24.62297086950354,7663.493,68533,256,512,2.0,0,0,0,0,0,2,119,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/samsum/templated/lmcache_no_native_radix/benchmark_lmcache_Qwen_Qwen2_5-14B-Instruct_public_dataset_samsum_templated.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,samsum,templated,sglang_radix_attention,sglang_radix_attention,20263020,45.93969736242798,44.916018028743565,55.8547287073452,57.20057474682107,21.767666254106743,19.38141959167779,6144.064,68533,256,35868,140.109375,0,0,0,0,0,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/samsum/templated/sglang_radix_attention/benchmark_sglang_radix_attention_Qwen_Qwen2_5-14B-Instruct_public_dataset_samsum_templated.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,samsum,templated,sglang_radix_attention_shadowkv_plus,sglang_radix_attention_shadowkv_plus,20263020,45.15729861941509,43.926814454607666,54.37697909655981,56.27905491855927,22.144814472362093,19.3150515727017,6139.365,68533,256,35868,140.109375,256,255,1,1,256,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/samsum/templated/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_Qwen_Qwen2_5-14B-Instruct_public_dataset_samsum_templated.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,xsum,rag,lmcache_no_native_radix,lmcache,20263081,64.70341215708686,66.71846896642819,78.76339126960374,83.54388693114743,15.455135465996776,31.743510171806363,9801.184,111836,256,2304,9.0,0,0,0,0,0,8,236,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/xsum/rag/lmcache_no_native_radix/benchmark_lmcache_Qwen_Qwen2_5-14B-Instruct_public_dataset_xsum_rag.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,xsum,rag,sglang_radix_attention,sglang_radix_attention,20263081,54.46784388186643,55.92689453624189,64.33301352080889,66.21135606546886,18.359456309099883,26.02653134919072,8047.804,111836,256,35862,140.0859375,0,0,0,0,0,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/xsum/rag/sglang_radix_attention/benchmark_sglang_radix_attention_Qwen_Qwen2_5-14B-Instruct_public_dataset_xsum_rag.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,xsum,rag,sglang_radix_attention_shadowkv_plus,sglang_radix_attention_shadowkv_plus,20263081,53.386575417334825,54.54502848442644,63.850432430626824,65.32736459630542,18.731300747103102,26.127754215512034,8057.151,111836,256,35862,140.0859375,256,255,1,1,256,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/xsum/rag/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_Qwen_Qwen2_5-14B-Instruct_public_dataset_xsum_rag.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,xsum,templated,lmcache_no_native_radix,lmcache,20263080,63.602072708363266,66.06823852052912,73.11846080119722,78.52678376366383,15.722758039432673,31.467880683999184,9650.07,108126,256,1280,5.0,0,0,0,0,0,5,238,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/xsum/templated/lmcache_no_native_radix/benchmark_lmcache_Qwen_Qwen2_5-14B-Instruct_public_dataset_xsum_templated.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,xsum,templated,sglang_radix_attention,sglang_radix_attention,20263080,54.041743752804905,55.683762999251485,62.77466949541122,65.26878485456109,18.504214160337813,25.935507019010686,7991.328,108126,256,32094,125.3671875,0,0,0,0,0,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/xsum/templated/sglang_radix_attention/benchmark_sglang_radix_attention_Qwen_Qwen2_5-14B-Instruct_public_dataset_xsum_templated.json
qwen25_14b,Qwen/Qwen2.5-14B-Instruct,3,xsum,templated,sglang_radix_attention_shadowkv_plus,sglang_radix_attention_shadowkv_plus,20263080,52.91012197267264,54.45321404840797,59.91375775192864,64.43541200715117,18.899975330173806,25.960735550840944,8032.072,108126,256,32094,125.3671875,256,255,1,1,256,0,0,/home/jade_hand/research/shadowkv/results_sglang_lmcache_shadowkv_qwen14b_identical_blocks_3reps_2026-06-17/qwen25_14b/rep_3/xsum/templated/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_Qwen_Qwen2_5-14B-Instruct_public_dataset_xsum_templated.json
