rep,source_root,phase,dataset,mode,baseline,seed,path,n_requests,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,throughput_rps,prompt_tokens_total,total_tokens_total,cached_tokens_total_response_usage,vllm_prefix_cache_queries_delta,vllm_prefix_cache_hits_delta,vllm_prompt_tokens_cached_delta,vllm_local_cache_hit_tokens_delta,gpu_energy_j,idle_adjusted_gpu_energy_j,gpu_joules_per_request,idle_adjusted_joules_per_request,gpu_joules_per_prompt_token,energy_source,energy_error,admission_controller_enabled,admission_selected_preset,admission_allow_total,admission_bypass_total,admission_write_through_bypass_total,admission_bypass_store_successes
2,/home/benchmark/gemma4_sglang_5rep,full,xsum,templated,sglang_radix_attention,123,/home/benchmark/gemma4_sglang_5rep/full/rep_123/xsum/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E2B-it_public_dataset_xsum_templated.json,256,23.127239,21.27706,25.672996,29.523945,41.850444,104073,104329,29801,104073.0,63484.53,29801.0,29801.0,1868.299,1606.737,7.298043,6.276317,0.017952,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_sglang_5rep,full,xsum,templated,sglang_radix_attention,456,/home/benchmark/gemma4_sglang_5rep/full/rep_456/xsum/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E2B-it_public_dataset_xsum_templated.json,256,23.129449,21.279093,25.67595,29.527342,41.853631,104073,104329,29801,104073.0,63484.53,29801.0,29801.0,1868.417,1606.839,7.298504,6.276713,0.017953,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_sglang_5rep,full,xsum,templated,sglang_radix_attention,789,/home/benchmark/gemma4_sglang_5rep/full/rep_789/xsum/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E2B-it_public_dataset_xsum_templated.json,256,23.131658,21.281125,25.678904,29.53074,41.856818,104073,104329,29801,104073.0,63484.53,29801.0,29801.0,1868.536,1606.941,7.298969,6.277113,0.017954,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_sglang_5rep,full,xsum,templated,sglang_radix_attention,999,/home/benchmark/gemma4_sglang_5rep/full/rep_999/xsum/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E2B-it_public_dataset_xsum_templated.json,256,23.133052,21.282408,25.680767,29.532882,41.858828,104073,104329,29801,104073.0,63484.53,29801.0,29801.0,1868.61,1607.005,7.299258,6.277362,0.017955,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_sglang_5rep,full,xsum,templated,sglang_radix_attention_meritkv,42,/home/benchmark/gemma4_sglang_5rep/full/rep_42/xsum/templated/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-E2B-it_public_dataset_xsum_templated.json,256,23.362923,21.493889,26.029852,29.93433,42.8013,104073,104329,29971,104073.0,63484.53,29971.0,29971.0,1880.413,1617.155,7.345363,6.317012,0.018068,nvml,,True,balanced,200,56,56,0
2,/home/benchmark/gemma4_sglang_5rep,full,xsum,templated,sglang_radix_attention_meritkv,123,/home/benchmark/gemma4_sglang_5rep/full/rep_123/xsum/templated/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-E2B-it_public_dataset_xsum_templated.json,256,22.943082,21.107635,25.468568,29.288853,43.584531,104073,104329,29971,104073.0,63484.53,29971.0,29971.0,1857.885,1597.781,7.257363,6.241332,0.017852,nvml,,True,balanced,200,56,56,0
3,/home/benchmark/gemma4_sglang_5rep,full,xsum,templated,sglang_radix_attention_meritkv,456,/home/benchmark/gemma4_sglang_5rep/full/rep_456/xsum/templated/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-E2B-it_public_dataset_xsum_templated.json,256,22.945301,21.109677,25.471528,29.292257,43.580317,104073,104329,29971,104073.0,63484.53,29971.0,29971.0,1858.004,1597.883,7.257828,6.241732,0.017853,nvml,,True,balanced,200,56,56,0
4,/home/benchmark/gemma4_sglang_5rep,full,xsum,templated,sglang_radix_attention_meritkv,789,/home/benchmark/gemma4_sglang_5rep/full/rep_789/xsum/templated/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-E2B-it_public_dataset_xsum_templated.json,256,22.94752,21.111718,25.474489,29.295662,43.576103,104073,104329,29971,104073.0,63484.53,29971.0,29971.0,1858.124,1597.987,7.258297,6.242135,0.017854,nvml,,True,balanced,200,56,56,0
5,/home/benchmark/gemma4_sglang_5rep,full,xsum,templated,sglang_radix_attention_meritkv,999,/home/benchmark/gemma4_sglang_5rep/full/rep_999/xsum/templated/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-E2B-it_public_dataset_xsum_templated.json,256,22.948935,21.11302,25.476373,29.297829,43.573416,104073,104329,29971,104073.0,63484.53,29971.0,29971.0,1858.2,1598.052,7.258594,6.242391,0.017855,nvml,,True,balanced,200,56,56,0
1,/home/benchmark/gemma4_sglang_5rep,full,ag_news,rag,sglang_no_cache,42,/home/benchmark/gemma4_sglang_5rep/full/rep_42/ag_news/rag/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,30.579403,28.133051,33.541026,38.57218,32.70032,45780,46036,0,0.0,0.0,0.0,0.0,2604.157,2239.575,10.172488,8.74834,0.056884,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_sglang_5rep,full,ag_news,rag,sglang_no_cache,123,/home/benchmark/gemma4_sglang_5rep/full/rep_123/ag_news/rag/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,29.95064,27.554589,32.746349,37.658301,33.386807,45780,46036,0,0.0,0.0,0.0,0.0,2564.204,2205.215,10.016422,8.614123,0.056011,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_sglang_5rep,full,ag_news,rag,sglang_no_cache,456,/home/benchmark/gemma4_sglang_5rep/full/rep_456/ag_news/rag/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,30.116065,27.70678,32.927855,37.867033,33.203417,45780,46036,0,0.0,0.0,0.0,0.0,2578.284,2217.324,10.071422,8.661423,0.056319,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_sglang_5rep,full,ag_news,rag,sglang_no_cache,789,/home/benchmark/gemma4_sglang_5rep/full/rep_789/ag_news/rag/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,30.114548,27.705384,32.926836,37.865861,33.20509,45780,46036,0,0.0,0.0,0.0,0.0,2578.071,2217.141,10.07059,8.660707,0.056314,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_sglang_5rep,full,ag_news,rag,sglang_no_cache,999,/home/benchmark/gemma4_sglang_5rep/full/rep_999/ag_news/rag/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,30.111015,27.702134,32.923376,37.861882,33.208985,45780,46036,0,0.0,0.0,0.0,0.0,2577.716,2216.836,10.069203,8.659515,0.056307,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_sglang_5rep,full,ag_news,rag,sglang_radix_attention,42,/home/benchmark/gemma4_sglang_5rep/full/rep_42/ag_news/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,25.086322,23.079416,27.51594,31.643331,39.860616,45780,46036,30393,45780.0,27925.8,30393.0,30393.0,2054.196,1766.609,8.024203,6.900815,0.044871,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_sglang_5rep,full,ag_news,rag,sglang_radix_attention,123,/home/benchmark/gemma4_sglang_5rep/full/rep_123/ag_news/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,24.69161,22.716281,26.99642,31.045883,39.358877,45780,46036,30393,45780.0,27925.8,30393.0,30393.0,2032.649,1748.078,7.940035,6.82843,0.0444,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_sglang_5rep,full,ag_news,rag,sglang_radix_attention,456,/home/benchmark/gemma4_sglang_5rep/full/rep_456/ag_news/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,24.693964,22.718447,26.999518,31.049446,39.361868,45780,46036,30393,45780.0,27925.8,30393.0,30393.0,2032.778,1748.189,7.940539,6.828864,0.044403,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_sglang_5rep,full,ag_news,rag,sglang_radix_attention,789,/home/benchmark/gemma4_sglang_5rep/full/rep_789/ag_news/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,24.696317,22.720612,27.002616,31.053008,39.36486,45780,46036,30393,45780.0,27925.8,30393.0,30393.0,2032.906,1748.299,7.941039,6.829294,0.044406,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_sglang_5rep,full,ag_news,rag,sglang_radix_attention,999,/home/benchmark/gemma4_sglang_5rep/full/rep_999/ag_news/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,24.697802,22.721978,27.00457,31.055255,39.366747,45780,46036,30393,45780.0,27925.8,30393.0,30393.0,2032.987,1748.369,7.941355,6.829566,0.044408,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_sglang_5rep,full,ag_news,rag,sglang_radix_attention_meritkv,42,/home/benchmark/gemma4_sglang_5rep/full/rep_42/ag_news/rag/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,24.825686,22.839631,27.23006,31.314569,40.279099,45780,46036,30796,45780.0,27925.8,30796.0,30796.0,2039.256,1753.76,7.965844,6.850626,0.044545,nvml,,True,balanced,200,56,56,0
2,/home/benchmark/gemma4_sglang_5rep,full,ag_news,rag,sglang_radix_attention_meritkv,123,/home/benchmark/gemma4_sglang_5rep/full/rep_123/ag_news/rag/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,24.436329,22.481423,26.71731,30.724906,40.920888,45780,46036,30796,45780.0,27925.8,30796.0,30796.0,2017.939,1735.428,7.882574,6.779014,0.044079,nvml,,True,balanced,200,56,56,0
3,/home/benchmark/gemma4_sglang_5rep,full,ag_news,rag,sglang_radix_attention_meritkv,456,/home/benchmark/gemma4_sglang_5rep/full/rep_456/ag_news/rag/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,24.437276,22.482294,26.718865,30.726695,40.919301,45780,46036,30796,45780.0,27925.8,30796.0,30796.0,2017.987,1735.469,7.882762,6.779175,0.04408,nvml,,True,balanced,200,56,56,0
4,/home/benchmark/gemma4_sglang_5rep,full,ag_news,rag,sglang_radix_attention_meritkv,789,/home/benchmark/gemma4_sglang_5rep/full/rep_789/ag_news/rag/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,24.439643,22.484472,26.721972,30.730268,40.915338,45780,46036,30796,45780.0,27925.8,30796.0,30796.0,2018.116,1735.58,7.883266,6.779608,0.044083,nvml,,True,balanced,200,56,56,0
5,/home/benchmark/gemma4_sglang_5rep,full,ag_news,rag,sglang_radix_attention_meritkv,999,/home/benchmark/gemma4_sglang_5rep/full/rep_999/ag_news/rag/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json,256,24.441157,22.485864,26.723955,30.732548,40.912803,45780,46036,30796,45780.0,27925.8,30796.0,30796.0,2018.199,1735.651,7.88359,6.779887,0.044085,nvml,,True,balanced,200,56,56,0
1,/home/benchmark/gemma4_sglang_5rep,full,ag_news,templated,sglang_no_cache,42,/home/benchmark/gemma4_sglang_5rep/full/rep_42/ag_news/templated/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,30.332043,27.90548,31.690653,36.444251,32.967296,43220,43476,0,0.0,0.0,0.0,0.0,2615.184,2249.058,10.215563,8.785384,0.060509,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_sglang_5rep,full,ag_news,templated,sglang_no_cache,123,/home/benchmark/gemma4_sglang_5rep/full/rep_123/ag_news/templated/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,29.874084,27.484157,31.112402,35.779262,33.472673,43220,43476,0,0.0,0.0,0.0,0.0,2589.425,2226.906,10.114941,8.69885,0.059913,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_sglang_5rep,full,ag_news,templated,sglang_no_cache,456,/home/benchmark/gemma4_sglang_5rep/full/rep_456/ag_news/templated/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,29.872553,27.482749,31.111412,35.778124,33.474388,43220,43476,0,0.0,0.0,0.0,0.0,2589.21,2226.721,10.114102,8.698127,0.059908,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_sglang_5rep,full,ag_news,templated,sglang_no_cache,789,/home/benchmark/gemma4_sglang_5rep/full/rep_789/ag_news/templated/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,29.871019,27.481337,31.110419,35.776982,33.476107,43220,43476,0,0.0,0.0,0.0,0.0,2588.993,2226.534,10.113254,8.697398,0.059903,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_sglang_5rep,full,ag_news,templated,sglang_no_cache,999,/home/benchmark/gemma4_sglang_5rep/full/rep_999/ag_news/templated/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,29.867479,27.478081,31.107113,35.77318,33.480075,43220,43476,0,0.0,0.0,0.0,0.0,2588.634,2226.225,10.111852,8.696192,0.059894,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_sglang_5rep,full,ag_news,templated,sglang_radix_attention,42,/home/benchmark/gemma4_sglang_5rep/full/rep_42/ag_news/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,24.947616,22.951807,26.06505,29.974807,40.082606,43220,43476,27843,43220.0,26364.2,27843.0,27843.0,2068.218,1778.667,8.078977,6.94792,0.047853,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_sglang_5rep,full,ag_news,templated,sglang_radix_attention,123,/home/benchmark/gemma4_sglang_5rep/full/rep_123/ag_news/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,24.555085,22.590678,25.572924,29.408863,39.578073,43220,43476,27843,43220.0,26364.2,27843.0,27843.0,2046.524,1760.011,7.994234,6.875042,0.047351,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_sglang_5rep,full,ag_news,templated,sglang_radix_attention,456,/home/benchmark/gemma4_sglang_5rep/full/rep_456/ag_news/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,24.557426,22.592832,25.575859,29.412238,39.581081,43220,43476,27843,43220.0,26364.2,27843.0,27843.0,2046.654,1760.122,7.994742,6.875478,0.047354,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_sglang_5rep,full,ag_news,templated,sglang_radix_attention,789,/home/benchmark/gemma4_sglang_5rep/full/rep_789/ag_news/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,24.559767,22.594986,25.578794,29.415613,39.58409,43220,43476,27843,43220.0,26364.2,27843.0,27843.0,2046.783,1760.233,7.995246,6.875912,0.047357,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_sglang_5rep,full,ag_news,templated,sglang_radix_attention,999,/home/benchmark/gemma4_sglang_5rep/full/rep_999/ag_news/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,24.561243,22.596344,25.580644,29.417741,39.585987,43220,43476,27843,43220.0,26364.2,27843.0,27843.0,2046.865,1760.304,7.995566,6.876187,0.047359,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_sglang_5rep,full,ag_news,templated,sglang_radix_attention_meritkv,42,/home/benchmark/gemma4_sglang_5rep/full/rep_42/ag_news/templated/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,24.689741,22.714562,25.795625,29.664969,40.501253,43220,43476,28201,43220.0,26364.2,28201.0,28201.0,2053.253,1765.798,8.02052,6.897647,0.047507,nvml,,True,balanced,200,56,56,0
2,/home/benchmark/gemma4_sglang_5rep,full,ag_news,templated,sglang_radix_attention_meritkv,123,/home/benchmark/gemma4_sglang_5rep/full/rep_123/ag_news/templated/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,24.301105,22.357017,25.308416,29.104678,41.14897,43220,43476,28201,43220.0,26364.2,28201.0,28201.0,2031.707,1747.268,7.936355,6.825266,0.047008,nvml,,True,balanced,200,56,56,0
3,/home/benchmark/gemma4_sglang_5rep,full,ag_news,templated,sglang_radix_attention_meritkv,456,/home/benchmark/gemma4_sglang_5rep/full/rep_456/ag_news/templated/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,24.303458,22.359181,25.311359,29.108063,41.144986,43220,43476,28201,43220.0,26364.2,28201.0,28201.0,2031.837,1747.38,7.936863,6.825702,0.047011,nvml,,True,balanced,200,56,56,0
4,/home/benchmark/gemma4_sglang_5rep,full,ag_news,templated,sglang_radix_attention_meritkv,789,/home/benchmark/gemma4_sglang_5rep/full/rep_789/ag_news/templated/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,24.305812,22.361347,25.314302,29.111447,41.141001,43220,43476,28201,43220.0,26364.2,28201.0,28201.0,2031.968,1747.492,7.937375,6.826143,0.047015,nvml,,True,balanced,200,56,56,0
5,/home/benchmark/gemma4_sglang_5rep,full,ag_news,templated,sglang_radix_attention_meritkv,999,/home/benchmark/gemma4_sglang_5rep/full/rep_999/ag_news/templated/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json,256,24.307318,22.362733,25.31618,29.113607,41.138452,43220,43476,28201,43220.0,26364.2,28201.0,28201.0,2032.052,1747.565,7.937703,6.826425,0.047016,nvml,,True,balanced,200,56,56,0
1,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,rag,sglang_no_cache,42,/home/benchmark/gemma4_sglang_5rep/full/rep_42/daily_dialog/rag/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,31.74201,29.202649,35.421543,40.734774,31.502802,56009,56265,0,0.0,0.0,0.0,0.0,2713.315,2333.451,10.598887,9.115043,0.048444,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,rag,sglang_no_cache,123,/home/benchmark/gemma4_sglang_5rep/full/rep_123/daily_dialog/rag/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,31.262728,28.76171,34.775178,39.991455,31.985764,56009,56265,0,0.0,0.0,0.0,0.0,2686.586,2310.464,10.494477,9.02525,0.047967,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,rag,sglang_no_cache,456,/home/benchmark/gemma4_sglang_5rep/full/rep_456/daily_dialog/rag/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,31.261134,28.760243,34.77408,39.990192,31.987395,56009,56265,0,0.0,0.0,0.0,0.0,2686.363,2310.272,10.493605,9.024501,0.047963,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,rag,sglang_no_cache,789,/home/benchmark/gemma4_sglang_5rep/full/rep_789/daily_dialog/rag/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,31.259537,28.758774,34.772978,39.988925,31.98903,56009,56265,0,0.0,0.0,0.0,0.0,2686.14,2310.08,10.492734,9.023752,0.047959,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,rag,sglang_no_cache,999,/home/benchmark/gemma4_sglang_5rep/full/rep_999/daily_dialog/rag/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,31.255842,28.755375,34.769294,39.984688,31.992812,56009,56265,0,0.0,0.0,0.0,0.0,2685.768,2309.76,10.491281,9.022502,0.047952,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,rag,sglang_radix_attention,42,/home/benchmark/gemma4_sglang_5rep/full/rep_42/daily_dialog/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,26.082281,23.995699,29.105739,33.4716,38.338758,56009,56265,37462,56009.0,34165.49,37462.0,37462.0,2143.769,1843.641,8.374098,7.201724,0.038275,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,rag,sglang_radix_attention,123,/home/benchmark/gemma4_sglang_5rep/full/rep_123/daily_dialog/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,25.671898,23.618146,28.556203,32.839633,37.856175,56009,56265,37462,56009.0,34165.49,37462.0,37462.0,2121.283,1824.303,8.286262,7.126185,0.037874,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,rag,sglang_radix_attention,456,/home/benchmark/gemma4_sglang_5rep/full/rep_456/daily_dialog/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,25.674345,23.620397,28.55948,32.843402,37.859052,56009,56265,37462,56009.0,34165.49,37462.0,37462.0,2121.417,1824.419,8.286785,7.126635,0.037876,nvml,,False,,0,0,0,0
4,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,rag,sglang_radix_attention,789,/home/benchmark/gemma4_sglang_5rep/full/rep_789/daily_dialog/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,25.676792,23.622649,28.562757,32.847171,37.86193,56009,56265,37462,56009.0,34165.49,37462.0,37462.0,2121.551,1824.534,8.287309,7.127085,0.037879,nvml,,False,,0,0,0,0
5,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,rag,sglang_radix_attention,999,/home/benchmark/gemma4_sglang_5rep/full/rep_999/daily_dialog/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,25.678336,23.624069,28.564824,32.849548,37.863745,56009,56265,37462,56009.0,34165.49,37462.0,37462.0,2121.636,1824.607,8.287641,7.127371,0.03788,nvml,,False,,0,0,0,0
1,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,rag,sglang_radix_attention_meritkv,42,/home/benchmark/gemma4_sglang_5rep/full/rep_42/daily_dialog/rag/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,25.812494,23.747494,28.804678,33.12538,38.739467,56009,56265,37963,56009.0,34165.49,37963.0,37963.0,2128.247,1830.292,8.313465,7.14958,0.037998,nvml,,True,balanced,200,56,56,0
2,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,rag,sglang_radix_attention_meritkv,123,/home/benchmark/gemma4_sglang_5rep/full/rep_123/daily_dialog/rag/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,25.406185,23.37369,28.260637,32.499733,39.359009,56009,56265,37963,56009.0,34165.49,37963.0,37963.0,2105.914,1811.086,8.226227,7.074555,0.0376,nvml,,True,balanced,200,56,56,0
3,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,rag,sglang_radix_attention_meritkv,456,/home/benchmark/gemma4_sglang_5rep/full/rep_456/daily_dialog/rag/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,25.408646,23.375954,28.263923,32.503511,39.355197,56009,56265,37963,56009.0,34165.49,37963.0,37963.0,2106.049,1811.202,8.226754,7.075008,0.037602,nvml,,True,balanced,200,56,56,0
4,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,rag,sglang_radix_attention_meritkv,789,/home/benchmark/gemma4_sglang_5rep/full/rep_789/daily_dialog/rag/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,25.411106,23.378218,28.267209,32.50729,39.351387,56009,56265,37963,56009.0,34165.49,37963.0,37963.0,2106.184,1811.318,8.227281,7.075462,0.037604,nvml,,True,balanced,200,56,56,0
5,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,rag,sglang_radix_attention_meritkv,999,/home/benchmark/gemma4_sglang_5rep/full/rep_999/daily_dialog/rag/sglang_radix_attention_meritkv/benchmark_sglang_radix_attention_meritkv_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json,256,25.412681,23.379667,28.269307,32.509703,39.348948,56009,56265,37963,56009.0,34165.49,37963.0,37963.0,2106.271,1811.393,8.227621,7.075754,0.037606,nvml,,True,balanced,200,56,56,0
1,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,templated,sglang_no_cache,42,/home/benchmark/gemma4_sglang_5rep/full/rep_42/daily_dialog/templated/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-E4B-it_public_dataset_daily_dialog_templated.json,256,31.937662,29.382649,35.394273,40.703414,31.309756,52681,52937,0,0.0,0.0,0.0,0.0,2747.368,2362.736,10.731906,9.229439,0.052151,nvml,,False,,0,0,0,0
2,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,templated,sglang_no_cache,123,/home/benchmark/gemma4_sglang_5rep/full/rep_123/daily_dialog/templated/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-E4B-it_public_dataset_daily_dialog_templated.json,256,31.455319,28.938893,34.748287,39.96053,31.789867,52681,52937,0,0.0,0.0,0.0,0.0,2720.295,2339.454,10.626152,9.138491,0.051637,nvml,,False,,0,0,0,0
3,/home/benchmark/gemma4_sglang_5rep,full,daily_dialog,templated,sglang_no_cache,456,/home/benchmark/gemma4_sglang_5rep/full/rep_456/daily_dialog/templated/sglang_no_cache/benchmark_sglang_no_cache_google_gemma-4-E4B-it_public_dataset_daily_dialog_templated.json,256,31.453739,28.93744,34.747217,39.9593,31.791463,52681,52937,0,0.0,0.0,0.0,0.0,2720.071,2339.261,10.625277,9.137739,0.051633,nvml,,False,,0,0,0,0
