model_slug,model_params_B,dataset,mode,engine,seed,mean_latency_ms,latency_ci_95_lower,latency_ci_95_upper,throughput_rps,cached_tokens_mean,gpu_energy_j,speedup_vs_no_cache_pct
gemma4_e4b,4.0,dolly,rag,lmcache_no_cache,789,17.002074,16.492012,17.512136,58.813538,0,2237.89,0.0
gemma4_e4b,4.0,dolly,rag,lmcache,789,14.005394,13.585232,14.425556,69.882679,768,1772.549,17.6254
gemma4_e4b,4.0,dolly,rag,lmcache_meritkv,789,13.95559,13.536922,14.374258,71.652444,768,1768.138,17.9183
gemma4_e4b,4.0,dolly,rag,lmcache_no_cache,999,16.905779,16.398606,17.412952,59.148539,0,2225.193,0.0
gemma4_e4b,4.0,dolly,rag,lmcache,999,14.005953,13.585774,14.426132,69.884905,768,1772.601,17.1529
gemma4_e4b,4.0,dolly,rag,lmcache_meritkv,999,13.967591,13.548563,14.386619,71.590881,768,1769.205,17.3798
gemma4_e4b,4.0,dolly,templated,lmcache_no_cache,42,16.407952,15.915713,16.900191,60.94277,0,2011.145,0.0
gemma4_e4b,4.0,dolly,templated,lmcache,42,13.635896,13.226819,14.044973,73.331889,768,1607.087,16.8946
gemma4_e4b,4.0,dolly,templated,lmcache_meritkv,42,13.604599,13.196461,14.012737,73.500588,768,1604.505,17.0853
gemma4_e4b,4.0,dolly,templated,lmcache_no_cache,123,16.22191,15.735253,16.708567,61.641694,0,1994.368,0.0
gemma4_e4b,4.0,dolly,templated,lmcache,123,13.472606,13.068428,13.876784,72.62928,768,1592.652,16.9481
gemma4_e4b,4.0,dolly,templated,lmcache_meritkv,123,13.440436,13.037223,13.843649,74.398329,768,1589.992,17.1464
gemma4_e4b,4.0,dolly,templated,lmcache_no_cache,456,16.310955,15.821626,16.800284,61.30518,0,2005.283,0.0
gemma4_e4b,4.0,dolly,templated,lmcache,456,13.473459,13.069255,13.877663,72.63295,768,1592.727,17.3963
gemma4_e4b,4.0,dolly,templated,lmcache_meritkv,456,13.4309,13.027973,13.833827,74.451152,768,1589.207,17.6572
gemma4_e4b,4.0,dolly,templated,lmcache_no_cache,789,16.309613,15.820325,16.798901,61.310222,0,2005.086,0.0
gemma4_e4b,4.0,dolly,templated,lmcache,789,13.474312,13.070083,13.878541,72.636619,768,1592.803,17.3842
gemma4_e4b,4.0,dolly,templated,lmcache_meritkv,789,13.432031,13.02907,13.834992,74.444887,768,1589.306,17.6435
gemma4_e4b,4.0,dolly,templated,lmcache_no_cache,999,16.216968,15.730459,16.703477,61.66048,0,1993.676,0.0
gemma4_e4b,4.0,dolly,templated,lmcache,999,13.47485,13.070604,13.879096,72.638933,768,1592.85,16.9089
gemma4_e4b,4.0,dolly,templated,lmcache_meritkv,999,13.443577,13.04027,13.846884,74.38095,768,1590.264,17.1018
gemma4_e4b,4.0,samsum,rag,lmcache_no_cache,42,20.066084,19.464101,20.668067,49.832487,0,2573.102,0.0
gemma4_e4b,4.0,samsum,rag,lmcache,42,16.589779,16.092086,17.087472,60.274634,2049,2045.51,17.3243
gemma4_e4b,4.0,samsum,rag,lmcache_meritkv,42,16.539204,16.043028,17.03538,60.458947,2051,2041.145,17.5763
gemma4_e4b,4.0,samsum,rag,lmcache_no_cache,123,19.838498,19.243343,20.433653,50.404161,0,2551.628,0.0
gemma4_e4b,4.0,samsum,rag,lmcache,123,16.391116,15.899383,16.882849,59.69713,2049,2027.137,17.3772
gemma4_e4b,4.0,samsum,rag,lmcache_meritkv,123,16.339622,15.849433,16.829811,61.197429,2051,2022.681,17.6368
gemma4_e4b,4.0,samsum,rag,lmcache_no_cache,456,19.709216,19.11794,20.300492,50.734787,0,2534.959,0.0
gemma4_e4b,4.0,samsum,rag,lmcache,456,16.392154,15.900389,16.883919,59.700146,2049,2027.233,16.83
gemma4_e4b,4.0,samsum,rag,lmcache_meritkv,456,16.356139,15.865455,16.846823,61.135629,2051,2024.117,17.0127
gemma4_e4b,4.0,samsum,rag,lmcache_no_cache,789,19.707575,19.116348,20.298802,50.739011,0,2534.707,0.0
gemma4_e4b,4.0,samsum,rag,lmcache,789,16.393191,15.901395,16.884987,59.703162,2049,2027.329,16.8178
gemma4_e4b,4.0,samsum,rag,lmcache_meritkv,789,16.357517,15.866791,16.848243,61.130479,2051,2024.243,16.9988
gemma4_e4b,4.0,samsum,rag,lmcache_no_cache,999,19.832502,19.237527,20.427477,50.4194,0,2550.749,0.0
gemma4_e4b,4.0,samsum,rag,lmcache,999,16.393846,15.902031,16.885661,59.705064,2049,2027.389,17.3385
gemma4_e4b,4.0,samsum,rag,lmcache_meritkv,999,16.343446,15.853143,16.833749,61.183109,2051,2023.029,17.5926
gemma4_e4b,4.0,samsum,templated,lmcache_no_cache,42,18.751889,18.189332,19.314446,53.325442,0,2498.478,0.0
gemma4_e4b,4.0,samsum,templated,lmcache,42,15.539786,15.073592,16.00598,64.347912,1536,1990.867,17.1295
gemma4_e4b,4.0,samsum,templated,lmcache_meritkv,42,15.497737,15.032805,15.962669,64.522503,1537,1987.096,17.3537
gemma4_e4b,4.0,samsum,templated,lmcache_no_cache,123,18.436229,17.883142,18.989316,54.238465,0,2463.865,0.0
gemma4_e4b,4.0,samsum,templated,lmcache,123,15.353697,14.893086,15.814308,63.731381,1536,1972.985,16.72
gemma4_e4b,4.0,samsum,templated,lmcache_meritkv,123,15.322919,14.863231,15.782607,65.258637,1537,1970.218,16.8869
gemma4_e4b,4.0,samsum,templated,lmcache_no_cache,456,18.537705,17.981574,19.093836,53.941562,0,2477.386,0.0
gemma4_e4b,4.0,samsum,templated,lmcache,456,15.354669,14.894029,15.815309,63.734601,1536,1973.078,17.1706
gemma4_e4b,4.0,samsum,templated,lmcache_meritkv,456,15.312015,14.852655,15.771375,65.305106,1537,1969.244,17.4007
gemma4_e4b,4.0,samsum,templated,lmcache_no_cache,789,18.536172,17.980087,19.092257,53.946025,0,2477.142,0.0
gemma4_e4b,4.0,samsum,templated,lmcache,789,15.355641,14.894972,15.81631,63.73782,1536,1973.171,17.1585
gemma4_e4b,4.0,samsum,templated,lmcache_meritkv,789,15.313305,14.853906,15.772704,65.299605,1537,1969.366,17.3869
gemma4_e4b,4.0,samsum,templated,lmcache_no_cache,999,18.653195,18.093599,19.212791,53.607587,0,2492.756,0.0
gemma4_e4b,4.0,samsum,templated,lmcache,999,15.356254,14.895566,15.816942,63.739851,1536,1973.23,17.6749
gemma4_e4b,4.0,samsum,templated,lmcache_meritkv,999,15.300152,14.841147,15.759157,65.355741,1537,1968.186,17.9757
gemma4_e4b,4.0,xsum,rag,lmcache_no_cache,42,24.6807,23.940279,25.421121,40.515981,0,3410.858,0.0
gemma4_e4b,4.0,xsum,rag,lmcache,42,20.514827,19.899382,21.130272,48.743418,3842,2726.093,16.8791
gemma4_e4b,4.0,xsum,rag,lmcache_meritkv,42,20.46772,19.853688,21.081752,48.855601,3849,2721.711,17.0699
gemma4_e4b,4.0,xsum,rag,lmcache_no_cache,123,24.400861,23.668835,25.132887,40.980636,0,3382.404,0.0
gemma4_e4b,4.0,xsum,rag,lmcache,123,20.269162,19.661087,20.877237,48.276397,3842,2701.607,16.9326
gemma4_e4b,4.0,xsum,rag,lmcache_meritkv,123,20.22072,19.614098,20.827342,49.452382,3849,2697.09,17.1311
gemma4_e4b,4.0,xsum,rag,lmcache_no_cache,456,24.534828,23.798783,25.270873,40.756869,0,3400.92,0.0
gemma4_e4b,4.0,xsum,rag,lmcache,456,20.270445,19.662332,20.878558,48.278836,3842,2701.734,17.3809
gemma4_e4b,4.0,xsum,rag,lmcache_meritkv,456,20.206184,19.599998,20.81237,49.487958,3849,2695.742,17.6429
gemma4_e4b,4.0,xsum,rag,lmcache_no_cache,789,24.532807,23.796823,25.268791,40.760227,0,3400.585,0.0
gemma4_e4b,4.0,xsum,rag,lmcache,789,20.271728,19.663576,20.87988,48.281275,3842,2701.862,17.3689
gemma4_e4b,4.0,xsum,rag,lmcache_meritkv,789,20.20789,19.601653,20.814127,49.483781,3849,2695.91,17.6291
gemma4_e4b,4.0,xsum,rag,lmcache_no_cache,999,24.393427,23.661624,25.12523,40.993125,0,3381.231,0.0
gemma4_e4b,4.0,xsum,rag,lmcache,999,20.272537,19.664361,20.880713,48.282813,3842,2701.943,16.8934
gemma4_e4b,4.0,xsum,rag,lmcache_meritkv,999,20.225461,19.618697,20.832225,49.44079,3849,2697.554,17.0864
gemma4_e4b,4.0,xsum,templated,lmcache_no_cache,42,24.426562,23.693765,25.159359,40.937378,0,3403.786,0.0
gemma4_e4b,4.0,xsum,templated,lmcache,42,20.108806,19.505542,20.71207,49.727438,3842,2694.343,17.6765
gemma4_e4b,4.0,xsum,templated,lmcache_meritkv,42,20.034643,19.433604,20.635682,49.911516,3849,2687.387,17.9801
gemma4_e4b,4.0,xsum,templated,lmcache_no_cache,123,24.016161,23.295676,24.736646,41.636938,0,3356.74,0.0
gemma4_e4b,4.0,xsum,templated,lmcache,123,19.868003,19.271963,20.464043,49.250989,3842,2670.142,17.2724
gemma4_e4b,4.0,xsum,templated,lmcache_meritkv,123,19.808787,19.214523,20.403051,50.480596,3849,2664.574,17.5189
gemma4_e4b,4.0,xsum,templated,lmcache_no_cache,456,23.859453,23.143669,24.575237,41.910408,0,3334.784,0.0
gemma4_e4b,4.0,xsum,templated,lmcache,456,19.86926,19.273182,20.465338,49.253477,3842,2670.268,16.7237
gemma4_e4b,4.0,xsum,templated,lmcache_meritkv,456,19.82894,19.234072,20.423808,50.429291,3849,2666.478,16.8927
gemma4_e4b,4.0,xsum,templated,lmcache_no_cache,789,24.145508,23.421143,24.869873,41.413889,0,3374.711,0.0
gemma4_e4b,4.0,xsum,templated,lmcache,789,19.870518,19.274402,20.466634,49.255965,3842,2670.395,17.7051
gemma4_e4b,4.0,xsum,templated,lmcache_meritkv,789,19.796209,19.202323,20.390095,50.512671,3849,2663.407,18.0129
gemma4_e4b,4.0,xsum,templated,lmcache_no_cache,999,24.142204,23.417938,24.86647,41.419557,0,3374.215,0.0
gemma4_e4b,4.0,xsum,templated,lmcache,999,19.871311,19.275172,20.46745,49.257534,3842,2670.474,17.6906
gemma4_e4b,4.0,xsum,templated,lmcache_meritkv,999,19.797509,19.203584,20.391434,50.509354,3849,2663.535,17.9963
gemma4_12b,12.0,ag_news,rag,lmcache_no_cache,42,30.409246,29.496969,31.321523,32.883537,0,4743.642,0.0
gemma4_12b,12.0,ag_news,rag,lmcache,42,25.021635,24.270986,25.772284,39.963957,0,3753.087,17.717
gemma4_12b,12.0,ag_news,rag,lmcache_meritkv,42,24.877055,24.130743,25.623367,40.196219,0,3737.907,18.1925
gemma4_12b,12.0,ag_news,rag,lmcache_no_cache,123,29.898156,29.001211,30.795101,33.44566,0,4678.05,0.0
gemma4_12b,12.0,ag_news,rag,lmcache,123,24.722047,23.980386,25.463708,39.581054,0,3719.376,17.3125
gemma4_12b,12.0,ag_news,rag,lmcache_meritkv,123,24.607888,23.869651,25.346125,40.635895,0,3707.363,17.6943
gemma4_12b,12.0,ag_news,rag,lmcache_no_cache,456,30.06183,29.159975,30.963685,33.263562,0,4703.584,0.0
gemma4_12b,12.0,ag_news,rag,lmcache,456,24.723613,23.981905,25.465321,39.583053,0,3719.552,17.7575
gemma4_12b,12.0,ag_news,rag,lmcache_meritkv,456,24.577775,23.840442,25.315108,40.685682,0,3704.203,18.2426
gemma4_12b,12.0,ag_news,rag,lmcache_no_cache,789,30.059367,29.157586,30.961148,33.266288,0,4703.124,0.0
gemma4_12b,12.0,ag_news,rag,lmcache,789,24.725178,23.983423,25.466933,39.585053,0,3719.728,17.7455
gemma4_12b,12.0,ag_news,rag,lmcache_meritkv,789,24.580186,23.84278,25.317592,40.681692,0,3704.468,18.2279
gemma4_12b,12.0,ag_news,rag,lmcache_no_cache,999,30.055247,29.15359,30.956904,33.270847,0,4702.432,0.0
gemma4_12b,12.0,ag_news,rag,lmcache,999,24.726165,23.98438,25.46795,39.586314,0,3719.839,17.731
gemma4_12b,12.0,ag_news,rag,lmcache_meritkv,999,24.582208,23.844742,25.319674,40.678345,0,3704.689,18.2099
gemma4_12b,12.0,ag_news,templated,lmcache_no_cache,42,29.946771,29.048368,30.845174,33.39148,0,4665.243,0.0
gemma4_12b,12.0,ag_news,templated,lmcache,42,24.836629,24.09153,25.581728,40.261785,0,3720.348,17.0641
gemma4_12b,12.0,ag_news,templated,lmcache_meritkv,42,24.739638,23.997449,25.481827,40.41963,0,3710.178,17.388
gemma4_12b,12.0,ag_news,templated,lmcache_no_cache,123,29.607212,28.718996,30.495428,33.774441,0,4626.323,0.0
gemma4_12b,12.0,ag_news,templated,lmcache,123,24.539257,23.803079,25.275435,39.876028,0,3686.931,17.1173
gemma4_12b,12.0,ag_news,templated,lmcache_meritkv,123,24.439621,23.706432,25.17281,40.915815,0,3676.461,17.4538
gemma4_12b,12.0,ag_news,templated,lmcache_no_cache,456,29.604755,28.716612,30.492898,33.777243,0,4625.865,0.0
gemma4_12b,12.0,ag_news,templated,lmcache,456,24.54081,23.804586,25.277034,39.878043,0,3687.105,17.1052
gemma4_12b,12.0,ag_news,templated,lmcache_meritkv,456,24.442016,23.708756,25.175276,40.911805,0,3676.725,17.4389
gemma4_12b,12.0,ag_news,templated,lmcache_no_cache,789,29.767222,28.874205,30.660239,33.59289,0,4651.177,0.0
gemma4_12b,12.0,ag_news,templated,lmcache,789,24.542364,23.806093,25.278635,39.880057,0,3687.28,17.5524
gemma4_12b,12.0,ag_news,templated,lmcache_meritkv,789,24.412126,23.679762,25.14449,40.961899,0,3673.592,17.9899
gemma4_12b,12.0,ag_news,templated,lmcache_no_cache,999,29.5982,28.710254,30.486146,33.784724,0,4624.72,0.0
gemma4_12b,12.0,ag_news,templated,lmcache,999,24.543343,23.807043,25.279643,39.881328,0,3687.39,17.0783
gemma4_12b,12.0,ag_news,templated,lmcache_meritkv,999,24.446421,23.713028,25.179814,40.904434,0,3677.206,17.4057
gemma4_12b,12.0,daily_dialog,rag,lmcache_no_cache,42,32.502853,31.527767,33.477939,30.765504,0,5052.809,0.0
gemma4_12b,12.0,daily_dialog,rag,lmcache,42,26.741045,25.938814,27.543276,37.39445,256,3997.205,17.7271
gemma4_12b,12.0,daily_dialog,rag,lmcache_meritkv,42,26.585594,25.788026,27.383162,37.613102,256,3980.939,18.2054
gemma4_12b,12.0,daily_dialog,rag,lmcache_no_cache,123,32.134146,31.170122,33.09817,31.118508,0,5010.63,0.0
gemma4_12b,12.0,daily_dialog,rag,lmcache,123,26.420871,25.628245,27.213497,37.036166,256,3961.301,17.7795
gemma4_12b,12.0,daily_dialog,rag,lmcache_meritkv,123,26.26318,25.475285,27.051075,38.074851,256,3944.761,18.2702
gemma4_12b,12.0,daily_dialog,rag,lmcache_no_cache,456,32.131517,31.167571,33.095463,31.121054,0,5010.14,0.0
gemma4_12b,12.0,daily_dialog,rag,lmcache,456,26.422543,25.629867,27.215219,37.038037,256,3961.489,17.7675
gemma4_12b,12.0,daily_dialog,rag,lmcache_meritkv,456,26.265756,25.477783,27.053729,38.071116,256,3945.044,18.2555
gemma4_12b,12.0,daily_dialog,rag,lmcache_no_cache,789,31.922775,30.965092,32.880458,31.324554,0,4977.512,0.0
gemma4_12b,12.0,daily_dialog,rag,lmcache,789,26.424216,25.63149,27.216942,37.039908,256,3961.676,17.2246
gemma4_12b,12.0,daily_dialog,rag,lmcache_meritkv,789,26.308723,25.519461,27.097985,38.00894,256,3949.565,17.5864
gemma4_12b,12.0,daily_dialog,rag,lmcache_no_cache,999,32.124482,31.160748,33.088216,31.127869,0,5008.913,0.0
gemma4_12b,12.0,daily_dialog,rag,lmcache,999,26.425271,25.632513,27.218029,37.041088,256,3961.794,17.741
gemma4_12b,12.0,daily_dialog,rag,lmcache_meritkv,999,26.270496,25.482381,27.058611,38.064248,256,3945.561,18.2228
gemma4_12b,12.0,daily_dialog,templated,lmcache_no_cache,42,31.98054,31.021124,32.939956,31.267944,0,4930.432,0.0
gemma4_12b,12.0,daily_dialog,templated,lmcache,42,26.38838,25.596729,27.180031,37.89417,256,3911.817,17.4861
gemma4_12b,12.0,daily_dialog,templated,lmcache_meritkv,42,26.253333,25.465733,27.040933,38.089098,256,3897.803,17.9084
gemma4_12b,12.0,daily_dialog,templated,lmcache_no_cache,123,31.617817,30.669282,32.566352,31.626654,0,4889.283,0.0
gemma4_12b,12.0,daily_dialog,templated,lmcache,123,26.072428,25.290255,26.854601,37.531098,256,3876.68,17.5388
gemma4_12b,12.0,daily_dialog,templated,lmcache_meritkv,123,25.934951,25.156902,26.713,38.556686,256,3862.381,17.9736
gemma4_12b,12.0,daily_dialog,templated,lmcache_no_cache,456,31.615217,30.66676,32.563674,31.629255,0,4888.803,0.0
gemma4_12b,12.0,daily_dialog,templated,lmcache,456,26.074079,25.291857,26.856301,37.532994,256,3876.864,17.5268
gemma4_12b,12.0,daily_dialog,templated,lmcache_meritkv,456,25.937495,25.15937,26.71562,38.552905,256,3862.658,17.9588
gemma4_12b,12.0,daily_dialog,templated,lmcache_no_cache,789,31.409222,30.466945,32.351499,31.836693,0,4856.872,0.0
gemma4_12b,12.0,daily_dialog,templated,lmcache,789,26.075729,25.293457,26.858001,37.53489,256,3877.047,16.9807
gemma4_12b,12.0,daily_dialog,templated,lmcache_meritkv,789,25.979896,25.200499,26.759293,38.489984,256,3867.083,17.2858
gemma4_12b,12.0,daily_dialog,templated,lmcache_no_cache,999,31.608266,30.660018,32.556514,31.636211,0,4887.601,0.0
gemma4_12b,12.0,daily_dialog,templated,lmcache,999,26.07677,25.294467,26.859073,37.536086,256,3877.163,17.5002
gemma4_12b,12.0,daily_dialog,templated,lmcache_meritkv,999,25.942174,25.163909,26.720439,38.545951,256,3863.164,17.926
gemma4_12b,12.0,dolly,rag,lmcache_no_cache,42,32.999564,32.009577,33.989551,30.302454,0,5063.345,0.0
gemma4_12b,12.0,dolly,rag,lmcache,42,27.358212,26.537466,28.178958,36.550918,768,4036.302,17.0952
gemma4_12b,12.0,dolly,rag,lmcache_meritkv,42,27.248615,26.431157,28.066073,36.69793,768,4024.983,17.4273
gemma4_12b,12.0,dolly,rag,lmcache_no_cache,123,32.625379,31.646618,33.60414,30.649997,0,5021.102,0.0
gemma4_12b,12.0,dolly,rag,lmcache,123,27.030648,26.219729,27.841567,36.200716,768,4000.047,17.1484
gemma4_12b,12.0,dolly,rag,lmcache_meritkv,123,26.91816,26.110615,27.725705,37.148444,768,3988.405,17.4932
gemma4_12b,12.0,dolly,rag,lmcache_no_cache,456,32.622674,31.643994,33.601354,30.652539,0,5020.605,0.0
gemma4_12b,12.0,dolly,rag,lmcache,456,27.03236,26.221389,27.843331,36.202545,768,4000.236,17.1363
gemma4_12b,12.0,dolly,rag,lmcache_meritkv,456,26.920801,26.113177,27.728425,37.1448,768,3988.691,17.4783
gemma4_12b,12.0,dolly,rag,lmcache_no_cache,789,32.801639,31.81759,33.785688,30.485299,0,5048.067,0.0
gemma4_12b,12.0,dolly,rag,lmcache,789,27.034071,26.223049,27.845093,36.204374,768,4000.426,17.5832
gemma4_12b,12.0,dolly,rag,lmcache_meritkv,789,26.88777,26.081137,27.694403,37.190432,768,3985.281,18.0292
gemma4_12b,12.0,dolly,rag,lmcache_no_cache,999,32.615454,31.63699,33.593918,30.659324,0,5019.363,0.0
gemma4_12b,12.0,dolly,rag,lmcache,999,27.03515,26.224096,27.846205,36.205527,768,4000.545,17.1094
gemma4_12b,12.0,dolly,rag,lmcache_meritkv,999,26.925659,26.117889,27.733429,37.138098,768,3989.214,17.4451
gemma4_12b,12.0,dolly,templated,lmcache_no_cache,42,31.314981,30.375532,32.25443,31.932475,0,4579.967,0.0
gemma4_12b,12.0,dolly,templated,lmcache,42,25.855458,25.079794,26.631122,38.675193,768,3636.044,17.4342
gemma4_12b,12.0,dolly,templated,lmcache_meritkv,42,25.726739,24.954937,26.498541,38.868697,768,3623.373,17.8453
gemma4_12b,12.0,dolly,templated,lmcache_no_cache,123,30.959819,30.031024,31.888614,32.298794,0,4541.746,0.0
gemma4_12b,12.0,dolly,templated,lmcache,123,25.545887,24.77951,26.312264,38.304638,768,3603.384,17.487
gemma4_12b,12.0,dolly,templated,lmcache_meritkv,123,25.414736,24.652294,26.177178,39.345867,768,3590.444,17.9106
gemma4_12b,12.0,dolly,templated,lmcache_no_cache,456,30.957267,30.028549,31.885985,32.301457,0,4541.299,0.0
gemma4_12b,12.0,dolly,templated,lmcache,456,25.547504,24.781079,26.313929,38.306573,768,3603.555,17.4749
gemma4_12b,12.0,dolly,templated,lmcache_meritkv,456,25.417231,24.654714,26.179748,39.342005,768,3590.701,17.8958
gemma4_12b,12.0,dolly,templated,lmcache_no_cache,789,30.755434,29.832771,31.678097,32.513436,0,4511.619,0.0
gemma4_12b,12.0,dolly,templated,lmcache,789,25.549121,24.782647,26.315595,38.308508,768,3603.725,16.9281
gemma4_12b,12.0,dolly,templated,lmcache_meritkv,789,25.458856,24.69509,26.222622,39.277681,768,3594.822,17.2216
gemma4_12b,12.0,dolly,templated,lmcache_no_cache,999,30.950457,30.021943,31.878971,32.308564,0,4540.182,0.0
gemma4_12b,12.0,dolly,templated,lmcache,999,25.550141,24.783637,26.316645,38.309729,768,3603.833,17.4483
gemma4_12b,12.0,dolly,templated,lmcache_meritkv,999,25.421819,24.659164,26.184474,39.334905,768,3591.172,17.8629
gemma4_12b,12.0,samsum,rag,lmcache_no_cache,42,36.789966,35.686267,37.893665,27.180494,0,5687.372,0.0
gemma4_12b,12.0,samsum,rag,lmcache,42,30.315265,29.405807,31.224723,32.985674,2049,4506.198,17.5991
gemma4_12b,12.0,samsum,rag,lmcache_meritkv,42,30.149082,29.24461,31.053554,33.167492,2051,4488.906,18.0508
gemma4_12b,12.0,samsum,rag,lmcache_no_cache,123,36.372659,35.281479,37.463839,27.492338,0,5639.901,0.0
gemma4_12b,12.0,samsum,rag,lmcache,123,29.952296,29.053727,30.850865,32.669631,2049,4465.722,17.6516
gemma4_12b,12.0,samsum,rag,lmcache_meritkv,123,29.783422,28.889919,30.676925,33.5747,2051,4448.109,18.1159
gemma4_12b,12.0,samsum,rag,lmcache_no_cache,456,36.369676,35.278586,37.460766,27.494594,0,5639.348,0.0
gemma4_12b,12.0,samsum,rag,lmcache,456,29.954192,29.055566,30.852818,32.671282,2049,4465.934,17.6397
gemma4_12b,12.0,samsum,rag,lmcache_meritkv,456,29.786351,28.89276,30.679942,33.571399,2051,4448.428,18.1011
gemma4_12b,12.0,samsum,rag,lmcache_no_cache,789,36.133029,35.049038,37.21702,27.674664,0,5602.565,0.0
gemma4_12b,12.0,samsum,rag,lmcache,789,29.956088,29.057405,30.854771,32.672932,2049,4466.145,17.095
gemma4_12b,12.0,samsum,rag,lmcache_meritkv,789,29.835393,28.940331,30.730455,33.516215,2051,4453.56,17.429
gemma4_12b,12.0,samsum,rag,lmcache_no_cache,999,36.361698,35.270847,37.452549,27.500626,0,5637.964,0.0
gemma4_12b,12.0,samsum,rag,lmcache,999,29.957284,29.058565,30.856003,32.673973,2049,4466.278,17.6131
gemma4_12b,12.0,samsum,rag,lmcache_meritkv,999,29.791741,28.897989,30.685493,33.565325,2051,4449.013,18.0683
gemma4_12b,12.0,samsum,templated,lmcache_no_cache,42,35.872422,34.796249,36.948595,27.875732,0,5599.728,0.0
gemma4_12b,12.0,samsum,templated,lmcache,42,29.645907,28.75653,30.535284,33.730458,1536,4449.771,17.3574
gemma4_12b,12.0,samsum,templated,lmcache_meritkv,42,29.504445,28.619312,30.389578,33.892182,1537,4434.908,17.7517
gemma4_12b,12.0,samsum,templated,lmcache_no_cache,123,35.465593,34.401625,36.529561,28.195497,0,5553.0,0.0
gemma4_12b,12.0,samsum,templated,lmcache,123,29.290952,28.412223,30.169681,33.407279,1536,4409.802,17.4102
gemma4_12b,12.0,samsum,templated,lmcache_meritkv,123,29.146615,28.272217,30.021013,34.308273,1537,4394.602,17.8172
gemma4_12b,12.0,samsum,templated,lmcache_no_cache,456,35.462668,34.398788,36.526548,28.197822,0,5552.453,0.0
gemma4_12b,12.0,samsum,templated,lmcache,456,29.292807,28.414023,30.171591,33.408967,1536,4410.011,17.3982
gemma4_12b,12.0,samsum,templated,lmcache_meritkv,456,29.149478,28.274994,30.023962,34.304903,1537,4394.917,17.8024
gemma4_12b,12.0,samsum,templated,lmcache_no_cache,789,35.656602,34.586904,36.7263,28.044456,0,5582.729,0.0
gemma4_12b,12.0,samsum,templated,lmcache,789,29.294661,28.415821,30.173501,33.410655,1536,4410.22,17.8423
gemma4_12b,12.0,samsum,templated,lmcache_meritkv,789,29.11357,28.240163,29.986977,34.347214,1537,4391.147,18.3501
gemma4_12b,12.0,samsum,templated,lmcache_no_cache,999,35.454856,34.39121,36.518502,28.204035,0,5551.085,0.0
gemma4_12b,12.0,samsum,templated,lmcache,999,29.29583,28.416955,30.174705,33.411719,1536,4410.351,17.3715
gemma4_12b,12.0,samsum,templated,lmcache_meritkv,999,29.154747,28.280105,30.029389,34.298704,1537,4395.495,17.7694
gemma4_12b,12.0,xsum,rag,lmcache_no_cache,42,48.711464,47.25012,50.172808,20.52848,0,7649.257,0.0
gemma4_12b,12.0,xsum,rag,lmcache,42,40.226468,39.019674,41.433262,24.858566,3842,6073.886,17.4189
gemma4_12b,12.0,xsum,rag,lmcache_meritkv,42,40.025573,38.824806,41.22634,24.983335,3849,6052.652,17.8313
gemma4_12b,12.0,xsum,rag,lmcache_no_cache,123,48.159004,46.714234,49.603774,20.763974,0,7585.422,0.0
gemma4_12b,12.0,xsum,rag,lmcache,123,39.744831,38.552486,40.937176,24.620391,3842,6019.329,17.4717
gemma4_12b,12.0,xsum,rag,lmcache_meritkv,123,39.540086,38.353883,40.726289,25.290089,3849,5997.638,17.8968
gemma4_12b,12.0,xsum,rag,lmcache_no_cache,456,48.155034,46.710383,49.599685,20.765686,0,7584.675,0.0
gemma4_12b,12.0,xsum,rag,lmcache,456,39.747347,38.554927,40.939767,24.621635,3842,6019.614,17.4596
gemma4_12b,12.0,xsum,rag,lmcache_meritkv,456,39.543984,38.357664,40.730304,25.287596,3849,5998.07,17.8819
gemma4_12b,12.0,xsum,rag,lmcache_no_cache,789,47.841016,46.405786,49.276246,20.901987,0,7535.096,0.0
gemma4_12b,12.0,xsum,rag,lmcache,789,39.749863,38.557367,40.942359,24.622878,3842,6019.899,16.9126
gemma4_12b,12.0,xsum,rag,lmcache_meritkv,789,39.609501,38.421216,40.797786,25.245769,3849,6005.034,17.206
gemma4_12b,12.0,xsum,rag,lmcache_no_cache,999,48.144437,46.700104,49.58877,20.770256,0,7582.809,0.0
gemma4_12b,12.0,xsum,rag,lmcache,999,39.75145,38.558906,40.943993,24.623663,3842,6020.078,17.4329
gemma4_12b,12.0,xsum,rag,lmcache_meritkv,999,39.55116,38.364625,40.737695,25.283009,3849,5998.861,17.849
gemma4_12b,12.0,xsum,templated,lmcache_no_cache,42,47.651242,46.221705,49.080779,20.985271,0,7500.045,0.0
gemma4_12b,12.0,xsum,templated,lmcache,42,39.466603,38.282605,40.650601,25.337225,3842,5972.911,17.1761
gemma4_12b,12.0,xsum,templated,lmcache_meritkv,42,39.297342,38.118422,40.476262,25.446357,3849,5954.98,17.5313
gemma4_12b,12.0,xsum,templated,lmcache_no_cache,123,47.110895,45.697568,48.524222,21.225965,0,7437.469,0.0
gemma4_12b,12.0,xsum,templated,lmcache,123,38.994064,37.824242,40.163886,25.094464,3842,5919.261,17.2292
gemma4_12b,12.0,xsum,templated,lmcache_meritkv,123,38.820692,37.656071,39.985313,25.758794,3849,5900.854,17.5972
gemma4_12b,12.0,xsum,templated,lmcache_no_cache,456,47.106991,45.693781,48.520201,21.227724,0,7436.734,0.0
