model_slug,model_params_B,dataset,mode,engine,seed,mean_latency_ms,latency_ci_95_lower,latency_ci_95_upper,throughput_rps,cached_tokens_mean,gpu_energy_j,speedup_vs_no_cache_pct
gemma4_e4b,4.0,dolly,rag,vllm_apc_meritkv,123,11.031705,10.700754,11.362656,90.642102,27510,1163.01,18.818
gemma4_e4b,4.0,dolly,rag,vllm_no_cache,456,13.663441,13.253538,14.073344,73.183392,0,1496.172,0.0
gemma4_e4b,4.0,dolly,rag,vllm_apc,456,11.07846,10.746106,11.410814,87.85621,27142,1166.451,18.919
gemma4_e4b,4.0,dolly,rag,vllm_apc_meritkv,456,11.020008,10.689408,11.350608,90.738311,27510,1162.145,19.3468
gemma4_e4b,4.0,dolly,rag,vllm_no_cache,789,13.662542,13.252666,14.072418,73.188204,0,1496.033,0.0
gemma4_e4b,4.0,dolly,rag,vllm_apc,789,11.079339,10.746959,11.411719,87.861771,27142,1166.513,18.9072
gemma4_e4b,4.0,dolly,rag,vllm_apc_meritkv,789,11.021222,10.690585,11.351859,90.728318,27510,1162.231,19.3326
gemma4_e4b,4.0,dolly,rag,vllm_no_cache,999,13.585303,13.177744,13.992862,73.604316,0,1487.551,0.0
gemma4_e4b,4.0,dolly,rag,vllm_apc,999,11.079893,10.747496,11.41229,87.865278,27142,1166.551,18.4421
gemma4_e4b,4.0,dolly,rag,vllm_apc_meritkv,999,11.035101,10.704048,11.366154,90.614212,27510,1163.252,18.7718
gemma4_e4b,4.0,dolly,templated,vllm_no_cache,42,13.541678,13.135428,13.947928,73.841612,0,1459.18,0.0
gemma4_e4b,4.0,dolly,templated,vllm_apc,42,11.078741,10.746379,11.411103,90.257491,25728,1147.872,18.1878
gemma4_e4b,4.0,dolly,templated,vllm_apc_meritkv,42,11.041378,10.710137,11.372619,90.562915,26058,1145.162,18.4637
gemma4_e4b,4.0,dolly,templated,vllm_no_cache,123,13.347566,12.947139,13.747993,74.915485,0,1445.55,0.0
gemma4_e4b,4.0,dolly,templated,vllm_apc,123,10.912906,10.585519,11.240293,89.17652,25728,1136.416,18.2405
gemma4_e4b,4.0,dolly,templated,vllm_apc_meritkv,123,10.874625,10.548386,11.200864,91.951621,26058,1133.627,18.5273
gemma4_e4b,4.0,dolly,templated,vllm_no_cache,456,13.421045,13.018414,13.823676,74.50533,0,1453.469,0.0
gemma4_e4b,4.0,dolly,templated,vllm_apc,456,10.913772,10.586359,11.241185,89.182166,25728,1136.476,18.6817
gemma4_e4b,4.0,dolly,templated,vllm_apc_meritkv,456,10.863165,10.53727,11.18906,92.048623,26058,1132.789,19.0587
gemma4_e4b,4.0,dolly,templated,vllm_no_cache,789,13.420157,13.017552,13.822762,74.510261,0,1453.334,0.0
gemma4_e4b,4.0,dolly,templated,vllm_apc,789,10.914638,10.587199,11.242077,89.187811,25728,1136.536,18.6698
gemma4_e4b,4.0,dolly,templated,vllm_apc_meritkv,789,10.864359,10.538428,11.19029,92.038502,26058,1132.872,19.0445
gemma4_e4b,4.0,dolly,templated,vllm_no_cache,999,13.344063,12.943741,13.744385,74.935148,0,1445.069,0.0
gemma4_e4b,4.0,dolly,templated,vllm_apc,999,10.915184,10.587728,11.24264,89.191371,25728,1136.573,18.2019
gemma4_e4b,4.0,dolly,templated,vllm_apc_meritkv,999,10.877966,10.551627,11.204305,91.923381,26058,1133.862,18.4809
gemma4_e4b,4.0,samsum,rag,vllm_no_cache,42,14.647167,14.207752,15.086582,68.268783,0,1744.16,0.0
gemma4_e4b,4.0,samsum,rag,vllm_apc,42,11.959121,11.600347,12.317895,83.613525,35334,1369.3,18.352
gemma4_e4b,4.0,samsum,rag,vllm_apc_meritkv,42,11.912224,11.554857,12.269591,83.942705,35958,1365.541,18.6722
gemma4_e4b,4.0,samsum,rag,vllm_no_cache,123,14.437188,14.004072,14.870304,69.261707,0,1727.865,0.0
gemma4_e4b,4.0,samsum,rag,vllm_apc,123,11.780108,11.426705,12.133511,82.612126,35334,1355.634,18.4044
gemma4_e4b,4.0,samsum,rag,vllm_apc_meritkv,123,11.732263,11.380295,12.084231,85.230296,35958,1351.782,18.7358
gemma4_e4b,4.0,samsum,rag,vllm_no_cache,456,14.436225,14.003138,14.869312,69.266324,0,1727.704,0.0
gemma4_e4b,4.0,samsum,rag,vllm_apc,456,11.781043,11.427612,12.134474,82.617356,35334,1355.705,18.3925
gemma4_e4b,4.0,samsum,rag,vllm_apc_meritkv,456,11.733566,11.381559,12.085573,85.220836,35958,1351.883,18.7214
gemma4_e4b,4.0,samsum,rag,vllm_no_cache,789,14.515551,14.080084,14.951018,68.88779,0,1737.151,0.0
gemma4_e4b,4.0,samsum,rag,vllm_apc,789,11.781978,11.428519,12.135437,82.622586,35334,1355.777,18.832
gemma4_e4b,4.0,samsum,rag,vllm_apc_meritkv,789,11.720734,11.369112,12.072356,85.31413,35958,1350.846,19.254
gemma4_e4b,4.0,samsum,rag,vllm_no_cache,999,14.433414,14.000412,14.866416,69.279813,0,1727.292,0.0
gemma4_e4b,4.0,samsum,rag,vllm_apc,999,11.782567,11.42909,12.136044,82.625884,35334,1355.822,18.366
gemma4_e4b,4.0,samsum,rag,vllm_apc_meritkv,999,11.735908,11.383831,12.087985,85.203827,35958,1352.065,18.6893
gemma4_e4b,4.0,samsum,templated,vllm_no_cache,42,14.696267,14.255379,15.137155,68.039771,0,1713.479,0.0
gemma4_e4b,4.0,samsum,templated,vllm_apc,42,11.95021,11.591704,12.308716,83.674734,35026,1339.72,18.6854
gemma4_e4b,4.0,samsum,templated,vllm_apc_meritkv,42,11.892844,11.536059,12.249629,84.078342,35639,1335.218,19.0757
gemma4_e4b,4.0,samsum,templated,vllm_no_cache,123,14.485547,14.050981,14.920113,69.029539,0,1697.467,0.0
gemma4_e4b,4.0,samsum,templated,vllm_apc,123,11.77133,11.41819,12.12447,82.672602,35026,1326.349,18.7374
gemma4_e4b,4.0,samsum,templated,vllm_apc_meritkv,123,11.713177,11.361782,12.064572,85.368013,35639,1321.764,19.1389
gemma4_e4b,4.0,samsum,templated,vllm_no_cache,456,14.391472,13.959728,14.823216,69.480776,0,1686.398,0.0
gemma4_e4b,4.0,samsum,templated,vllm_apc,456,11.772264,11.419096,12.125432,82.677836,35026,1326.419,18.1997
gemma4_e4b,4.0,samsum,templated,vllm_apc_meritkv,456,11.730851,11.378925,12.082777,85.239392,35639,1323.155,18.4875
gemma4_e4b,4.0,samsum,templated,vllm_no_cache,789,14.390507,13.958792,14.822222,69.485434,0,1686.24,0.0
gemma4_e4b,4.0,samsum,templated,vllm_apc,789,11.773199,11.420003,12.126395,82.683069,35026,1326.489,18.1877
gemma4_e4b,4.0,samsum,templated,vllm_apc_meritkv,789,11.732153,11.380188,12.084118,85.229935,35639,1323.254,18.473
gemma4_e4b,4.0,samsum,templated,vllm_no_cache,999,14.481788,14.047334,14.916242,69.047459,0,1696.907,0.0
gemma4_e4b,4.0,samsum,templated,vllm_apc,999,11.773788,11.420574,12.127002,82.68637,35026,1326.533,18.6993
gemma4_e4b,4.0,samsum,templated,vllm_apc_meritkv,999,11.716816,11.365312,12.06832,85.341502,35639,1322.042,19.0928
gemma4_e4b,4.0,xsum,rag,vllm_no_cache,42,19.756485,19.16379,20.34918,50.613584,0,2681.924,0.0
gemma4_e4b,4.0,xsum,rag,vllm_apc,42,16.193292,15.707493,16.679091,61.750664,30316,2113.677,18.0356
gemma4_e4b,4.0,xsum,rag,vllm_apc_meritkv,42,16.14414,15.659816,16.628464,61.938669,30775,2109.186,18.2844
gemma4_e4b,4.0,xsum,rag,vllm_no_cache,123,19.47331,18.889111,20.057509,51.349592,0,2656.876,0.0
gemma4_e4b,4.0,xsum,rag,vllm_apc,123,15.950898,15.472371,16.429425,61.011106,30316,2092.582,18.0884
gemma4_e4b,4.0,xsum,rag,vllm_apc_meritkv,123,15.900287,15.423278,16.377296,62.888582,30775,2087.937,18.3483
gemma4_e4b,4.0,xsum,rag,vllm_no_cache,456,19.471999,18.887839,20.056159,51.35305,0,2656.626,0.0
gemma4_e4b,4.0,xsum,rag,vllm_apc,456,15.952164,15.473599,16.430729,61.014968,30316,2092.692,18.0764
gemma4_e4b,4.0,xsum,rag,vllm_apc_meritkv,456,15.902044,15.424983,16.379105,62.881637,30775,2088.093,18.3338
gemma4_e4b,4.0,xsum,rag,vllm_no_cache,789,19.470689,18.886568,20.05481,51.356504,0,2656.376,0.0
gemma4_e4b,4.0,xsum,rag,vllm_apc,789,15.95343,15.474827,16.432033,61.018831,30316,2092.802,18.0644
gemma4_e4b,4.0,xsum,rag,vllm_apc_meritkv,789,15.9038,15.426686,16.380914,62.874694,30775,2088.248,18.3193
gemma4_e4b,4.0,xsum,rag,vllm_no_cache,999,19.468183,18.884138,20.052228,51.363115,0,2655.989,0.0
gemma4_e4b,4.0,xsum,rag,vllm_apc,999,15.954229,15.475602,16.432856,61.021266,30316,2092.872,18.0497
gemma4_e4b,4.0,xsum,rag,vllm_apc_meritkv,999,15.905197,15.428041,16.382353,62.869168,30775,2088.372,18.3016
gemma4_e4b,4.0,xsum,templated,vllm_no_cache,42,19.23789,18.660753,19.815027,51.978165,0,2673.132,0.0
gemma4_e4b,4.0,xsum,templated,vllm_apc,42,15.703588,15.23248,16.174696,63.676543,29513,2098.111,18.3716
gemma4_e4b,4.0,xsum,templated,vllm_apc_meritkv,42,15.642456,15.173182,16.11173,63.925398,29948,2092.394,18.6893
gemma4_e4b,4.0,xsum,templated,vllm_no_cache,123,18.962097,18.393234,19.53096,52.734156,0,2648.158,0.0
gemma4_e4b,4.0,xsum,templated,vllm_apc,123,15.468525,15.004469,15.932581,62.91392,29513,2077.171,18.424
gemma4_e4b,4.0,xsum,templated,vllm_apc_meritkv,123,15.406185,14.943999,15.868371,64.905763,29948,2071.314,18.7527
gemma4_e4b,4.0,xsum,templated,vllm_no_cache,456,18.960832,18.392007,19.529657,52.737675,0,2647.911,0.0
gemma4_e4b,4.0,xsum,templated,vllm_apc,456,15.469752,15.005659,15.933845,62.917902,29513,2077.281,18.4121
gemma4_e4b,4.0,xsum,templated,vllm_apc_meritkv,456,15.407886,14.945649,15.870123,64.898599,29948,2071.468,18.7383
gemma4_e4b,4.0,xsum,templated,vllm_no_cache,789,19.064998,18.493048,19.636948,52.449531,0,2662.386,0.0
gemma4_e4b,4.0,xsum,templated,vllm_apc,789,15.47098,15.006851,15.935109,62.921885,29513,2077.39,18.8514
gemma4_e4b,4.0,xsum,templated,vllm_apc_meritkv,789,15.391402,14.92966,15.853144,64.968103,29948,2069.913,19.2688
gemma4_e4b,4.0,xsum,templated,vllm_no_cache,999,18.957142,18.388428,19.525856,52.747941,0,2647.28,0.0
gemma4_e4b,4.0,xsum,templated,vllm_apc,999,15.471754,15.007601,15.935907,62.924397,29513,2077.459,18.3856
gemma4_e4b,4.0,xsum,templated,vllm_apc_meritkv,999,15.41094,14.948612,15.873268,64.885739,29948,2071.746,18.7064
gemma4_12b,12.0,ag_news,rag,vllm_no_cache,42,26.325242,25.535485,27.114999,37.984906,0,3725.224,0.0
gemma4_12b,12.0,ag_news,rag,vllm_apc,42,21.392275,20.750507,22.034043,46.744063,17612,2910.742,18.7385
gemma4_12b,12.0,ag_news,rag,vllm_apc_meritkv,42,21.253915,20.616298,21.891532,47.048361,17767,2897.564,19.2641
gemma4_12b,12.0,ag_news,rag,vllm_no_cache,123,25.803965,25.029846,26.578084,38.752256,0,3669.959,0.0
gemma4_12b,12.0,ag_news,rag,vllm_apc,123,21.072109,20.439946,21.704272,46.184232,17612,2881.692,18.3377
gemma4_12b,12.0,ag_news,rag,vllm_apc_meritkv,123,20.967211,20.338195,21.596227,47.691695,17767,2871.659,18.7442
gemma4_12b,12.0,ag_news,rag,vllm_no_cache,456,25.946078,25.167696,26.72446,38.54,0,3690.072,0.0
gemma4_12b,12.0,ag_news,rag,vllm_apc,456,21.073782,20.441569,21.705995,46.187156,17612,2881.844,18.7785
gemma4_12b,12.0,ag_news,rag,vllm_apc_meritkv,456,20.934224,20.306197,21.562251,47.766847,17767,2868.493,19.3164
gemma4_12b,12.0,ag_news,rag,vllm_no_cache,789,25.944359,25.166028,26.72269,38.542553,0,3689.729,0.0
gemma4_12b,12.0,ag_news,rag,vllm_apc,789,21.075454,20.44319,21.707718,46.190079,17612,2881.995,18.7667
gemma4_12b,12.0,ag_news,rag,vllm_apc_meritkv,789,20.93682,20.308715,21.564925,47.760924,17767,2868.734,19.3011
gemma4_12b,12.0,ag_news,rag,vllm_no_cache,999,25.941052,25.16282,26.719284,38.547467,0,3689.196,0.0
gemma4_12b,12.0,ag_news,rag,vllm_apc,999,21.076509,20.444214,21.708804,46.191923,17612,2882.091,18.7523
gemma4_12b,12.0,ag_news,rag,vllm_apc_meritkv,999,20.939007,20.310837,21.567177,47.755935,17767,2868.938,19.2824
gemma4_12b,12.0,ag_news,templated,vllm_no_cache,42,26.224009,25.437289,27.010729,38.131533,0,3708.307,0.0
gemma4_12b,12.0,ag_news,templated,vllm_apc,42,21.223259,20.586561,21.859957,47.11631,17556,2885.728,19.0694
gemma4_12b,12.0,ag_news,templated,vllm_apc_meritkv,42,21.059614,20.427826,21.691402,47.48243,17710,2870.152,19.6934
gemma4_12b,12.0,ag_news,templated,vllm_no_cache,123,25.847949,25.072511,26.623387,38.686306,0,3673.647,0.0
gemma4_12b,12.0,ag_news,templated,vllm_apc,123,20.905623,20.278454,21.532792,46.552021,17556,2856.928,19.1208
gemma4_12b,12.0,ag_news,templated,vllm_apc_meritkv,123,20.816532,20.192036,21.441028,48.036899,17710,2848.414,19.4654
gemma4_12b,12.0,ag_news,templated,vllm_no_cache,456,25.84625,25.070863,26.621638,38.688848,0,3673.307,0.0
gemma4_12b,12.0,ag_news,templated,vllm_apc,456,20.907282,20.280064,21.5345,46.554968,17556,2857.078,19.109
gemma4_12b,12.0,ag_news,templated,vllm_apc_meritkv,456,20.742843,20.120558,21.365128,48.207552,17710,2841.357,19.7453
gemma4_12b,12.0,ag_news,templated,vllm_no_cache,789,25.844554,25.069217,26.619891,38.691388,0,3672.968,0.0
gemma4_12b,12.0,ag_news,templated,vllm_apc,789,20.908941,20.281673,21.536209,46.557915,17556,2857.228,19.0973
gemma4_12b,12.0,ag_news,templated,vllm_apc_meritkv,789,20.745416,20.123054,21.367778,48.201572,17710,2841.595,19.73
gemma4_12b,12.0,ag_news,templated,vllm_no_cache,999,25.841278,25.06604,26.616516,38.696292,0,3672.44,0.0
gemma4_12b,12.0,ag_news,templated,vllm_apc,999,20.909988,20.282688,21.537288,46.559773,17556,2857.323,19.083
gemma4_12b,12.0,ag_news,templated,vllm_apc_meritkv,999,20.747584,20.125156,21.370012,48.196534,17710,2841.798,19.7115
gemma4_12b,12.0,daily_dialog,rag,vllm_no_cache,42,26.26773,25.479698,27.055762,38.068101,0,3486.861,0.0
gemma4_12b,12.0,daily_dialog,rag,vllm_apc,42,21.429465,20.786581,22.072349,46.662975,33889,2735.206,18.419
gemma4_12b,12.0,daily_dialog,rag,vllm_apc_meritkv,42,21.309607,20.670319,21.948895,46.925436,34463,2724.497,18.8753
gemma4_12b,12.0,daily_dialog,rag,vllm_no_cache,123,25.891176,25.114441,26.667911,38.621753,0,3454.287,0.0
gemma4_12b,12.0,daily_dialog,rag,vllm_apc,123,21.108743,20.475481,21.742005,46.104115,33889,2707.908,18.4713
gemma4_12b,12.0,daily_dialog,rag,vllm_apc_meritkv,123,20.98623,20.356643,21.615817,47.64851,34463,2696.915,18.9445
gemma4_12b,12.0,daily_dialog,rag,vllm_no_cache,456,26.033542,25.252536,26.814548,38.410548,0,3473.188,0.0
gemma4_12b,12.0,daily_dialog,rag,vllm_apc,456,21.110418,20.477105,21.743731,46.107034,33889,2708.05,18.9107
gemma4_12b,12.0,daily_dialog,rag,vllm_apc_meritkv,456,20.951093,20.32256,21.579626,47.728422,34463,2693.752,19.5227
gemma4_12b,12.0,daily_dialog,rag,vllm_no_cache,789,26.031821,25.250866,26.812776,38.413087,0,3472.866,0.0
gemma4_12b,12.0,daily_dialog,rag,vllm_apc,789,21.112093,20.47873,21.745456,46.109952,33889,2708.193,18.8989
gemma4_12b,12.0,daily_dialog,rag,vllm_apc_meritkv,789,20.953749,20.325137,21.582361,47.722372,34463,2693.983,19.5072
gemma4_12b,12.0,daily_dialog,rag,vllm_no_cache,999,25.884399,25.107867,26.660931,38.631864,0,3453.141,0.0
gemma4_12b,12.0,daily_dialog,rag,vllm_apc,999,21.11315,20.479755,21.746545,46.111793,33889,2708.283,18.4329
gemma4_12b,12.0,daily_dialog,rag,vllm_apc_meritkv,999,20.993807,20.363993,21.623621,47.631312,34463,2697.575,18.894
gemma4_12b,12.0,daily_dialog,templated,vllm_no_cache,42,25.96654,25.187544,26.745536,38.509608,0,3310.047,0.0
gemma4_12b,12.0,daily_dialog,templated,vllm_apc,42,21.233857,20.596841,21.870873,47.092776,33654,2602.649,18.2261
gemma4_12b,12.0,daily_dialog,templated,vllm_apc_meritkv,42,21.131287,20.497348,21.765226,47.321362,34220,2593.849,18.6211
gemma4_12b,12.0,daily_dialog,templated,vllm_no_cache,123,25.594343,24.826513,26.362173,39.069621,0,3279.13,0.0
gemma4_12b,12.0,daily_dialog,templated,vllm_apc,123,20.916062,20.28858,21.543544,46.528768,33654,2576.674,18.2786
gemma4_12b,12.0,daily_dialog,templated,vllm_apc_meritkv,123,20.810623,20.186304,21.434942,48.050521,34220,2567.589,18.6905
gemma4_12b,12.0,daily_dialog,templated,vllm_no_cache,456,25.592622,24.824843,26.360401,39.072247,0,3278.822,0.0
gemma4_12b,12.0,daily_dialog,templated,vllm_apc,456,20.917722,20.29019,21.545254,46.531714,33654,2576.81,18.2666
gemma4_12b,12.0,daily_dialog,templated,vllm_apc_meritkv,456,20.813258,20.18886,21.437656,48.044438,34220,2567.809,18.6748
gemma4_12b,12.0,daily_dialog,templated,vllm_no_cache,789,25.590904,24.823177,26.358631,39.074871,0,3278.514,0.0
gemma4_12b,12.0,daily_dialog,templated,vllm_apc,789,20.919382,20.291801,21.546963,46.53466,33654,2576.945,18.2546
gemma4_12b,12.0,daily_dialog,templated,vllm_apc_meritkv,789,20.815893,20.191416,21.44037,48.038357,34220,2568.029,18.659
gemma4_12b,12.0,daily_dialog,templated,vllm_no_cache,999,25.587613,24.819985,26.355241,39.079896,0,3278.038,0.0
gemma4_12b,12.0,daily_dialog,templated,vllm_apc,999,20.920429,20.292816,21.548042,46.536517,33654,2577.031,18.24
gemma4_12b,12.0,daily_dialog,templated,vllm_apc_meritkv,999,20.818132,20.193588,21.442676,48.033188,34220,2568.218,18.6398
gemma4_12b,12.0,dolly,rag,vllm_no_cache,42,28.128597,27.284739,28.972455,35.549533,0,4013.469,0.0
gemma4_12b,12.0,dolly,rag,vllm_apc,42,22.756183,22.073498,23.438868,43.942277,20390,3122.036,19.0995
gemma4_12b,12.0,dolly,rag,vllm_apc_meritkv,42,22.576262,21.898974,23.25355,44.292474,20597,3104.757,19.7391
gemma4_12b,12.0,dolly,rag,vllm_no_cache,123,27.394623,26.572784,28.216462,36.501999,0,3928.546,0.0
gemma4_12b,12.0,dolly,rag,vllm_apc,123,22.415604,21.743136,23.088072,43.416001,20390,3090.877,18.1752
gemma4_12b,12.0,dolly,rag,vllm_apc_meritkv,123,22.316501,21.647006,22.985996,44.808033,20597,3081.321,18.5369
gemma4_12b,12.0,dolly,rag,vllm_no_cache,456,27.392779,26.570996,28.214562,36.504457,0,3928.176,0.0
gemma4_12b,12.0,dolly,rag,vllm_apc,456,22.417384,21.744862,23.089906,43.41875,20390,3091.04,18.1632
gemma4_12b,12.0,dolly,rag,vllm_apc_meritkv,456,22.319276,21.649698,22.988854,44.80246,20597,3081.58,18.5213
gemma4_12b,12.0,dolly,rag,vllm_no_cache,789,27.390931,26.569203,28.212659,36.506919,0,3927.806,0.0
gemma4_12b,12.0,dolly,rag,vllm_apc,789,22.419163,21.746588,23.091738,43.421498,20390,3091.203,18.1511
gemma4_12b,12.0,dolly,rag,vllm_apc_meritkv,789,22.322053,21.652391,22.991715,44.796888,20597,3081.84,18.5057
gemma4_12b,12.0,dolly,rag,vllm_no_cache,999,27.718071,26.886529,28.549613,36.076049,0,3974.65,0.0
gemma4_12b,12.0,dolly,rag,vllm_apc,999,22.420285,21.747676,23.092894,43.423232,20390,3091.305,19.1131
gemma4_12b,12.0,dolly,rag,vllm_apc_meritkv,999,22.241747,21.574495,22.908999,44.958631,20597,3074.083,19.7572
gemma4_12b,12.0,dolly,templated,vllm_no_cache,42,27.550351,26.72384,28.376862,36.295844,0,3822.927,0.0
gemma4_12b,12.0,dolly,templated,vllm_apc,42,22.465001,21.791051,23.138951,44.51205,17542,2997.381,18.4584
gemma4_12b,12.0,dolly,templated,vllm_apc_meritkv,42,22.343233,21.672936,23.01353,44.754636,17695,2986.008,18.9004
gemma4_12b,12.0,dolly,templated,vllm_no_cache,123,27.1554,26.340738,27.970062,36.823735,0,3787.213,0.0
gemma4_12b,12.0,dolly,templated,vllm_apc,123,22.12878,21.464917,22.792643,43.978951,17542,2967.466,18.5106
gemma4_12b,12.0,dolly,templated,vllm_apc_meritkv,123,22.004433,21.3443,22.664566,45.443717,17695,2955.803,18.9685
gemma4_12b,12.0,dolly,templated,vllm_no_cache,456,27.153588,26.33898,27.968196,36.826192,0,3786.859,0.0
gemma4_12b,12.0,dolly,templated,vllm_apc,456,22.130537,21.466621,22.794453,43.981735,17542,2967.623,18.4987
gemma4_12b,12.0,dolly,templated,vllm_apc_meritkv,456,22.007161,21.346946,22.667376,45.438085,17695,2956.051,18.953
gemma4_12b,12.0,dolly,templated,vllm_no_cache,789,27.302843,26.483758,28.121928,36.624876,0,3807.572,0.0
gemma4_12b,12.0,dolly,templated,vllm_apc,789,22.132293,21.468324,22.796262,43.984519,17542,2967.779,18.9378
gemma4_12b,12.0,dolly,templated,vllm_apc_meritkv,789,21.972525,21.313349,22.631701,45.509711,17695,2952.791,19.5229
gemma4_12b,12.0,dolly,templated,vllm_no_cache,999,27.148299,26.33385,27.962748,36.833367,0,3785.956,0.0
gemma4_12b,12.0,dolly,templated,vllm_apc,999,22.133401,21.469399,22.797403,43.986275,17542,2967.877,18.4722
gemma4_12b,12.0,dolly,templated,vllm_apc_meritkv,999,22.012187,21.351821,22.672553,45.427711,17695,2956.509,18.9187
gemma4_12b,12.0,samsum,rag,vllm_no_cache,42,28.926422,28.058629,29.794215,34.56927,0,4164.895,0.0
gemma4_12b,12.0,samsum,rag,vllm_apc,42,23.561135,22.854301,24.267969,42.441304,35040,3261.912,18.548
gemma4_12b,12.0,samsum,rag,vllm_apc_meritkv,42,23.416778,22.714275,24.119281,42.70294,35653,3247.922,19.0471
gemma4_12b,12.0,samsum,rag,vllm_no_cache,123,28.511726,27.656374,29.367078,35.072071,0,4125.984,0.0
gemma4_12b,12.0,samsum,rag,vllm_apc,123,23.208509,22.512254,23.904764,41.933005,35040,3229.357,18.6001
gemma4_12b,12.0,samsum,rag,vllm_apc_meritkv,123,23.061403,22.369561,23.753245,43.360991,35653,3215.039,19.1161
gemma4_12b,12.0,samsum,rag,vllm_no_cache,456,28.509829,27.654534,29.365124,35.074405,0,4125.599,0.0
gemma4_12b,12.0,samsum,rag,vllm_apc,456,23.210351,22.51404,23.906662,41.935659,35040,3229.527,18.5882
gemma4_12b,12.0,samsum,rag,vllm_apc_meritkv,456,23.064329,22.372399,23.756259,43.35549,35653,3215.315,19.1004
gemma4_12b,12.0,samsum,rag,vllm_no_cache,789,28.666369,27.806378,29.52636,34.882872,0,4148.141,0.0
gemma4_12b,12.0,samsum,rag,vllm_apc,789,23.212193,22.515827,23.908559,41.938314,35040,3229.697,19.0264
gemma4_12b,12.0,samsum,rag,vllm_apc_meritkv,789,23.025531,22.334765,23.716297,43.428545,35653,3211.527,19.6775
gemma4_12b,12.0,samsum,rag,vllm_no_cache,999,28.504282,27.649154,29.35941,35.08123,0,4124.617,0.0
gemma4_12b,12.0,samsum,rag,vllm_apc,999,23.213355,22.516954,23.909756,41.939988,35040,3229.804,18.5619
gemma4_12b,12.0,samsum,rag,vllm_apc_meritkv,999,23.069746,22.377654,23.761838,43.345309,35653,3215.828,19.0657
gemma4_12b,12.0,samsum,templated,vllm_no_cache,42,28.711835,27.85048,29.57319,34.827558,0,4079.648,0.0
gemma4_12b,12.0,samsum,templated,vllm_apc,42,23.24841,22.550958,23.945862,43.012106,34732,3176.301,19.0285
gemma4_12b,12.0,samsum,templated,vllm_apc_meritkv,42,23.061571,22.369724,23.753418,43.360579,35335,3158.432,19.6792
gemma4_12b,12.0,samsum,templated,vllm_no_cache,123,28.300108,27.451105,29.149111,35.33425,0,4041.518,0.0
gemma4_12b,12.0,samsum,templated,vllm_apc,123,22.900464,22.21345,23.587478,42.496971,34732,3144.601,19.0799
gemma4_12b,12.0,samsum,templated,vllm_apc_meritkv,123,22.711582,22.030235,23.392929,44.028772,35335,3126.455,19.7474
gemma4_12b,12.0,samsum,templated,vllm_no_cache,456,28.116798,27.273294,28.960302,35.564614,0,4015.232,0.0
gemma4_12b,12.0,samsum,templated,vllm_apc,456,22.902282,22.215214,23.58935,42.499661,34732,3144.766,18.5459
gemma4_12b,12.0,samsum,templated,vllm_apc_meritkv,456,22.762199,22.079333,23.445065,43.930864,35335,3131.311,19.0441
gemma4_12b,12.0,samsum,templated,vllm_no_cache,789,28.114924,27.271476,28.958372,35.566985,0,4014.857,0.0
gemma4_12b,12.0,samsum,templated,vllm_apc,789,22.9041,22.216977,23.591223,42.502351,34732,3144.932,18.534
gemma4_12b,12.0,samsum,templated,vllm_apc_meritkv,789,22.765086,22.082133,23.448039,43.925294,35335,3131.58,19.0285
gemma4_12b,12.0,samsum,templated,vllm_no_cache,999,28.292798,27.444014,29.141582,35.343379,0,4040.19,0.0
gemma4_12b,12.0,samsum,templated,vllm_apc,999,22.905246,22.218089,23.592403,42.504048,34732,3145.036,19.0421
gemma4_12b,12.0,samsum,templated,vllm_apc_meritkv,999,22.719802,22.038208,23.401396,44.012842,35335,3127.222,19.6976
gemma4_12b,12.0,xsum,rag,vllm_no_cache,42,43.099917,41.806919,44.392915,23.201232,0,6784.837,0.0
gemma4_12b,12.0,xsum,rag,vllm_apc,42,35.097808,34.044874,36.150742,28.490987,22882,5312.631,18.5664
gemma4_12b,12.0,xsum,rag,vllm_apc_meritkv,42,34.889404,33.842722,35.936086,28.661172,23143,5290.549,19.05
gemma4_12b,12.0,xsum,rag,vllm_no_cache,123,42.246037,40.978656,43.513418,23.670178,0,6684.11,0.0
gemma4_12b,12.0,xsum,rag,vllm_apc,123,34.572519,33.535343,35.609695,28.149764,22882,5259.609,18.1639
gemma4_12b,12.0,xsum,rag,vllm_apc_meritkv,123,34.419744,33.387152,35.452336,29.052255,23143,5243.356,18.5255
gemma4_12b,12.0,xsum,rag,vllm_no_cache,456,42.479191,41.204815,43.753567,23.54026,0,6720.82,0.0
gemma4_12b,12.0,xsum,rag,vllm_apc,456,34.575263,33.538005,35.612521,28.151546,22882,5259.886,18.6066
gemma4_12b,12.0,xsum,rag,vllm_apc_meritkv,456,34.364515,33.33358,35.39545,29.098946,23143,5237.46,19.1027
gemma4_12b,12.0,xsum,rag,vllm_no_cache,789,42.476364,41.202073,43.750655,23.541826,0,6720.193,0.0
gemma4_12b,12.0,xsum,rag,vllm_apc,789,34.578008,33.540668,35.615348,28.153328,22882,5260.163,18.5947
gemma4_12b,12.0,xsum,rag,vllm_apc_meritkv,789,34.368806,33.337742,35.39987,29.095314,23143,5237.902,19.0872
gemma4_12b,12.0,xsum,rag,vllm_no_cache,999,42.470934,41.196806,43.745062,23.544836,0,6719.221,0.0
