path,bytes,sha256
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_42/ag_news/run_manifest.json,3762,5e62ba886b065318ab5db00bcd5c5b055a58d2430d2099ceef1d4dcf837531ad
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_42/alpaca_eval/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_alpaca_eval_templated_cuda.json,8971,30fb5518849a4095831efaf301a73a561ccd3f9ac327b73e709cb6ca452831a6
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_42/alpaca_eval/run_manifest.json,3762,7e51420976f69a53440db4fc7a8470528146b0766a9dd89a9ef636e827a428b0
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_42/banking77/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_banking77_templated_cuda.json,8971,298b1307673a500922a230217236a36581f457be1209304763d8dd4e7200bcc8
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_42/banking77/run_manifest.json,3762,37bde6c4bbef4ed2f7136d0ce073163bac754db99dad271d839c98fcc4065b7e
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_42/cnn_dailymail/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_cnn_dailymail_templated_cuda.json,9227,9719a9f7d83398134595e5590bfacfadc7e21383753dcb4949b5e32492f7131c
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_42/cnn_dailymail/run_manifest.json,3762,0dfd98f3de53343091ce4642fd6870fb0b9570134851d129016bc694bb98275f
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_42/daily_dialog/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_daily_dialog_templated_cuda.json,9225,bd443f71c8323c0c4c3e34c78c85c25aa613febd4c94aaabedc3b36142687d55
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_42/daily_dialog/run_manifest.json,3762,2a6e856fa3ff293b010b6fa11e16355f4da686a1e245c38e000ec6ae44c6cb89
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_42/dolly/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_dolly_templated_cuda.json,9206,ea6a35aacadc8c95f99eac372251107c754c5c8c3eeb104af198a0afea25e416
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_42/dolly/run_manifest.json,3762,335544c56540e123535155af5550a5d8ea446ff75da32a936f9fe0aad544df06
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_42/oasst1/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_oasst1_templated_cuda.json,9203,ca73fdf0c37e4445e0f6a129d71c90b9bd372e0186c355cb713c4998b6b215ca
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_42/oasst1/run_manifest.json,3762,55f706a9a2e5127ef58f250b1c639efc4685159e37e67f3d1e31ac615c6adad9
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_42/samsum/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_samsum_templated_cuda.json,9212,4bc995a359cd52c3584f225fb2488d86bda61d6fd92c2438b3c00787480fe693
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_42/samsum/run_manifest.json,3762,0c61f4e6f508be400828f75851d7d618cc7a2d2074835831305347ea5581650a
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_42/ultrachat/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_ultrachat_templated_cuda.json,9221,06b545ac180bd4fd9419bcda49d5549a72852e58f91c4629da8cffe33b424e1d
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_42/ultrachat/run_manifest.json,3762,f8bb1c0a5287d96496d5d73ee9e89317f1a6f923bda69f742137d4c47df782b5
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_42/xsum/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_xsum_templated_cuda.json,9200,1acac092b21c92e9d5d3cfa84a7acbbcea67f0a150b6e8c327d31bd5fc8adcfb
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_42/xsum/run_manifest.json,3762,629283b4c3c61be0bfcca41a454dbef1c721aa5bc75354754cfb9da928b20bb3
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_456/ag_news/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_ag_news_templated_cuda.json,9210,6a13f131f023ab0fe56634a7e5a011e6845174e87ff990d454839ed8473b0a0c
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_456/ag_news/run_manifest.json,3763,fbca714a60956a8f3c11a1ce8176bee88279f6bb77f7b9f6c5b3a802219fe0e3
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_456/alpaca_eval/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_alpaca_eval_templated_cuda.json,8972,aa302c7fa3ac980472149585ad9d0dfdefa6865ceebc5e06072057baa2644a63
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_456/alpaca_eval/run_manifest.json,3763,aa8afa75836a07e5cd8d1c250f7ccf7c67440f85e692ba65b868b7ae3c4641ec
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_456/banking77/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_banking77_templated_cuda.json,8967,aa5b9186d252bbb76e0c5b66d15db93f1018709abeebd0f8f7257e3b8479af6f
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_456/banking77/run_manifest.json,3763,3a129eca5dad211215cecdc17271c5035e7fa7868e63ac25017398f05a71e5d0
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_456/cnn_dailymail/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_cnn_dailymail_templated_cuda.json,9239,d0d920c60816f6d6884c1501c2fb104ceb96f3dfe5e6043e009693c1433f0c29
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_456/cnn_dailymail/run_manifest.json,3763,64755115f127e673c36b6ff81e374b591ec4cca3a4e20e7b49480a80e2148794
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_456/daily_dialog/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_daily_dialog_templated_cuda.json,9230,89ce1cbf4c8c295023e7f5bb5d52087475898c9ccce98b81c7d4a31eb82648c2
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_456/daily_dialog/run_manifest.json,3763,9277e5ac62fc95ecb6c951de7895283ccb79871b030fb062e56168b410ace1b1
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_456/dolly/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_dolly_templated_cuda.json,8959,e224e973a480e44f8c3b89752b0db51ab8bc921890080d82cf864ef2ab3fc48e
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_456/dolly/run_manifest.json,3763,e4b994cdf75a8e00c507c6b028c7ebf1c44ba5369fe485705cfbb80e1fd0811e
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_456/oasst1/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_oasst1_templated_cuda.json,8965,a12ffaa08793ebd96a4900e2777ffbab1666407048e20dc56d67cba24e45fb40
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_456/oasst1/run_manifest.json,3763,3c4d73d210709ee2e1327c790d2b34d170913a09af167cde3fe09feddcea487d
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_456/samsum/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_samsum_templated_cuda.json,9204,97cee3b6230f179a720d7ed8b38d408c0bb0a9063a71bba941cd5731132e9097
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_456/samsum/run_manifest.json,3763,6c8985475e7ef035c308e340225571f7183d55146cf1c6d4003edc4459ab9d08
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_456/ultrachat/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_ultrachat_templated_cuda.json,9222,2efc08d9a17a5a3dcc2e2a65cde68a8cc6caa47094a860ca91d13691002df9a4
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_456/ultrachat/run_manifest.json,3763,4f3eeda9af11e61b5d5768a39924b7bdd85ea9c3a44473920e072895269987c6
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_456/xsum/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_xsum_templated_cuda.json,9203,d42913052a83ee300f18a1390576ef9d96c5ddb14027defcca43613dfc33abec
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_456/xsum/run_manifest.json,3763,394d64436eb0de1bba63a7e554ebce2b75e161a301f35136b611f045549e829f
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_789/ag_news/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_ag_news_templated_cuda.json,9210,c1985bc566547236b8e7d675dd8d4ed27858473bf366d7fa8d5d659b3f0c3238
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_789/ag_news/run_manifest.json,3763,07f6eaa863f5fb8c40b7fde9acc3e20e768b377c694095dca221c3750e4d5d4f
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_789/alpaca_eval/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_alpaca_eval_templated_cuda.json,8974,b32bb770a286c4bfd6154f210af8a5f731f569b9a082471400b94993da60f503
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_789/alpaca_eval/run_manifest.json,3763,6ff589e4fdfeb3999e794286b8ece7fb41f2eb82960680990ce816c2f1cca4c8
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_789/banking77/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_banking77_templated_cuda.json,8974,84f392b7ea78cb72251cc17f73dcffc22d1cc146121441431dcd64e045cca1b2
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_789/banking77/run_manifest.json,3763,e4e157246dd8bbced39d3b2dca800aecbef042f4449062c25c6b3b28b7e07add
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_789/cnn_dailymail/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_cnn_dailymail_templated_cuda.json,9227,3ab5f6734b31a41a3e3ac73929dfbf99671c8d7a390c4f9c7f709e6e6bfdd9e6
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_789/cnn_dailymail/run_manifest.json,3763,89568f64e0a42fdeb8002dd2ac580ea7431a0ec1901b6c2ad573aee8dd2aa499
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_789/daily_dialog/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_daily_dialog_templated_cuda.json,9228,5cf87beea42345c966e7aecf6966ece3000212b7863e2da4137851905e456d8f
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_789/daily_dialog/run_manifest.json,3763,7b45050042d12e0b991f1e561c1f2d133918439f82b68dbe2a47066f380a0e17
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_789/dolly/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_dolly_templated_cuda.json,8958,bda439b10016de1da3edbc5d10a2a3ec611a8f32241777f824235ad8dae0da98
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_789/dolly/run_manifest.json,3763,f323359ca2d6da7625262ee206910417f00a6376d67a3da6485778f5f2ee6fcd
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_789/oasst1/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_oasst1_templated_cuda.json,8968,11dfd88943a77ef060eb2cb99bc5eb73bb55b4bd74da741a345b633cd5880863
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_789/oasst1/run_manifest.json,3763,a684d4cdef7820a0845036c1b6276c1b8e717e9be174c0b3912b4447069db3bd
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_789/samsum/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_samsum_templated_cuda.json,9204,12538e888f1dcbec4fe31a86273addabc8ba434c544d9f90da2da4f49cfdf029
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_789/samsum/run_manifest.json,3763,b6f3e1fd7b3d766b10924037a8f9d24e296ceb7f5fc39b76e14674bf4923473c
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_789/ultrachat/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_ultrachat_templated_cuda.json,9225,89f99c566bdc9605bcec07cd03e1b34cb998acd768a15cb7c4593db8f2e2bb77
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_789/ultrachat/run_manifest.json,3763,91422a6acf4dab0b2fbc4ed6a88de76ac382990316dbb63eded1af2cf3d06b1c
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_789/xsum/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_xsum_templated_cuda.json,9209,2faa520161524707946a558cf0e19c550050321dbf8d6bf761b7b906648b87e5
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_789/xsum/run_manifest.json,3763,2d04500e1d727b9b410557dcd65ba6469d15a7d7766639fd73f74eae3aa98ceb
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_999/ag_news/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_ag_news_templated_cuda.json,9209,1a2f11c9830fef4477fe72ea2317395aff9988466c83e26b9c5bda7178b89ad5
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_999/ag_news/run_manifest.json,3763,6e2c1c6e478b5a22bc7f81d95c4ca72660fdaf853eb0fddba0d18573b00aa520
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_999/alpaca_eval/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_alpaca_eval_templated_cuda.json,8976,e57d677590752af6a8ad1c5e1d8c76bd79ef2761f6b4e33ad7d34fe5bafbb4c3
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_999/alpaca_eval/run_manifest.json,3763,dee7e5deb508839bf9e1e4d6221a918d4871140ace01297218d45c60588b68c8
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_999/banking77/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_banking77_templated_cuda.json,8968,d86064867af4413130c70f2b0e4474d7625deaa59b241da3c1e53627288085fb
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_999/banking77/run_manifest.json,3763,52467c1c6e964e75a20731a1308488c38b88dbb6563e6e9032abbab8294d2953
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_999/cnn_dailymail/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_cnn_dailymail_templated_cuda.json,9230,990bb893a6aea3b4b8cafa7bdd06c51c7278f4565465adb46776e597bfe20091
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_999/cnn_dailymail/run_manifest.json,3763,1cc5755952d31d889d45560f2f584d770a20d90ce9a143ad2a5c5db4cbf9ecfd
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_999/daily_dialog/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_daily_dialog_templated_cuda.json,9226,b6873bacb571f6c3895b13ceb73e12e0b30558ae0b8ee063e5f7dd956456cbd5
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_999/daily_dialog/run_manifest.json,3763,1bf1595c4c29ff6e34b9280478fa72b1d1f0546bd57c36348721ed970dc8a9d5
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_999/dolly/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_dolly_templated_cuda.json,9202,c1334e91cdb9bd0a7a77f35775d011764269978371bfcc7d0f0f2f6e50a8e4ec
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_999/dolly/run_manifest.json,3763,d3e3c2ed719f6e49e7da27259fb87467dbbac2d0bb61ffcdea4cba89308cd6b8
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_999/oasst1/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_oasst1_templated_cuda.json,9213,959e4c24f9a03862cf35b5d21e0dcf95c622fb9739cc816baf2a2808f0dcab88
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_999/oasst1/run_manifest.json,3763,a0b5e4206e54b422ffdb3b53fb3b8164f1a762166d7a2d5b89d589f06917e831
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_999/samsum/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_samsum_templated_cuda.json,9204,44a02f71fbc7f4cba3c489c2cae4ba3289f1525bb4e5b9cffd133c1044c9283f
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_999/samsum/run_manifest.json,3763,7c350bded7c40669ded3f2ed5150cf52b51e1bb8eb4098214da6adbe85ff00ed
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_999/ultrachat/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_ultrachat_templated_cuda.json,9214,b42d334dfae295a1ca642a9fb3bdce31b6474a4886bfdbdf57d657f4cf591166
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_999/ultrachat/run_manifest.json,3763,be3386ceb0967a63684f1d2e7346ab9e6e6c6910ad45f73e541e859f972e3917
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_999/xsum/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_xsum_templated_cuda.json,9204,4ce45dbfc495ca34351961fc4b27cd3e833c0b40899b5bc3fabe5c25856407c8
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/Qwen2_5-1_5B-Instruct/templated/seed_999/xsum/run_manifest.json,3763,0ea2a931f2de55cfd959bab5115674c983d541db832dd272dc4237534e1dcad0
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/TinyLlama-1_1B-Chat-v1_0/raw/seed_123/ag_news/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_ag_news_raw_cuda.json,9618,746e983359ebc56815a3a9924b3c371a480ff3f84acbf79b005224523ea3013a
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/TinyLlama-1_1B-Chat-v1_0/raw/seed_123/ag_news/run_manifest.json,3771,8ca2f8bcac1a57986258207904004efa187a4d8cb6a9ba4c8a23aec45a4ea9a5
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/TinyLlama-1_1B-Chat-v1_0/raw/seed_123/alpaca_eval/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_alpaca_eval_raw_cuda.json,9077,d45afcbaa29c7a04e7e70c498b53c5edd614ba967713fb2a6843c03253e47d50
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/TinyLlama-1_1B-Chat-v1_0/raw/seed_123/alpaca_eval/run_manifest.json,3771,e081401d594000a5a5eefcb9d52d145b0f04139aeb5a3371432f786bd24d9d87
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/TinyLlama-1_1B-Chat-v1_0/raw/seed_123/banking77/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_banking77_raw_cuda.json,9062,0c716e14cd011d7eec5afba85b64f81e633003ff91175f182dc7fa39e72f54d8
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/TinyLlama-1_1B-Chat-v1_0/raw/seed_123/banking77/run_manifest.json,3771,85e3540959194826f276655c1ea753af5d3b19fe0fea55156c2138c5dd68a5e5
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/TinyLlama-1_1B-Chat-v1_0/raw/seed_123/cnn_dailymail/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_cnn_dailymail_raw_cuda.json,8841,2c9de2354391e02aeeea21664671a8db9c11ce46d2a4b4e247511db1f2c2dc38
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/TinyLlama-1_1B-Chat-v1_0/raw/seed_123/cnn_dailymail/run_manifest.json,3771,30c352d7dc24b4c9077bf871c216fa83004412cc12f8aa49dfc6182c22f359c3
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/TinyLlama-1_1B-Chat-v1_0/raw/seed_123/daily_dialog/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_daily_dialog_raw_cuda.json,9341,aa6b83fee5d6157a954f7e00f08017902fcd709ab5a2da6d49acbc99ef0c1841
reproduction_packages/historical_transfers/ShadowKV-P100-phase1-MeritKV-results/results_p100_phase1_skp/TinyLlama-1_1B-Chat-v1_0/raw/seed_123/daily_dialog/run_manifest.json,3771,5723c584606f3b60c3c41e389ab8d37fc90a3a0aa0908ef94bb58294b125a547
