model_slug,model_params_B,dataset,mode,engine,seed,mean_latency_ms,latency_ci_95_lower,latency_ci_95_upper,throughput_rps,cached_tokens_mean,gpu_energy_j,speedup_vs_no_cache_pct
gemma4_e4b,4.0,daily_dialog,templated,sglang_no_cache,999,30.80465,29.88051,31.72879,32.461346,0,2674.252,0.0
gemma4_e4b,4.0,daily_dialog,templated,sglang_radix_attention,999,25.276725,24.518423,26.035027,38.308866,34589,2109.952,17.9451
gemma4_e4b,4.0,daily_dialog,templated,sglang_radix_attention_meritkv,999,24.963123,24.214229,25.712017,40.057504,35187,2091.631,18.9631
gemma4_e4b,4.0,dolly,rag,sglang_no_cache,42,31.357381,30.41666,32.298102,31.8892,0,2734.864,0.0
gemma4_e4b,4.0,dolly,rag,sglang_radix_attention,42,25.728223,24.956376,26.50007,38.866338,33587,2157.607,17.9516
gemma4_e4b,4.0,dolly,rag,sglang_radix_attention_meritkv,42,25.409088,24.646815,26.171361,39.354494,34151,2138.873,18.9694
gemma4_e4b,4.0,dolly,rag,sglang_no_cache,123,30.813808,29.889394,31.738222,32.451744,0,2703.843,0.0
gemma4_e4b,4.0,dolly,rag,sglang_radix_attention,123,25.266079,24.508097,26.024061,38.307758,33587,2131.767,18.004
gemma4_e4b,4.0,dolly,rag,sglang_radix_attention_meritkv,123,24.943926,24.195608,25.692244,40.08839,34151,2112.744,19.0495
gemma4_e4b,4.0,dolly,rag,sglang_no_cache,456,30.812271,29.887903,31.736639,32.453363,0,2703.621,0.0
gemma4_e4b,4.0,dolly,rag,sglang_radix_attention,456,25.268493,24.510438,26.026548,38.310675,33587,2131.902,17.9921
gemma4_e4b,4.0,dolly,rag,sglang_radix_attention_meritkv,456,24.948288,24.199839,25.696737,40.08138,34151,2112.994,19.0313
gemma4_e4b,4.0,dolly,rag,sglang_no_cache,789,30.810736,29.886414,31.735058,32.454979,0,2703.399,0.0
gemma4_e4b,4.0,dolly,rag,sglang_radix_attention,789,25.270907,24.51278,26.029034,38.313592,33587,2132.037,17.9802
gemma4_e4b,4.0,dolly,rag,sglang_radix_attention_meritkv,789,24.95265,24.20407,25.70123,40.074374,34151,2113.245,19.0131
gemma4_e4b,4.0,dolly,rag,sglang_no_cache,999,30.807133,29.882919,31.731347,32.458775,0,2703.028,0.0
gemma4_e4b,4.0,dolly,rag,sglang_radix_attention,999,25.272429,24.514256,26.030602,38.315432,33587,2132.122,17.9657
gemma4_e4b,4.0,dolly,rag,sglang_radix_attention_meritkv,999,24.956564,24.207867,25.705261,40.068088,34151,2113.472,18.991
gemma4_e4b,4.0,dolly,templated,sglang_no_cache,42,30.202507,29.296432,31.108582,33.108493,0,2659.854,0.0
gemma4_e4b,4.0,dolly,templated,sglang_radix_attention,42,24.97756,24.228233,25.726887,40.034314,29436,2115.103,17.2997
gemma4_e4b,4.0,dolly,templated,sglang_radix_attention_meritkv,42,24.776697,24.033396,25.519998,40.358869,29869,2103.197,17.9648
gemma4_e4b,4.0,dolly,templated,sglang_no_cache,123,29.679104,28.788731,30.569477,33.692374,0,2629.698,0.0
gemma4_e4b,4.0,dolly,templated,sglang_radix_attention,123,24.5289,23.793033,25.264767,39.458948,29436,2089.772,17.353
gemma4_e4b,4.0,dolly,templated,sglang_radix_attention_meritkv,123,24.323272,23.593574,25.05297,41.111224,29869,2077.512,18.0458
gemma4_e4b,4.0,dolly,templated,sglang_no_cache,456,29.677592,28.787264,30.56792,33.694091,0,2629.479,0.0
gemma4_e4b,4.0,dolly,templated,sglang_radix_attention,456,24.531243,23.795306,25.26718,39.461953,29436,2089.904,17.3409
gemma4_e4b,4.0,dolly,templated,sglang_radix_attention_meritkv,456,24.327488,23.597663,25.057313,41.104099,29869,2077.757,18.0274
gemma4_e4b,4.0,dolly,templated,sglang_no_cache,789,29.841628,28.946379,30.736877,33.508879,0,2643.928,0.0
gemma4_e4b,4.0,dolly,templated,sglang_radix_attention,789,24.533587,23.797579,25.269595,39.464958,29436,2090.036,17.7874
gemma4_e4b,4.0,dolly,templated,sglang_radix_attention_meritkv,789,24.259636,23.531847,24.987425,41.219063,29869,2073.703,18.7054
gemma4_e4b,4.0,dolly,templated,sglang_no_cache,999,29.672567,28.78239,30.562744,33.699797,0,2628.896,0.0
gemma4_e4b,4.0,dolly,templated,sglang_radix_attention,999,24.535065,23.799013,25.271117,39.466853,29436,2090.12,17.314
gemma4_e4b,4.0,dolly,templated,sglang_radix_attention_meritkv,999,24.335478,23.605414,25.065542,41.090604,29869,2078.222,17.9866
gemma4_e4b,4.0,samsum,rag,sglang_no_cache,42,32.850248,31.864741,33.835755,30.439973,0,3092.956,0.0
gemma4_e4b,4.0,samsum,rag,sglang_radix_attention,42,27.027585,26.216757,27.838413,36.99778,37481,2446.859,17.7249
gemma4_e4b,4.0,samsum,rag,sglang_radix_attention_meritkv,42,26.728422,25.926569,27.530275,37.411885,38183,2427.9,18.6356
gemma4_e4b,4.0,samsum,rag,sglang_no_cache,123,32.101749,31.138697,33.064801,31.149725,0,3040.913,0.0
gemma4_e4b,4.0,samsum,rag,sglang_radix_attention,123,26.542101,25.745838,27.338364,36.466054,37481,2417.555,17.3188
gemma4_e4b,4.0,samsum,rag,sglang_radix_attention_meritkv,123,26.319188,25.529612,27.108764,37.993597,38183,2403.346,18.0132
gemma4_e4b,4.0,samsum,rag,sglang_no_cache,456,32.279233,31.310856,33.24761,30.978451,0,3057.627,0.0
gemma4_e4b,4.0,samsum,rag,sglang_radix_attention,456,26.544637,25.748298,27.340976,36.468831,37481,2417.708,17.7656
gemma4_e4b,4.0,samsum,rag,sglang_radix_attention_meritkv,456,26.243608,25.4563,27.030916,38.103018,38183,2398.519,18.6982
gemma4_e4b,4.0,samsum,rag,sglang_no_cache,789,32.277609,31.309281,33.245937,30.98001,0,3057.375,0.0
gemma4_e4b,4.0,samsum,rag,sglang_radix_attention,789,26.547173,25.750758,27.343588,36.471608,37481,2417.861,17.7536
gemma4_e4b,4.0,samsum,rag,sglang_radix_attention_meritkv,789,26.248222,25.460775,27.035669,38.096319,38183,2398.805,18.6798
gemma4_e4b,4.0,samsum,rag,sglang_no_cache,999,32.273822,31.305607,33.242037,30.983645,0,3056.954,0.0
gemma4_e4b,4.0,samsum,rag,sglang_radix_attention,999,26.548772,25.752309,27.345235,36.47336,37481,2417.957,17.739
gemma4_e4b,4.0,samsum,rag,sglang_radix_attention_meritkv,999,26.25237,25.464799,27.039941,38.0903,38183,2399.065,18.6574
gemma4_e4b,4.0,samsum,templated,sglang_no_cache,42,32.636766,31.657663,33.615869,30.639028,0,3060.191,0.0
gemma4_e4b,4.0,samsum,templated,sglang_radix_attention,42,27.015959,26.20548,27.826438,37.013633,34115,2435.726,17.2223
gemma4_e4b,4.0,samsum,templated,sglang_radix_attention_meritkv,42,26.808617,26.004358,27.612876,37.299901,34696,2422.64,17.8576
gemma4_e4b,4.0,samsum,templated,sglang_no_cache,123,32.071197,31.109061,33.033333,31.179341,0,3025.498,0.0
gemma4_e4b,4.0,samsum,templated,sglang_radix_attention,123,26.530684,25.734763,27.326605,36.48168,34115,2406.555,17.2757
gemma4_e4b,4.0,samsum,templated,sglang_radix_attention_meritkv,123,26.317861,25.528325,27.107397,37.995443,34696,2393.046,17.9393
gemma4_e4b,4.0,samsum,templated,sglang_no_cache,456,32.069556,31.107469,33.031643,31.180936,0,3025.245,0.0
gemma4_e4b,4.0,samsum,templated,sglang_radix_attention,456,26.533219,25.737222,27.329216,36.484458,34115,2406.707,17.2635
gemma4_e4b,4.0,samsum,templated,sglang_radix_attention_meritkv,456,26.322458,25.532784,27.112132,37.988808,34696,2393.329,17.9207
gemma4_e4b,4.0,samsum,templated,sglang_no_cache,789,32.246979,31.27957,33.214388,31.009379,0,3041.884,0.0
gemma4_e4b,4.0,samsum,templated,sglang_radix_attention,789,26.535754,25.739681,27.331827,36.487236,34115,2406.86,17.7109
gemma4_e4b,4.0,samsum,templated,sglang_radix_attention_meritkv,789,26.247809,25.460375,27.035243,38.096848,34696,2388.582,18.6038
gemma4_e4b,4.0,samsum,templated,sglang_no_cache,999,32.064117,31.102193,33.026041,31.186226,0,3024.573,0.0
gemma4_e4b,4.0,samsum,templated,sglang_radix_attention,999,26.537352,25.741231,27.333473,36.488988,34115,2406.956,17.2366
gemma4_e4b,4.0,samsum,templated,sglang_radix_attention_meritkv,999,26.331176,25.541241,27.121111,37.976229,34696,2393.87,17.8796
gemma4_e4b,4.0,xsum,rag,sglang_no_cache,42,38.361299,37.21046,39.512138,26.066948,0,4064.054,0.0
gemma4_e4b,4.0,xsum,rag,sglang_radix_attention,42,31.73083,30.778905,32.682755,31.513894,33320,3232.319,17.2843
gemma4_e4b,4.0,xsum,rag,sglang_radix_attention_meritkv,42,31.475308,30.531049,32.419567,31.76973,33875,3214.099,17.9504
gemma4_e4b,4.0,xsum,rag,sglang_no_cache,123,37.696511,36.565616,38.827406,26.526646,0,4017.978,0.0
gemma4_e4b,4.0,xsum,rag,sglang_radix_attention,123,31.160864,30.226038,32.09569,31.060982,33320,3193.608,17.3375
gemma4_e4b,4.0,xsum,rag,sglang_radix_attention_meritkv,123,30.899149,29.972175,31.826123,32.362122,33875,3174.837,18.0318
gemma4_e4b,4.0,xsum,rag,sglang_no_cache,456,37.69459,36.563752,38.825428,26.527998,0,4017.643,0.0
gemma4_e4b,4.0,xsum,rag,sglang_radix_attention,456,31.163841,30.228926,32.098756,31.063347,33320,3193.81,17.3254
gemma4_e4b,4.0,xsum,rag,sglang_radix_attention_meritkv,456,30.904538,29.977402,31.831674,32.356478,33875,3175.213,18.0133
gemma4_e4b,4.0,xsum,rag,sglang_no_cache,789,37.902976,36.765887,39.040065,26.382151,0,4039.724,0.0
gemma4_e4b,4.0,xsum,rag,sglang_radix_attention,789,31.166818,30.231813,32.101823,31.065713,33320,3194.012,17.7721
gemma4_e4b,4.0,xsum,rag,sglang_radix_attention_meritkv,789,30.817113,29.8926,31.741626,32.44827,33875,3168.931,18.6947
gemma4_e4b,4.0,xsum,rag,sglang_no_cache,999,37.688202,36.557556,38.818848,26.532495,0,4016.751,0.0
gemma4_e4b,4.0,xsum,rag,sglang_radix_attention,999,31.168696,30.233635,32.103757,31.067204,33320,3194.14,17.2985
gemma4_e4b,4.0,xsum,rag,sglang_radix_attention_meritkv,999,30.914763,29.98732,31.842206,32.345776,33875,3175.929,17.9723
gemma4_e4b,4.0,xsum,templated,sglang_no_cache,42,37.890745,36.754023,39.027467,26.390824,0,4059.31,0.0
gemma4_e4b,4.0,xsum,templated,sglang_radix_attention,42,31.213218,30.276821,32.149615,32.036683,29971,3215.321,17.6231
gemma4_e4b,4.0,xsum,templated,sglang_radix_attention_meritkv,42,30.897108,29.970195,31.824021,32.364452,30420,3192.527,18.4574
gemma4_e4b,4.0,xsum,templated,sglang_no_cache,123,37.234013,36.116993,38.351033,26.856304,0,4013.278,0.0
gemma4_e4b,4.0,xsum,templated,sglang_radix_attention,123,30.65255,29.732973,31.572127,31.576257,29971,3176.813,17.6759
gemma4_e4b,4.0,xsum,templated,sglang_radix_attention_meritkv,123,30.331635,29.421686,31.241584,32.967823,30420,3153.537,18.5378
gemma4_e4b,4.0,xsum,templated,sglang_no_cache,456,37.232137,36.115173,38.349101,26.857657,0,4012.946,0.0
gemma4_e4b,4.0,xsum,templated,sglang_radix_attention,456,30.655478,29.735814,31.575142,31.578662,29971,3177.014,17.6639
gemma4_e4b,4.0,xsum,templated,sglang_radix_attention_meritkv,456,30.336902,29.426795,31.247009,32.962099,30420,3153.909,18.5196
gemma4_e4b,4.0,xsum,templated,sglang_no_cache,789,37.437138,36.314024,38.560252,26.710588,0,4034.912,0.0
gemma4_e4b,4.0,xsum,templated,sglang_radix_attention,789,30.658407,29.738655,31.578159,31.581067,29971,3177.215,18.107
gemma4_e4b,4.0,xsum,templated,sglang_radix_attention_meritkv,789,30.251938,29.34438,31.159496,33.054675,30420,3147.735,19.1927
gemma4_e4b,4.0,xsum,templated,sglang_no_cache,999,37.225881,36.109105,38.342657,26.862171,0,4012.061,0.0
gemma4_e4b,4.0,xsum,templated,sglang_radix_attention,999,30.660254,29.740446,31.580062,31.582583,29971,3177.342,17.6373
gemma4_e4b,4.0,xsum,templated,sglang_radix_attention_meritkv,999,30.346886,29.436479,31.257293,32.951255,30420,3154.616,18.4791
gemma4_12b,12.0,ag_news,rag,sglang_no_cache,42,48.204047,46.757926,49.650168,20.744614,0,5933.204,0.0
gemma4_12b,12.0,ag_news,rag,sglang_radix_attention,42,39.691487,38.500742,40.882232,25.193673,30787,4697.533,17.6594
gemma4_12b,12.0,ag_news,rag,sglang_radix_attention_meritkv,42,39.124816,37.951072,40.29856,25.55857,31260,4650.587,18.835
gemma4_12b,12.0,ag_news,rag,sglang_no_cache,123,47.368598,45.94754,48.789656,21.110491,0,5865.926,0.0
gemma4_12b,12.0,ag_news,rag,sglang_radix_attention,123,38.978639,37.80928,40.147998,24.831594,30787,4641.274,17.7121
gemma4_12b,12.0,ag_news,rag,sglang_radix_attention_meritkv,123,38.402011,37.249951,39.554071,26.039635,31260,4593.229,18.9294
gemma4_12b,12.0,ag_news,rag,sglang_no_cache,456,47.366204,45.945218,48.78719,21.111557,0,5865.441,0.0
gemma4_12b,12.0,ag_news,rag,sglang_radix_attention,456,38.982363,37.812892,40.151834,24.833485,30787,4641.568,17.7
gemma4_12b,12.0,ag_news,rag,sglang_radix_attention_meritkv,456,38.410212,37.257906,39.562518,26.034075,31260,4593.897,18.908
gemma4_12b,12.0,ag_news,rag,sglang_no_cache,789,47.627312,46.198493,49.056131,20.995817,0,5897.584,0.0
gemma4_12b,12.0,ag_news,rag,sglang_radix_attention,789,38.986087,37.816504,40.15567,24.835376,30787,4641.861,18.1434
gemma4_12b,12.0,ag_news,rag,sglang_radix_attention_meritkv,789,38.245807,37.098433,39.393181,26.145987,31260,4580.18,19.6977
gemma4_12b,12.0,ag_news,rag,sglang_no_cache,999,47.358226,45.937479,48.778973,21.115114,0,5864.144,0.0
gemma4_12b,12.0,ag_news,rag,sglang_radix_attention,999,38.988436,37.818783,40.158089,24.836568,30787,4642.047,17.6734
gemma4_12b,12.0,ag_news,rag,sglang_radix_attention_meritkv,999,38.426255,37.273467,39.579043,26.023206,31260,4595.21,18.8604
gemma4_12b,12.0,ag_news,templated,sglang_no_cache,42,48.057642,46.615913,49.499371,20.80771,0,5913.369,0.0
gemma4_12b,12.0,ag_news,templated,sglang_radix_attention,42,39.687596,38.496968,40.878224,25.19602,28193,4695.631,17.4167
gemma4_12b,12.0,ag_news,templated,sglang_radix_attention_meritkv,42,39.218124,38.04158,40.394668,25.497636,28590,4656.749,18.3936
gemma4_12b,12.0,ag_news,templated,sglang_no_cache,123,47.224821,45.808076,48.641566,21.174659,0,5846.326,0.0
gemma4_12b,12.0,ag_news,templated,sglang_radix_attention,123,38.974818,37.805573,40.144063,24.833907,28193,4639.395,17.4696
gemma4_12b,12.0,ag_news,templated,sglang_radix_attention_meritkv,123,38.493827,37.339012,39.648642,25.977398,28590,4599.333,18.4881
gemma4_12b,12.0,ag_news,templated,sglang_no_cache,456,47.222414,45.805742,48.639086,21.175738,0,5845.84,0.0
gemma4_12b,12.0,ag_news,templated,sglang_radix_attention,456,38.978542,37.809186,40.147898,24.835798,28193,4639.688,17.4575
gemma4_12b,12.0,ag_news,templated,sglang_radix_attention_meritkv,456,38.501995,37.346935,39.657055,25.971887,28590,4599.999,18.4667
gemma4_12b,12.0,ag_news,templated,sglang_no_cache,789,47.483482,46.058978,48.907986,21.059312,0,5877.969,0.0
gemma4_12b,12.0,ag_news,templated,sglang_radix_attention,789,38.982265,37.812797,40.151733,24.83769,28193,4639.982,17.9035
gemma4_12b,12.0,ag_news,templated,sglang_radix_attention_meritkv,789,38.339153,37.188978,39.489328,26.0822,28590,4586.415,19.2579
gemma4_12b,12.0,ag_news,templated,sglang_no_cache,999,47.214415,45.797983,48.630847,21.179326,0,5844.543,0.0
gemma4_12b,12.0,ag_news,templated,sglang_radix_attention,999,38.984614,37.815076,40.154152,24.838882,28193,4640.167,17.4307
gemma4_12b,12.0,ag_news,templated,sglang_radix_attention_meritkv,999,38.517959,37.36242,39.673498,25.961123,28590,4601.304,18.4191
gemma4_12b,12.0,daily_dialog,rag,sglang_no_cache,42,49.896598,48.3997,51.393496,20.040944,0,6104.704,0.0
gemma4_12b,12.0,daily_dialog,rag,sglang_radix_attention,42,40.851345,39.625805,42.076885,24.478384,37954,4805.811,18.128
gemma4_12b,12.0,daily_dialog,rag,sglang_radix_attention_meritkv,42,40.06267,38.86079,41.26455,24.960267,38674,4740.864,19.7086
gemma4_12b,12.0,daily_dialog,rag,sglang_no_cache,123,49.031636,47.560687,50.502585,20.394484,0,6035.459,0.0
gemma4_12b,12.0,daily_dialog,rag,sglang_radix_attention,123,40.117667,38.914137,41.321197,24.126585,37954,4748.255,18.18
gemma4_12b,12.0,daily_dialog,rag,sglang_radix_attention_meritkv,123,39.321913,38.142256,40.50157,25.430475,38674,4682.344,19.803
gemma4_12b,12.0,daily_dialog,rag,sglang_no_cache,456,49.029194,47.558318,50.50007,20.3955,0,6034.964,0.0
gemma4_12b,12.0,daily_dialog,rag,sglang_radix_attention,456,40.121499,38.917854,41.325144,24.128422,37954,4748.556,18.1681
gemma4_12b,12.0,daily_dialog,rag,sglang_radix_attention_meritkv,456,39.330456,38.150542,40.51037,25.424951,38674,4683.037,19.7816
gemma4_12b,12.0,daily_dialog,rag,sglang_no_cache,789,49.026756,47.555953,50.497559,20.396514,0,6034.469,0.0
gemma4_12b,12.0,daily_dialog,rag,sglang_radix_attention,789,40.125332,38.921572,41.329092,24.13026,37954,4748.856,18.1563
gemma4_12b,12.0,daily_dialog,rag,sglang_radix_attention_meritkv,789,39.338997,38.158827,40.519167,25.419431,38674,4683.729,19.7601
gemma4_12b,12.0,daily_dialog,rag,sglang_no_cache,999,49.021026,47.550395,50.491657,20.398898,0,6033.641,0.0
gemma4_12b,12.0,daily_dialog,rag,sglang_radix_attention,999,40.127749,38.923917,41.331581,24.131418,37954,4749.046,18.1418
gemma4_12b,12.0,daily_dialog,rag,sglang_radix_attention_meritkv,999,39.347198,38.166782,40.527614,25.414133,38674,4684.4,19.734
gemma4_12b,12.0,daily_dialog,templated,sglang_no_cache,42,49.742876,48.25059,51.235162,20.102853,0,6059.577,0.0
gemma4_12b,12.0,daily_dialog,templated,sglang_radix_attention,42,40.844867,39.619521,42.070213,24.482237,34581,4784.269,17.888
gemma4_12b,12.0,daily_dialog,templated,sglang_radix_attention_meritkv,42,40.16226,38.957392,41.367128,24.898343,35178,4728.3,19.2603
gemma4_12b,12.0,daily_dialog,templated,sglang_no_cache,123,48.88067,47.41425,50.34709,20.457447,0,5990.855,0.0
gemma4_12b,12.0,daily_dialog,templated,sglang_radix_attention,123,40.111305,38.907966,41.314644,24.130383,34581,4726.971,17.9404
gemma4_12b,12.0,daily_dialog,templated,sglang_radix_attention_meritkv,123,39.419963,38.237364,40.602562,25.367191,35178,4669.958,19.3547
gemma4_12b,12.0,daily_dialog,templated,sglang_no_cache,456,48.878215,47.411869,50.344561,20.458475,0,5990.361,0.0
gemma4_12b,12.0,daily_dialog,templated,sglang_radix_attention,456,40.115137,38.911683,41.318591,24.13222,34581,4727.27,17.9284
gemma4_12b,12.0,daily_dialog,templated,sglang_radix_attention_meritkv,456,39.428459,38.245605,40.611313,25.361725,35178,4670.644,19.3333
gemma4_12b,12.0,daily_dialog,templated,sglang_no_cache,789,48.875763,47.40949,50.342036,20.459501,0,5989.868,0.0
gemma4_12b,12.0,daily_dialog,templated,sglang_radix_attention,789,40.118969,38.9154,41.322538,24.134058,34581,4727.569,17.9164
gemma4_12b,12.0,daily_dialog,templated,sglang_radix_attention_meritkv,789,39.436952,38.253843,40.620061,25.356262,35178,4671.329,19.3118
gemma4_12b,12.0,daily_dialog,templated,sglang_no_cache,999,48.870026,47.403925,50.336127,20.461903,0,5989.043,0.0
gemma4_12b,12.0,daily_dialog,templated,sglang_radix_attention,999,40.121386,38.917744,41.325028,24.135217,34581,4727.758,17.9019
gemma4_12b,12.0,daily_dialog,templated,sglang_radix_attention_meritkv,999,39.445091,38.261738,40.628444,25.351031,35178,4671.991,19.2857
gemma4_12b,12.0,dolly,rag,sglang_no_cache,42,49.98257,48.483093,51.482047,20.006434,0,6142.008,0.0
gemma4_12b,12.0,dolly,rag,sglang_radix_attention,42,40.972518,39.743342,42.201694,24.405944,33578,4841.179,18.0264
gemma4_12b,12.0,dolly,rag,sglang_radix_attention_meritkv,42,40.234448,39.027415,41.441481,24.853653,34141,4780.133,19.503
gemma4_12b,12.0,dolly,rag,sglang_no_cache,123,49.116157,47.642672,50.589642,20.359349,0,6072.345,0.0
gemma4_12b,12.0,dolly,rag,sglang_radix_attention,123,40.236663,39.029563,41.443763,24.055186,33578,4783.199,18.0786
gemma4_12b,12.0,dolly,rag,sglang_radix_attention_meritkv,123,39.490861,38.306135,40.675587,25.32163,34141,4721.156,19.597
gemma4_12b,12.0,dolly,rag,sglang_no_cache,456,48.798006,47.334066,50.261946,20.492087,0,6032.817,0.0
gemma4_12b,12.0,dolly,rag,sglang_radix_attention,456,40.240508,39.033293,41.447723,24.057018,33578,4783.502,17.5366
gemma4_12b,12.0,dolly,rag,sglang_radix_attention_meritkv,456,39.708195,38.516949,40.899441,25.183038,34141,4739.226,18.6274
gemma4_12b,12.0,dolly,rag,sglang_no_cache,789,48.795524,47.331658,50.25939,20.493129,0,6032.316,0.0
gemma4_12b,12.0,dolly,rag,sglang_radix_attention,789,40.244352,39.037021,41.451683,24.05885,33578,4783.805,17.5245
gemma4_12b,12.0,dolly,rag,sglang_radix_attention_meritkv,789,39.716714,38.525213,40.908215,25.177636,34141,4739.919,18.6058
gemma4_12b,12.0,dolly,rag,sglang_no_cache,999,49.1055,47.632335,50.578665,20.363767,0,6070.513,0.0
gemma4_12b,12.0,dolly,rag,sglang_radix_attention,999,40.246776,39.039373,41.454179,24.060005,33578,4783.996,18.0402
gemma4_12b,12.0,dolly,rag,sglang_radix_attention_meritkv,999,39.516001,38.330521,40.701481,25.305521,34141,4723.208,19.5284
gemma4_12b,12.0,dolly,templated,sglang_no_cache,42,49.425402,47.94264,50.908164,20.231951,0,6104.317,0.0
gemma4_12b,12.0,dolly,templated,sglang_radix_attention,42,40.536796,39.320692,41.7529,24.668262,29429,4813.965,17.9839
gemma4_12b,12.0,dolly,templated,sglang_radix_attention_meritkv,42,39.833866,38.63885,41.028882,25.103571,29862,4755.531,19.4061
gemma4_12b,12.0,dolly,templated,sglang_no_cache,123,48.299595,46.850607,49.748583,20.703534,0,6001.649,0.0
gemma4_12b,12.0,dolly,templated,sglang_radix_attention,123,39.808767,38.614504,41.00303,24.313734,29429,4756.311,17.5795
gemma4_12b,12.0,dolly,templated,sglang_radix_attention_meritkv,123,39.273405,38.095203,40.451607,25.461819,29862,4711.554,18.6879
gemma4_12b,12.0,dolly,templated,sglang_no_cache,456,48.566236,47.109249,50.023223,20.589866,0,6034.587,0.0
gemma4_12b,12.0,dolly,templated,sglang_radix_attention,456,39.81257,38.618193,41.006947,24.315586,29429,4756.612,18.0242
gemma4_12b,12.0,dolly,templated,sglang_radix_attention_meritkv,456,39.106338,37.933148,40.279528,25.570594,29862,4697.566,19.4783
gemma4_12b,12.0,dolly,templated,sglang_no_cache,789,48.563804,47.10689,50.020718,20.590898,0,6034.09,0.0
gemma4_12b,12.0,dolly,templated,sglang_radix_attention,789,39.816373,38.621882,41.010864,24.317437,29429,4756.914,18.0122
gemma4_12b,12.0,dolly,templated,sglang_radix_attention_meritkv,789,39.114684,37.941243,40.288125,25.565138,29862,4698.249,19.4571
gemma4_12b,12.0,dolly,templated,sglang_no_cache,999,48.288982,46.840313,49.737651,20.708084,0,5999.821,0.0
gemma4_12b,12.0,dolly,templated,sglang_radix_attention,999,39.818772,38.624209,41.013335,24.318605,29429,4757.103,17.5407
gemma4_12b,12.0,dolly,templated,sglang_radix_attention_meritkv,999,39.298107,38.119164,40.47705,25.445813,29862,4713.579,18.6189
gemma4_12b,12.0,samsum,rag,sglang_no_cache,42,52.917258,51.32974,54.504776,18.896883,0,6895.575,0.0
gemma4_12b,12.0,samsum,rag,sglang_radix_attention,42,43.391882,42.090126,44.693638,23.045123,37475,5436.862,18.0005
gemma4_12b,12.0,samsum,rag,sglang_radix_attention_meritkv,42,42.610789,41.332465,43.889113,23.46756,38177,5368.354,19.4766
gemma4_12b,12.0,samsum,rag,sglang_no_cache,123,51.999984,50.439984,53.559984,19.230222,0,6817.366,0.0
gemma4_12b,12.0,samsum,rag,sglang_radix_attention,123,42.612576,41.334199,43.890953,22.713923,37475,5371.748,18.0527
gemma4_12b,12.0,samsum,rag,sglang_radix_attention_meritkv,123,41.822985,40.568295,43.077675,23.90961,38177,5302.093,19.5712
gemma4_12b,12.0,samsum,rag,sglang_no_cache,456,51.997388,50.437466,53.55731,19.231183,0,6816.806,0.0
gemma4_12b,12.0,samsum,rag,sglang_radix_attention,456,42.616648,41.338149,43.895147,22.715652,37475,5372.088,18.0408
gemma4_12b,12.0,samsum,rag,sglang_radix_attention_meritkv,456,41.832053,40.577091,43.087015,23.904427,38177,5302.876,19.5497
gemma4_12b,12.0,samsum,rag,sglang_no_cache,789,51.994785,50.434941,53.554629,19.232145,0,6816.245,0.0
gemma4_12b,12.0,samsum,rag,sglang_radix_attention,789,42.620719,41.342097,43.899341,22.717382,37475,5372.428,18.0289
gemma4_12b,12.0,samsum,rag,sglang_radix_attention_meritkv,789,41.841125,40.585891,43.096359,23.899244,38177,5303.66,19.5282
gemma4_12b,12.0,samsum,rag,sglang_no_cache,999,51.988694,50.429033,53.548355,19.234398,0,6815.308,0.0
gemma4_12b,12.0,samsum,rag,sglang_radix_attention,999,42.623286,41.344587,43.901985,22.718473,37475,5372.643,18.0143
gemma4_12b,12.0,samsum,rag,sglang_radix_attention_meritkv,999,41.849829,40.594334,43.105324,23.894273,38177,5304.417,19.5021
gemma4_12b,12.0,samsum,templated,sglang_no_cache,42,52.676262,51.095974,54.25655,18.98334,0,6922.347,0.0
gemma4_12b,12.0,samsum,templated,sglang_radix_attention,42,43.321079,42.021447,44.620711,23.08279,34110,5473.994,17.7598
gemma4_12b,12.0,samsum,templated,sglang_radix_attention_meritkv,42,42.652796,41.373212,43.93238,23.44445,34691,5414.884,19.0284
gemma4_12b,12.0,samsum,templated,sglang_no_cache,123,51.763263,50.210365,53.316161,19.318167,0,6843.847,0.0
gemma4_12b,12.0,samsum,templated,sglang_radix_attention,123,42.543045,41.266754,43.819336,22.751048,34110,5408.436,17.8123
gemma4_12b,12.0,samsum,templated,sglang_radix_attention_meritkv,123,41.864533,40.608597,43.120469,23.885884,34691,5348.075,19.1231
gemma4_12b,12.0,samsum,templated,sglang_no_cache,456,51.760656,50.207836,53.313476,19.31914,0,6843.282,0.0
gemma4_12b,12.0,samsum,templated,sglang_radix_attention,456,42.547109,41.270696,43.823522,22.752781,34110,5408.778,17.8003
gemma4_12b,12.0,samsum,templated,sglang_radix_attention_meritkv,456,41.873537,40.617331,43.129743,23.880747,34691,5348.859,19.1016
gemma4_12b,12.0,samsum,templated,sglang_no_cache,789,51.758043,50.205302,53.310784,19.320115,0,6842.716,0.0
gemma4_12b,12.0,samsum,templated,sglang_radix_attention,789,42.551174,41.274639,43.827709,22.754513,34110,5409.12,17.7883
gemma4_12b,12.0,samsum,templated,sglang_radix_attention_meritkv,789,41.882546,40.62607,43.139022,23.875611,34691,5349.643,19.0801
gemma4_12b,12.0,samsum,templated,sglang_no_cache,999,51.751953,50.199394,53.304512,19.322389,0,6841.771,0.0
